,addrcode,rainfall
0,801403,99.08
1,801404,97.79
2,800802,101.52
3,801503,60.05
4,801409,66.03
5,801401,66.03
6,801304,70.96
7,800603,51.04
8,800909,57.74
9,801903,108.42
10,802003,111.71
11,801215,82.41
12,801206,98.74
13,801207,89.09
14,801217,82.41
15,802001,111.71
16,801003,64.5
17,801208,102.44
18,801213,89.09
19,802301,76.71
20,801301,70.96
21,800906,73.81
22,801216,82.41
23,801001,85.44
24,801303,118.81
25,801203,89.09
26,801104,30.89
27,801211,89.09
28,800102,135.14
29,801214,102.44
30,800103,135.14
31,800401,68.9
32,800304,149.31
33,800108,135.14
34,800405,78.83
35,800115,135.14
36,800303,143.6
37,801103,69.11
38,800114,111.71
39,802002,111.71
40,800122,150.47
41,801210,102.44
42,801002,38.47
43,801102,43.97
44,800101,135.14
45,800119,150.47
46,800416,68.9
47,800113,111.71
48,801202,102.44
49,810602,36.82
50,800807,93.65
51,800204,92.0
52,800501,80.61
53,800415,81.03
54,800810,93.65
55,810301,18.87
56,800201,93.65
57,800403,116.07
58,801209,166.74
59,800116,143.6
60,801803,60.97
61,800107,407.43
62,800121,130.07
63,801802,78.83
64,800203,93.65
65,800404,110.61
66,800806,96.16
67,802103,91.22
68,800502,67.48
69,800811,96.16
70,800813,95.84
71,800809,91.22
72,800709,56.24
73,801901,52.83
74,801604,33.49
75,800703,60.77
76,801605,30.83
77,801602,29.28
78,801704,43.5
79,801902,52.83
80,800701,49.2
81,801610,30.83
82,800710,88.87
83,800702,49.2
84,800707,39.84
85,810304,21.08
86,810802,15.38
87,810302,15.63
88,810106,10.54
89,810801,10.86
90,810101,10.86
91,810805,22.95
92,810701,33.8
93,810806,21.63
94,810116,13.76
95,810804,10.86
96,810203,31.92
97,810508,25.41
98,810509,31.58
99,810507,48.4
100,810604,33.95
101,800610,48.5
102,800904,56.77
103,800901,56.77
104,800607,51.04
105,800604,51.04
106,801611,48.5
107,800913,55.19
108,800601,51.04
109,801306,108.42
110,800902,56.77
111,800605,51.04
112,800612,55.99
113,801607,48.5
114,801906,56.24
115,800613,71.04
116,801606,36.9
117,800907,47.23
118,801601,36.9
