,addrcode,rainfall
0,100508,9.83
1,104604,10.01
2,103704,9.38
3,100108,7.4
4,102005,7.4
5,100101,7.4
6,103701,9.38
7,100112,7.4
8,100110,9.38
9,103702,9.38
10,100109,7.4
11,102004,7.4
12,101702,9.38
13,100805,9.38
14,104601,10.01
15,104203,9.83
16,104202,9.83
17,104101,8.96
18,100302,10.72
19,100502,9.83
20,100306,10.72
21,104102,8.96
22,100111,9.38
23,100107,9.38
24,101904,7.4
25,101907,7.4
26,104603,10.01
27,103703,9.38
28,100305,10.72
29,103002,8.96
30,104302,9.83
31,101002,10.01
32,103802,9.83
33,102902,8.96
34,100303,11.33
35,103604,8.62
36,101601,7.4
37,100801,9.38
38,102208,7.4
39,101302,9.38
40,104502,10.16
41,104802,5.05
42,102601,9.38
43,104503,10.16
44,101903,7.4
45,100307,10.36
46,103004,8.96
47,102704,9.83
48,102901,8.96
49,101801,7.4
50,103201,10.16
51,100401,9.38
52,100204,9.38
53,103605,9.69
54,104201,9.69
55,100203,9.38
56,100608,10.16
57,101105,10.36
58,102007,7.4
59,101106,10.36
60,100405,9.38
61,101101,10.27
62,100404,9.38
63,104002,5.05
64,102705,9.83
65,103801,9.83
66,101001,10.01
67,103003,8.96
68,103005,8.96
69,100601,10.16
70,102701,10.16
71,102502,8.96
72,101704,9.38
73,102303,5.05
74,101802,9.38
75,101502,7.4
76,102206,7.4
77,103302,9.38
78,100702,9.38
79,100703,9.38
80,100704,9.38
81,103901,9.38
82,100102,7.4
83,102209,7.4
84,100403,9.38
85,104501,9.38
86,102202,7.4
87,100402,9.38
88,100206,9.38
89,101902,7.4
90,102501,7.4
91,101401,9.38
92,103102,9.38
93,103203,10.16
94,101701,9.38
95,102503,7.4
96,102105,7.53
97,101506,7.4
98,104001,7.07
99,104004,5.7
100,103501,7.07
101,100905,10.16
102,103103,8.96
103,102210,7.4
104,102207,7.4
105,100104,9.38
106,103301,9.38
107,102009,7.4
108,100202,9.38
109,102504,7.4
110,101103,10.27
111,100201,9.38
112,101901,7.4
113,101905,7.4
114,101102,10.27
115,102006,7.4
116,104801,5.05
117,100701,9.38
118,100802,9.38
119,100103,7.4
120,103401,10.16
121,101501,7.4
122,101303,9.38
123,102107,7.07
124,102802,9.38
125,101507,7.4
126,101803,9.38
127,101301,9.38
128,102801,9.38
129,100803,9.38
130,100105,7.4
131,100804,9.38
132,100106,9.38
133,103903,9.38
134,103303,9.38
135,102201,7.4
136,101505,7.4
137,103101,7.07
138,103202,10.16
139,103504,7.07
140,102302,5.7
141,101204,8.96
142,102402,7.07
143,103503,7.07
144,102401,8.96
145,104701,10.16
146,101504,7.4
147,101203,8.96
148,101804,9.38
149,101503,7.4
150,102803,9.38
151,103502,7.4
152,104902,7.07
153,104602,10.01
154,104504,10.16
