SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,102.954978943,102.954978943,0.0,102.954978943,0.0,102.954978943
100301,2,1,0.01,106.417457581,106.417457581,0.0,106.417457581,0.0,106.417457581
103001,3,1,0.01,106.042457581,106.042457581,0.0,106.042457581,0.0,106.042457581
103902,4,1,0.01,106.719841003,106.719841003,0.0,106.719841003,0.0,106.719841003
101104,5,1,0.01,105.208206177,105.208206177,0.0,105.208206177,0.0,105.208206177
101602,6,1,0.01,121.079772949,121.079772949,0.0,121.079772949,0.0,121.079772949
100308,7,1,0.01,117.506645203,117.506645203,0.0,117.506645203,0.0,117.506645203
103602,8,1,0.01,103.681175232,103.681175232,0.0,103.681175232,0.0,103.681175232
100304,9,1,0.01,103.870269775,103.870269775,0.0,103.870269775,0.0,103.870269775
104401,10,1,0.01,95.6924667358,95.6924667358,0.0,95.6924667358,0.0,95.6924667358
104003,11,1,0.01,121.048904419,121.048904419,0.0,121.048904419,0.0,121.048904419
105001,12,1,0.01,126.599563599,126.599563599,0.0,126.599563599,0.0,126.599563599
104301,13,1,0.01,95.5742874146,95.5742874146,0.0,95.5742874146,0.0,95.5742874146
104901,14,1,0.01,120.784835815,120.784835815,0.0,120.784835815,0.0,120.784835815
