,addrcode,rainfall
0,100508,1.28
1,104604,0.94
2,103704,1.63
3,100108,4.08
4,102005,4.08
5,100101,4.08
6,103701,1.63
7,100112,4.08
8,100110,1.63
9,103702,1.63
10,100109,4.08
11,102004,4.08
12,101702,1.63
13,100805,1.63
14,104601,0.94
15,104203,1.28
16,104202,1.28
17,104101,1.76
18,100302,0.91
19,100502,1.28
20,100306,0.91
21,104102,1.76
22,100111,1.63
23,100107,1.63
24,101904,4.08
25,101907,4.08
26,104603,0.94
27,103703,1.63
28,100305,0.91
29,103002,1.76
30,104302,1.28
31,101002,0.94
32,103802,1.28
33,102902,1.76
34,100303,1.46
35,103604,1.92
36,101601,4.08
37,100801,1.63
38,102208,4.08
39,101302,1.63
40,104502,1.02
41,104802,4.43
42,102601,1.63
43,104503,1.02
44,101903,4.08
45,100307,0.69
46,103004,1.76
47,102704,1.28
48,102901,1.76
49,101801,4.08
50,103201,1.02
51,100401,1.63
52,100204,1.63
53,103605,2.25
54,104201,2.25
55,100203,1.63
56,100608,1.02
57,101105,0.69
58,102007,4.08
59,101106,0.69
60,100405,1.63
61,101101,0.81
62,100404,1.63
63,104002,4.43
64,102705,1.28
65,103801,1.28
66,101001,0.94
67,103003,1.76
68,103005,1.76
69,100601,1.02
70,102701,1.02
71,102502,1.76
72,101704,1.63
73,102303,4.43
74,101802,1.63
75,101502,4.08
76,102206,4.08
77,103302,1.63
78,100702,1.63
79,100703,1.63
80,100704,1.63
81,103901,1.63
82,100102,4.08
83,102209,4.08
84,100403,1.63
85,104501,1.63
86,102202,4.08
87,100402,1.63
88,100206,1.63
89,101902,4.08
90,102501,4.08
91,101401,1.63
92,103102,1.63
93,103203,1.1
94,101701,1.63
95,102503,4.08
96,102105,2.5
97,101506,4.08
98,104001,3.83
99,104004,4.71
100,103501,3.83
101,100905,1.1
102,103103,2.52
103,102210,4.08
104,102207,4.08
105,100104,1.63
106,103301,1.63
107,102009,4.08
108,100202,1.63
109,102504,4.08
110,101103,0.81
111,100201,1.63
112,101901,4.08
113,101905,4.08
114,101102,0.81
115,102006,4.08
116,104801,4.43
117,100701,1.63
118,100802,1.63
119,100103,4.08
120,103401,1.02
121,101501,4.08
122,101303,1.63
123,102107,3.83
124,102802,1.63
125,101507,4.08
126,101803,1.63
127,101301,1.63
128,102801,1.63
129,100803,1.63
130,100105,4.08
131,100804,1.63
132,100106,1.63
133,103903,1.63
134,103303,1.63
135,102201,4.08
136,101505,4.08
137,103101,3.83
138,103202,1.1
139,103504,3.83
140,102302,4.71
141,101204,2.52
142,102402,3.83
143,103503,3.83
144,102401,2.52
145,104701,1.1
146,101504,4.08
147,101203,2.52
148,101804,1.63
149,101503,4.08
150,102803,1.63
151,103502,4.08
152,104902,3.83
153,104602,0.94
154,104504,1.02
