,addrcode,rainfall
0,801904,66.3
1,800905,47.32
2,801701,56.0
3,800611,51.85
4,801204,100.71
5,801101,38.03
6,801302,53.63
7,800305,55.62
8,801105,35.18
9,801212,28.15
10,800302,37.97
11,801205,65.58
12,800911,49.51
13,801107,36.4
14,802302,97.18
15,800912,41.38
16,801218,29.48
17,802304,51.51
18,800407,47.2
19,802203,52.29
20,800118,53.89
21,800112,43.12
22,800106,46.25
23,801801,42.89
24,801106,40.24
25,802202,37.25
26,802004,43.77
27,802201,43.95
28,800301,49.77
29,810601,24.31
30,800120,36.58
31,810603,26.51
32,800205,47.6
33,800410,70.58
34,800406,55.74
35,800505,55.67
36,800504,47.98
37,800202,55.35
38,802101,54.3
39,800803,39.98
40,800503,58.65
41,800801,35.23
42,802104,71.0
43,801408,90.07
44,802102,68.03
45,801407,59.15
46,801405,49.31
47,800804,47.86
48,800409,57.87
49,800704,76.18
50,801702,42.63
51,801703,79.68
52,801603,23.67
53,800910,50.74
54,801905,53.44
55,800908,61.79
56,801501,49.86
57,801502,47.68
58,801406,70.44
59,801402,63.09
60,800705,42.7
61,801609,47.64
62,800708,35.59
63,800711,71.26
64,810405,33.74
65,810803,30.27
66,810403,38.8
67,810305,36.0
68,810303,28.76
69,810404,45.78
70,810115,13.77
71,810406,38.88
72,810702,44.47
73,810703,37.67
74,810117,13.2
75,810704,41.93
76,810402,37.06
77,810401,34.83
78,810118,59.35
79,810807,44.53
80,810204,32.69
81,810201,25.55
82,810111,14.82
83,810506,18.57
84,810501,16.02
85,810202,29.5
86,810502,11.98
87,810505,14.57
88,810504,14.65
89,810105,13.11
90,810407,37.31
91,810103,19.86
92,810206,29.94
93,810808,26.74
94,810503,27.5
95,810205,26.09
96,802303,70.37
97,801608,23.92
98,800606,62.79
99,800903,43.82
100,801305,56.63
101,800706,45.68
