,addrcode,rainfall
0,100508,70.65
1,104604,76.87
2,103704,82.75
3,100108,88.32
4,102005,88.32
5,100101,88.32
6,103701,82.75
7,100112,88.32
8,100110,82.75
9,103702,82.75
10,100109,88.32
11,102004,88.32
12,101702,82.75
13,100805,82.75
14,104601,76.87
15,104203,70.65
16,104202,70.65
17,104101,75.0
18,100302,63.62
19,100502,70.65
20,100306,63.62
21,104102,75.0
22,100111,82.75
23,100107,82.75
24,101904,88.32
25,101907,88.32
26,104603,76.87
27,103703,82.75
28,100305,63.62
29,103002,75.0
30,104302,70.65
31,101002,76.87
32,103802,70.65
33,102902,75.0
34,100303,61.95
35,103604,77.87
36,101601,88.32
37,100801,82.75
38,102208,88.32
39,101302,82.75
40,104502,84.5
41,104802,70.72
42,102601,82.75
43,104503,84.5
44,101903,88.32
45,100307,72.98
46,103004,75.0
47,102704,70.65
48,102901,75.0
49,101801,88.32
50,103201,84.5
51,100401,82.75
52,100204,82.75
53,103605,71.39
54,104201,71.39
55,100203,82.75
56,100608,84.5
57,101105,72.98
58,102007,88.32
59,101106,72.98
60,100405,82.75
61,101101,80.39
62,100404,82.75
63,104002,70.72
64,102705,70.65
65,103801,70.65
66,101001,76.87
67,103003,75.0
68,103005,75.0
69,100601,84.5
70,102701,84.5
71,102502,75.0
72,101704,82.75
73,102303,70.72
74,101802,82.75
75,101502,88.32
76,102206,88.32
77,103302,82.75
78,100702,82.75
79,100703,82.75
80,100704,82.75
81,103901,82.75
82,100102,88.32
83,102209,88.32
84,100403,82.75
85,104501,82.75
86,102202,88.32
87,100402,82.75
88,100206,82.75
89,101902,88.32
90,102501,88.32
91,101401,82.75
92,103102,82.75
93,103203,89.64
94,101701,82.75
95,102503,88.32
96,102105,87.04
97,101506,88.32
98,104001,89.36
99,104004,74.66
100,103501,89.36
101,100905,89.64
102,103103,108.62
103,102210,88.32
104,102207,88.32
105,100104,82.75
106,103301,82.75
107,102009,88.32
108,100202,82.75
109,102504,88.32
110,101103,80.39
111,100201,82.75
112,101901,88.32
113,101905,88.32
114,101102,80.39
115,102006,88.32
116,104801,70.72
117,100701,82.75
118,100802,82.75
119,100103,88.32
120,103401,84.5
121,101501,88.32
122,101303,82.75
123,102107,89.36
124,102802,82.75
125,101507,88.32
126,101803,82.75
127,101301,82.75
128,102801,82.75
129,100803,82.75
130,100105,88.32
131,100804,82.75
132,100106,82.75
133,103903,82.75
134,103303,82.75
135,102201,88.32
136,101505,88.32
137,103101,89.36
138,103202,89.64
139,103504,89.36
140,102302,74.66
141,101204,108.62
142,102402,89.36
143,103503,89.36
144,102401,108.62
145,104701,89.64
146,101504,88.32
147,101203,108.62
148,101804,82.75
149,101503,88.32
150,102803,82.75
151,103502,88.32
152,104902,89.36
153,104602,76.87
154,104504,84.5
