SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
100301,2,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
103001,3,1,0.01,0.0838676914573,0.0838676914573,0.0,0.0838676914573,0.0,0.0838676914573
103902,4,1,0.01,0.0947787761688,0.0947787761688,0.0,0.0947787761688,0.0,0.0947787761688
101104,5,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
101602,6,1,0.01,0.322246849537,0.322246849537,0.0,0.322246849537,0.0,0.322246849537
100308,7,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
103602,8,1,0.01,0.0661729201674,0.0661729201674,0.0,0.0661729201674,0.0,0.0661729201674
100304,9,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
104401,10,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
104003,11,1,0.01,0.0658855959773,0.0658855959773,0.0,0.0658855959773,0.0,0.0658855959773
105001,12,1,0.01,0.037217028439,0.037217028439,0.0,0.037217028439,0.0,0.037217028439
104301,13,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0
104901,14,1,0.01,0.169777736068,0.169777736068,0.0,0.169777736068,0.0,0.169777736068
