SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,46.0822143555,46.0822143555,0.0,46.0822143555,0.0,46.0822143555
100301,2,1,0.01,41.5812530518,41.5812530518,0.0,41.5812530518,0.0,41.5812530518
103001,3,1,0.01,44.7665977478,44.7665977478,0.0,44.7665977478,0.0,44.7665977478
103902,4,1,0.01,55.2692871094,55.2692871094,0.0,55.2692871094,0.0,55.2692871094
101104,5,1,0.01,48.8760108948,48.8760108948,0.0,48.8760108948,0.0,48.8760108948
101602,6,1,0.01,51.5836219788,51.5836219788,0.0,51.5836219788,0.0,51.5836219788
100308,7,1,0.01,42.5027694702,42.5027694702,0.0,42.5027694702,0.0,42.5027694702
103602,8,1,0.01,46.2485046387,46.2485046387,0.0,46.2485046387,0.0,46.2485046387
100304,9,1,0.01,45.7441215515,45.7441215515,0.0,45.7441215515,0.0,45.7441215515
104401,10,1,0.01,57.696975708,57.696975708,0.0,57.696975708,0.0,57.696975708
104003,11,1,0.01,50.5887680054,50.5887680054,0.0,50.5887680054,0.0,50.5887680054
105001,12,1,0.01,55.2762145996,55.2762145996,0.0,55.2762145996,0.0,55.2762145996
104301,13,1,0.01,47.5133171082,47.5133171082,0.0,47.5133171082,0.0,47.5133171082
104901,14,1,0.01,54.0746421814,54.0746421814,0.0,54.0746421814,0.0,54.0746421814
