SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,17.2646274567,17.2646274567,0.0,17.2646274567,0.0,17.2646274567
100301,2,1,0.01,17.2935523987,17.2935523987,0.0,17.2935523987,0.0,17.2935523987
103001,3,1,0.01,17.1503639221,17.1503639221,0.0,17.1503639221,0.0,17.1503639221
103902,4,1,0.01,18.8475494385,18.8475494385,0.0,18.8475494385,0.0,18.8475494385
101104,5,1,0.01,17.378704071,17.378704071,0.0,17.378704071,0.0,17.378704071
101602,6,1,0.01,16.5115814209,16.5115814209,0.0,16.5115814209,0.0,16.5115814209
100308,7,1,0.01,16.525018692,16.525018692,0.0,16.525018692,0.0,16.525018692
103602,8,1,0.01,15.7471990585,15.7471990585,0.0,15.7471990585,0.0,15.7471990585
100304,9,1,0.01,17.4136981964,17.4136981964,0.0,17.4136981964,0.0,17.4136981964
104401,10,1,0.01,17.8746604919,17.8746604919,0.0,17.8746604919,0.0,17.8746604919
104003,11,1,0.01,15.4783878326,15.4783878326,0.0,15.4783878326,0.0,15.4783878326
105001,12,1,0.01,15.8643455505,15.8643455505,0.0,15.8643455505,0.0,15.8643455505
104301,13,1,0.01,16.8966445923,16.8966445923,0.0,16.8966445923,0.0,16.8966445923
104901,14,1,0.01,16.3343677521,16.3343677521,0.0,16.3343677521,0.0,16.3343677521
