SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,62.9370346069,62.9370346069,0.0,62.9370346069,0.0,62.9370346069
100301,2,1,0.01,62.9703178406,62.9703178406,0.0,62.9703178406,0.0,62.9703178406
103001,3,1,0.01,56.5312423706,56.5312423706,0.0,56.5312423706,0.0,56.5312423706
103902,4,1,0.01,57.6304550171,57.6304550171,0.0,57.6304550171,0.0,57.6304550171
101104,5,1,0.01,63.6413726807,63.6413726807,0.0,63.6413726807,0.0,63.6413726807
101602,6,1,0.01,48.9881706238,48.9881706238,0.0,48.9881706238,0.0,48.9881706238
100308,7,1,0.01,63.8304824829,63.8304824829,0.0,63.8304824829,0.0,63.8304824829
103602,8,1,0.01,51.9229240417,51.9229240417,0.0,51.9229240417,0.0,51.9229240417
100304,9,1,0.01,58.1866989136,58.1866989136,0.0,58.1866989136,0.0,58.1866989136
104401,10,1,0.01,62.9495925903,62.9495925903,0.0,62.9495925903,0.0,62.9495925903
104003,11,1,0.01,44.0143585205,44.0143585205,0.0,44.0143585205,0.0,44.0143585205
105001,12,1,0.01,44.4535980225,44.4535980225,0.0,44.4535980225,0.0,44.4535980225
104301,13,1,0.01,61.5613708496,61.5613708496,0.0,61.5613708496,0.0,61.5613708496
104901,14,1,0.01,50.3032341003,50.3032341003,0.0,50.3032341003,0.0,50.3032341003
