TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,27.4689655304,27.4689655304,0.0,27.4689655304,0.0,27.4689655304
800905,2,2,0.02,26.9000720978,27.9907913208,1.09071922302,27.4454317093,0.545359611511,54.8908634186
801701,3,1,0.01,31.8753242493,31.8753242493,0.0,31.8753242493,0.0,31.8753242493
800611,4,1,0.01,35.3616600037,35.3616600037,0.0,35.3616600037,0.0,35.3616600037
801204,5,1,0.01,36.5204963684,36.5204963684,0.0,36.5204963684,0.0,36.5204963684
801101,6,1,0.01,32.4879188538,32.4879188538,0.0,32.4879188538,0.0,32.4879188538
801302,7,1,0.01,27.0397109985,27.0397109985,0.0,27.0397109985,0.0,27.0397109985
800305,8,1,0.01,26.7817935944,26.7817935944,0.0,26.7817935944,0.0,26.7817935944
801105,9,1,0.01,31.4123916626,31.4123916626,0.0,31.4123916626,0.0,31.4123916626
801212,10,1,0.01,36.663860321,36.663860321,0.0,36.663860321,0.0,36.663860321
800302,11,1,0.01,27.1780395508,27.1780395508,0.0,27.1780395508,0.0,27.1780395508
801205,12,1,0.01,37.0744514465,37.0744514465,0.0,37.0744514465,0.0,37.0744514465
800911,13,2,0.02,27.1631660461,27.2308197021,0.0676536560059,27.1969928741,0.0338268280029,54.3939857483
801107,14,2,0.02,31.8895587921,32.7225570679,0.832998275757,32.30605793,0.416499137878,64.61211586
802302,15,1,0.01,33.3978691101,33.3978691101,0.0,33.3978691101,0.0,33.3978691101
800912,16,1,0.01,28.8387870789,28.8387870789,0.0,28.8387870789,0.0,28.8387870789
801218,17,1,0.01,35.6109580994,35.6109580994,0.0,35.6109580994,0.0,35.6109580994
802304,18,1,0.01,28.2532119751,28.2532119751,0.0,28.2532119751,0.0,28.2532119751
800407,19,1,0.01,36.9068756104,36.9068756104,0.0,36.9068756104,0.0,36.9068756104
802203,20,1,0.01,30.3521251678,30.3521251678,0.0,30.3521251678,0.0,30.3521251678
800118,21,1,0.01,32.0294532776,32.0294532776,0.0,32.0294532776,0.0,32.0294532776
800112,22,1,0.01,29.4109287262,29.4109287262,0.0,29.4109287262,0.0,29.4109287262
800106,23,1,0.01,33.8516769409,33.8516769409,0.0,33.8516769409,0.0,33.8516769409
801801,24,1,0.01,37.7367668152,37.7367668152,0.0,37.7367668152,0.0,37.7367668152
801106,25,1,0.01,39.3178634644,39.3178634644,0.0,39.3178634644,0.0,39.3178634644
802202,26,1,0.01,28.8137626648,28.8137626648,0.0,28.8137626648,0.0,28.8137626648
802004,27,1,0.01,27.9295349121,27.9295349121,0.0,27.9295349121,0.0,27.9295349121
802201,28,1,0.01,28.0710906982,28.0710906982,0.0,28.0710906982,0.0,28.0710906982
800301,29,1,0.01,29.4108467102,29.4108467102,0.0,29.4108467102,0.0,29.4108467102
810601,30,2,0.02,85.9047546387,95.1191635132,9.21440887451,90.5119590759,4.60720443726,181.023918152
800120,31,1,0.01,34.1870002747,34.1870002747,0.0,34.1870002747,0.0,34.1870002747
810603,32,1,0.01,98.6043624878,98.6043624878,0.0,98.6043624878,0.0,98.6043624878
800205,33,1,0.01,34.009853363,34.009853363,0.0,34.009853363,0.0,34.009853363
800410,34,1,0.01,31.4990234375,31.4990234375,0.0,31.4990234375,0.0,31.4990234375
800406,35,1,0.01,47.0559425354,47.0559425354,0.0,47.0559425354,0.0,47.0559425354
800505,36,1,0.01,39.5189857483,39.5189857483,0.0,39.5189857483,0.0,39.5189857483
800504,37,1,0.01,35.9258270264,35.9258270264,0.0,35.9258270264,0.0,35.9258270264
800202,38,1,0.01,35.1773223877,35.1773223877,0.0,35.1773223877,0.0,35.1773223877
802101,39,1,0.01,38.1924324036,38.1924324036,0.0,38.1924324036,0.0,38.1924324036
800803,40,1,0.01,37.501701355,37.501701355,0.0,37.501701355,0.0,37.501701355
800503,41,3,0.03,37.3990936279,43.9886894226,6.58959579468,41.3598721822,2.85029634606,124.079616547
800801,42,1,0.01,36.5154876709,36.5154876709,0.0,36.5154876709,0.0,36.5154876709
802104,43,1,0.01,36.3626060486,36.3626060486,0.0,36.3626060486,0.0,36.3626060486
801408,44,2,0.02,42.478427887,45.3728637695,2.89443588257,43.9256458282,1.44721794128,87.8512916565
802102,45,3,0.03,39.2373962402,43.948764801,4.71136856079,41.1401812236,2.02724801127,123.420543671
801407,46,1,0.01,40.1146469116,40.1146469116,0.0,40.1146469116,0.0,40.1146469116
801405,47,1,0.01,41.2107543945,41.2107543945,0.0,41.2107543945,0.0,41.2107543945
800804,48,1,0.01,37.2445068359,37.2445068359,0.0,37.2445068359,0.0,37.2445068359
800409,49,1,0.01,57.2799606323,57.2799606323,0.0,57.2799606323,0.0,57.2799606323
800704,50,2,0.02,38.4400253296,41.2796669006,2.83964157104,39.8598461151,1.41982078552,79.7196922302
801702,51,2,0.02,23.5243701935,30.002368927,6.47799873352,26.7633695602,3.23899936676,53.5267391205
801703,52,1,0.01,27.8466701508,27.8466701508,0.0,27.8466701508,0.0,27.8466701508
801603,53,1,0.01,41.5419006348,41.5419006348,0.0,41.5419006348,0.0,41.5419006348
800910,54,2,0.02,29.1053180695,32.668056488,3.56273841858,30.8866872787,1.78136920929,61.7733745575
801905,55,1,0.01,29.1618690491,29.1618690491,0.0,29.1618690491,0.0,29.1618690491
800908,56,1,0.01,27.6568336487,27.6568336487,0.0,27.6568336487,0.0,27.6568336487
801501,57,2,0.02,46.7355575562,49.7566452026,3.02108764648,48.2461013794,1.51054382324,96.4922027588
801502,58,2,0.02,42.7901077271,45.6483917236,2.85828399658,44.2192497253,1.42914199829,88.4384994507
801406,59,2,0.02,52.4134559631,53.4088058472,0.995349884033,52.9111309052,0.497674942017,105.82226181
801402,60,1,0.01,44.4418754578,44.4418754578,0.0,44.4418754578,0.0,44.4418754578
800705,61,1,0.01,32.3130722046,32.3130722046,0.0,32.3130722046,0.0,32.3130722046
801609,62,2,0.02,53.4800491333,54.2921714783,0.812122344971,53.8861103058,0.406061172485,107.772220612
800708,63,1,0.01,36.4439697266,36.4439697266,0.0,36.4439697266,0.0,36.4439697266
800711,64,1,0.01,48.5537452698,48.5537452698,0.0,48.5537452698,0.0,48.5537452698
810405,65,1,0.01,17.9416751862,17.9416751862,0.0,17.9416751862,0.0,17.9416751862
810803,66,1,0.01,22.136264801,22.136264801,0.0,22.136264801,0.0,22.136264801
810403,67,2,0.02,16.9354457855,18.2049694061,1.26952362061,17.5702075958,0.634761810303,35.1404151917
810305,68,1,0.01,18.0505981445,18.0505981445,0.0,18.0505981445,0.0,18.0505981445
810303,69,1,0.01,15.5647449493,15.5647449493,0.0,15.5647449493,0.0,15.5647449493
810404,70,1,0.01,17.3695468903,17.3695468903,0.0,17.3695468903,0.0,17.3695468903
810115,71,1,0.01,36.7972755432,36.7972755432,0.0,36.7972755432,0.0,36.7972755432
810406,72,1,0.01,29.0331687927,29.0331687927,0.0,29.0331687927,0.0,29.0331687927
810702,73,1,0.01,32.2920417786,32.2920417786,0.0,32.2920417786,0.0,32.2920417786
810703,74,1,0.01,32.1181793213,32.1181793213,0.0,32.1181793213,0.0,32.1181793213
810117,75,1,0.01,37.6685638428,37.6685638428,0.0,37.6685638428,0.0,37.6685638428
810704,76,1,0.01,30.9450263977,30.9450263977,0.0,30.9450263977,0.0,30.9450263977
810402,77,1,0.01,22.0304260254,22.0304260254,0.0,22.0304260254,0.0,22.0304260254
810401,78,1,0.01,21.5541534424,21.5541534424,0.0,21.5541534424,0.0,21.5541534424
810118,79,1,0.01,33.3103790283,33.3103790283,0.0,33.3103790283,0.0,33.3103790283
810807,80,1,0.01,28.1586208344,28.1586208344,0.0,28.1586208344,0.0,28.1586208344
810204,81,2,0.02,32.7515830994,35.6864089966,2.93482589722,34.218996048,1.46741294861,68.4379920959
810201,82,1,0.01,36.2680473328,36.2680473328,0.0,36.2680473328,0.0,36.2680473328
810111,83,1,0.01,38.2776565552,38.2776565552,0.0,38.2776565552,0.0,38.2776565552
810506,84,1,0.01,56.3830223083,56.3830223083,0.0,56.3830223083,0.0,56.3830223083
810501,85,2,0.02,53.9128608704,55.0073738098,1.09451293945,54.4601173401,0.547256469727,108.92023468
810202,86,1,0.01,41.7744483948,41.7744483948,0.0,41.7744483948,0.0,41.7744483948
810502,87,2,0.02,38.9669837952,41.3213691711,2.35438537598,40.1441764832,1.17719268799,80.2883529663
810505,88,1,0.01,40.2893638611,40.2893638611,0.0,40.2893638611,0.0,40.2893638611
810504,89,1,0.01,39.9874267578,39.9874267578,0.0,39.9874267578,0.0,39.9874267578
810105,90,1,0.01,39.5083656311,39.5083656311,0.0,39.5083656311,0.0,39.5083656311
810407,91,2,0.02,27.6132678986,32.4621620178,4.84889411926,30.0377149582,2.42444705963,60.0754299164
810103,92,2,0.02,34.9851913452,36.3067703247,1.32157897949,35.645980835,0.660789489746,71.2919616699
810206,93,1,0.01,31.931684494,31.931684494,0.0,31.931684494,0.0,31.931684494
810808,94,1,0.01,32.8660697937,32.8660697937,0.0,32.8660697937,0.0,32.8660697937
810503,95,1,0.01,86.542427063,86.542427063,0.0,86.542427063,0.0,86.542427063
810205,96,2,0.02,39.6493721008,52.4484939575,12.7991218567,46.0489330292,6.39956092834,92.0978660583
802303,97,1,0.01,33.2757797241,33.2757797241,0.0,33.2757797241,0.0,33.2757797241
801608,98,1,0.01,36.0456771851,36.0456771851,0.0,36.0456771851,0.0,36.0456771851
800606,99,1,0.01,34.2480697632,34.2480697632,0.0,34.2480697632,0.0,34.2480697632
800903,100,1,0.01,27.323551178,27.323551178,0.0,27.323551178,0.0,27.323551178
801305,101,1,0.01,28.9565982819,28.9565982819,0.0,28.9565982819,0.0,28.9565982819
800706,102,1,0.01,31.1575183868,31.1575183868,0.0,31.1575183868,0.0,31.1575183868
