,addrcode,rainfall
0,100508,4.31
1,104604,0.73
2,103704,0.33
3,100108,0.23
4,102005,0.23
5,100101,0.23
6,103701,0.33
7,100112,0.23
8,100110,0.33
9,103702,0.33
10,100109,0.23
11,102004,0.23
12,101702,0.33
13,100805,0.33
14,104601,0.73
15,104203,4.31
16,104202,4.31
17,104101,3.63
18,100302,2.62
19,100502,4.31
20,100306,2.62
21,104102,3.63
22,100111,0.33
23,100107,0.33
24,101904,0.23
25,101907,0.23
26,104603,0.73
27,103703,0.33
28,100305,2.62
29,103002,3.63
30,104302,4.31
31,101002,0.73
32,103802,4.31
33,102902,3.63
34,100303,0.0
35,103604,1.01
36,101601,0.23
37,100801,0.33
38,102208,0.23
39,101302,0.33
40,104502,0.34
41,104802,1.81
42,102601,0.33
43,104503,0.34
44,101903,0.23
45,100307,0.92
46,103004,3.63
47,102704,4.31
48,102901,3.63
49,101801,0.23
50,103201,0.34
51,100401,0.33
52,100204,0.33
53,103605,1.38
54,104201,1.38
55,100203,0.33
56,100608,0.34
57,101105,0.92
58,102007,0.23
59,101106,0.92
60,100405,0.33
61,101101,0.19
62,100404,0.33
63,104002,1.81
64,102705,4.31
65,103801,4.31
66,101001,0.73
67,103003,3.63
68,103005,3.63
69,100601,0.34
70,102701,0.34
71,102502,3.63
72,101704,0.33
73,102303,1.81
74,101802,0.33
75,101502,0.23
76,102206,0.23
77,103302,0.33
78,100702,0.33
79,100703,0.33
80,100704,0.33
81,103901,0.33
82,100102,0.23
83,102209,0.23
84,100403,0.33
85,104501,0.33
86,102202,0.23
87,100402,0.33
88,100206,0.33
89,101902,0.23
90,102501,0.23
91,101401,0.33
92,103102,0.33
93,103203,0.48
94,101701,0.33
95,102503,0.23
96,102105,0.25
97,101506,0.23
98,104001,0.61
99,104004,0.13
100,103501,0.61
101,100905,0.48
102,103103,0.46
103,102210,0.23
104,102207,0.23
105,100104,0.33
106,103301,0.33
107,102009,0.23
108,100202,0.33
109,102504,0.23
110,101103,0.19
111,100201,0.33
112,101901,0.23
113,101905,0.23
114,101102,0.19
115,102006,0.23
116,104801,1.81
117,100701,0.33
118,100802,0.33
119,100103,0.23
120,103401,0.34
121,101501,0.23
122,101303,0.33
123,102107,0.61
124,102802,0.33
125,101507,0.23
126,101803,0.33
127,101301,0.33
128,102801,0.33
129,100803,0.33
130,100105,0.23
131,100804,0.33
132,100106,0.33
133,103903,0.33
134,103303,0.33
135,102201,0.23
136,101505,0.23
137,103101,0.61
138,103202,0.48
139,103504,0.61
140,102302,0.13
141,101204,0.46
142,102402,0.61
143,103503,0.61
144,102401,0.46
145,104701,0.48
146,101504,0.23
147,101203,0.46
148,101804,0.33
149,101503,0.23
150,102803,0.33
151,103502,0.23
152,104902,0.61
153,104602,0.73
154,104504,0.34
