,addrcode,rainfall
0,801403,21.6
1,801404,19.92
2,800802,18.98
3,801503,32.54
4,801409,29.59
5,801401,29.59
6,801304,29.16
7,800603,30.22
8,800909,46.36
9,801903,28.5
10,802003,25.91
11,801215,22.56
12,801206,41.09
13,801207,25.63
14,801217,22.56
15,802001,25.91
16,801003,28.35
17,801208,21.63
18,801213,25.63
19,802301,34.29
20,801301,29.16
21,800906,29.4
22,801216,22.56
23,801001,32.73
24,801303,27.26
25,801203,25.63
26,801104,42.08
27,801211,25.63
28,800102,22.16
29,801214,21.63
30,800103,22.16
31,800401,40.85
32,800304,28.65
33,800108,22.16
34,800405,45.42
35,800115,22.16
36,800303,25.33
37,801103,40.97
38,800114,25.91
39,802002,25.91
40,800122,27.31
41,801210,21.63
42,801002,38.25
43,801102,35.42
44,800101,22.16
45,800119,27.31
46,800416,40.85
47,800113,25.91
48,801202,21.63
49,810602,72.78
50,800807,20.95
51,800204,24.46
52,800501,27.66
53,800415,34.46
54,800810,20.95
55,810301,75.11
56,800201,20.95
57,800403,31.53
58,801209,25.91
59,800116,25.33
60,801803,52.95
61,800107,30.78
62,800121,21.33
63,801802,45.42
64,800203,20.95
65,800404,36.57
66,800806,19.41
67,802103,17.98
68,800502,34.16
69,800811,19.41
70,800813,20.55
71,800809,17.98
72,800709,33.73
73,801901,35.16
74,801604,41.44
75,800703,57.27
76,801605,39.98
77,801602,36.16
78,801704,66.39
79,801902,35.16
80,800701,46.67
81,801610,39.98
82,800710,62.46
83,800702,46.67
84,800707,55.41
85,810304,67.64
86,810802,69.52
87,810302,74.61
88,810106,67.05
89,810801,60.86
90,810101,60.86
91,810805,52.93
92,810701,49.62
93,810806,69.65
94,810116,67.87
95,810804,60.86
96,810203,42.45
97,810508,63.72
98,810509,66.81
99,810507,70.54
100,810604,68.29
101,800610,23.69
102,800904,36.56
103,800901,36.56
104,800607,30.22
105,800604,30.22
106,801611,23.69
107,800913,41.96
108,800601,30.22
109,801306,28.5
110,800902,36.56
111,800605,30.22
112,800612,34.39
113,801607,23.69
114,801906,33.73
115,800613,37.75
116,801606,32.63
117,800907,50.22
118,801601,32.63
