POINT_BANG,X,Y,P_RAIN25_2
0,100.650034127,13.865927928,146.390716553
1,100.745101685,13.8529962881,146.663345337
2,100.547002765,13.7545254811,160.959564209
3,100.497556366,13.7595788722,164.240890503
4,100.475634063,13.7521615498,164.240890503
5,100.492151394,13.7512280636,164.240890503
6,100.529770716,13.7630430098,160.959564209
7,100.499228357,13.7679029825,164.240890503
8,100.503045965,13.761822636,160.959564209
9,100.538408182,13.7573163195,160.959564209
10,100.494662802,13.761895874,164.240890503
11,100.481251675,13.7588328289,164.240890503
12,100.585996523,13.7515581026,160.959564209
13,100.510667602,13.7588747831,160.959564209
14,100.708169637,13.8911411594,146.663345337
15,100.629576885,13.8976550732,146.390716553
16,100.672300751,13.8963130805,146.390716553
17,100.563893467,13.8827841602,148.167068481
18,100.872021917,13.8720997756,145.2215271
19,100.605776678,13.8678984281,146.390716553
20,100.811679778,13.8732427011,145.2215271
21,100.5800601,13.8714663258,148.167068481
22,100.505483589,13.764769074,160.959564209
23,100.501439816,13.757277497,160.959564209
24,100.441472717,13.7522748199,164.240890503
25,100.418633297,13.7506263367,164.240890503
26,100.706384042,13.8442969932,146.663345337
27,100.527961506,13.7522245241,160.959564209
28,100.828575304,13.8388436557,145.2215271
29,100.583669608,13.8421016037,148.167068481
30,100.668300128,13.8243118787,146.390716553
31,100.774460621,13.8122749002,146.663345337
32,100.60812621,13.8392281244,146.390716553
33,100.526686536,13.829422278,148.167068481
34,100.822299625,13.9135716162,142.610992432
35,100.579764321,13.9169673853,138.559127808
36,100.486477187,13.7427943514,164.240890503
37,100.511837693,13.7437205042,160.959564209
38,100.423065678,13.7380094564,164.240890503
39,100.510977362,13.7382068339,160.959564209
40,100.600737579,13.7934808191,160.251983643
41,100.372648064,13.7856977068,173.255935669
42,100.563266751,13.775071483,160.959564209
43,100.620595798,13.7881933823,160.251983643
44,100.428539617,13.7861848561,164.240890503
45,100.836667625,13.7977538507,151.422119141
46,100.565745619,13.8085226659,148.167068481
47,100.638646785,13.8112652613,146.390716553
48,100.53021961,13.8106105983,148.167068481
49,100.498881145,13.7327783523,164.240890503
50,100.679827921,13.7174530162,160.251983643
51,100.520240658,13.7336035808,160.959564209
52,100.517383748,13.7574561632,160.959564209
53,100.609121981,13.9200704078,139.435348511
54,100.652272341,13.9214167064,139.435348511
55,100.520598024,13.767802731,160.959564209
56,100.643832442,13.7551040065,160.251983643
57,100.82440238,13.7237646609,151.422119141
58,100.463129537,13.7598434125,164.240890503
59,100.853805065,13.7274620425,151.422119141
60,100.523239584,13.7294329607,160.959564209
61,100.749717361,13.722808283,151.15826416
62,100.514435465,13.7246085607,160.959564209
63,100.397434355,13.7199086637,173.255935669
64,100.645313807,13.8287250195,146.390716553
65,100.600568279,13.8138021185,146.390716553
66,100.723055462,13.8022867906,146.663345337
67,100.581233511,13.8193746013,148.167068481
68,100.552654141,13.8152995128,148.167068481
69,100.635093523,13.7884470736,160.251983643
70,100.660654297,13.7936094857,160.251983643
71,100.508703275,13.8001458031,148.167068481
72,100.585425012,13.7846089658,160.959564209
73,100.351082261,13.7141059285,173.255935669
74,100.505093404,13.731164719,160.959564209
75,100.489966851,13.7305525625,164.240890503
76,100.451837222,13.7285695496,164.240890503
77,100.570753548,13.7228534241,160.959564209
78,100.526549121,13.7417642048,160.959564209
79,100.534862613,13.7403758155,160.959564209
80,100.545509766,13.7362756101,160.959564209
81,100.56093748,13.7429474334,160.959564209
82,100.499016059,13.7439699805,164.240890503
83,100.463278732,13.7217532981,164.240890503
84,100.52542642,13.7266989228,160.959564209
85,100.598853998,13.7797838931,160.959564209
86,100.435247983,13.7235128788,164.240890503
87,100.529100155,13.7239195509,160.959564209
88,100.522621746,13.7890724785,160.959564209
89,100.451589916,13.7908873626,164.240890503
90,100.492534843,13.790006204,164.240890503
91,100.544958214,13.7818865454,160.959564209
92,100.508032368,13.7053301913,160.959564209
93,100.689161824,13.6808165465,168.484603882
94,100.576834796,13.7686950314,160.959564209
95,100.481059963,13.7833887915,164.240890503
96,100.437753208,13.5734451418,144.294784546
97,100.484048614,13.7004388412,164.240890503
98,100.416504326,13.6964336911,173.526855469
99,100.393565878,13.6919475895,174.696914673
100,100.449475682,13.6974544868,173.526855469
101,100.611847331,13.695262471,168.484603882
102,100.515160712,13.6939969888,174.329620361
103,100.459862079,13.733080791,164.240890503
104,100.445116934,13.7365795311,164.240890503
105,100.503377964,13.7511174599,160.959564209
106,100.560189609,13.7219170128,160.959564209
107,100.477539303,13.7721640218,164.240890503
108,100.504814581,13.7781125777,160.959564209
109,100.492479855,13.7743228027,164.240890503
110,100.754458628,13.7523418891,151.15826416
111,100.512323168,13.772860755,160.959564209
112,100.455598012,13.7596681038,164.240890503
113,100.428371726,13.7671510721,164.240890503
114,100.724758346,13.7517055582,151.15826416
115,100.466588454,13.7726659787,164.240890503
116,100.348442514,13.7581884755,173.255935669
117,100.519718068,13.7445387648,160.959564209
118,100.512103222,13.7485519185,160.959564209
119,100.499158189,13.7499474665,164.240890503
120,100.628077493,13.7261563316,160.251983643
121,100.493059194,13.7369182668,164.240890503
122,100.513536164,13.7343560975,160.959564209
123,100.412962354,13.6213077751,173.526855469
124,100.514451544,13.7144691647,160.959564209
125,100.491742507,13.7090301874,164.240890503
126,100.500844526,13.7143803429,160.959564209
127,100.504445335,13.7406006938,160.959564209
128,100.526141963,13.7085286401,160.959564209
129,100.513553471,13.7533301066,160.959564209
130,100.497081401,13.7539650076,164.240890503
131,100.506767949,13.751658507,160.959564209
132,100.500224236,13.7534157783,160.959564209
133,100.596319806,13.7191208366,160.959564209
134,100.595281362,13.7070053136,160.959564209
135,100.442999315,13.7140386452,164.240890503
136,100.473382695,13.7150621001,164.240890503
137,100.497435806,13.6959963973,173.526855469
138,100.65581988,13.6868617778,168.484603882
139,100.467796476,13.6929143136,173.526855469
140,100.358747568,13.679635857,174.696914673
141,100.533442629,13.6791546693,174.329620361
142,100.492041031,13.6749132553,173.526855469
143,100.468010078,13.6710579613,173.526855469
144,100.510128893,13.6715444821,174.329620361
