SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,49.2063865662,49.2063865662,0.0,49.2063865662,0.0,49.2063865662
100301,2,1,0.01,49.5079994202,49.5079994202,0.0,49.5079994202,0.0,49.5079994202
103001,3,1,0.01,50.4875679016,50.4875679016,0.0,50.4875679016,0.0,50.4875679016
103902,4,1,0.01,80.4621429443,80.4621429443,0.0,80.4621429443,0.0,80.4621429443
101104,5,1,0.01,55.1815452576,55.1815452576,0.0,55.1815452576,0.0,55.1815452576
101602,6,1,0.01,62.2573814392,62.2573814392,0.0,62.2573814392,0.0,62.2573814392
100308,7,1,0.01,49.6525115967,49.6525115967,0.0,49.6525115967,0.0,49.6525115967
103602,8,1,0.01,74.70337677,74.70337677,0.0,74.70337677,0.0,74.70337677
100304,9,1,0.01,48.9484138489,48.9484138489,0.0,48.9484138489,0.0,48.9484138489
104401,10,1,0.01,48.4429130554,48.4429130554,0.0,48.4429130554,0.0,48.4429130554
104003,11,1,0.01,103.411354065,103.411354065,0.0,103.411354065,0.0,103.411354065
105001,12,1,0.01,56.5304641724,56.5304641724,0.0,56.5304641724,0.0,56.5304641724
104301,13,1,0.01,51.7162818909,51.7162818909,0.0,51.7162818909,0.0,51.7162818909
104901,14,1,0.01,116.622680664,116.622680664,0.0,116.622680664,0.0,116.622680664
