SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,14.4213838577,14.4213838577,0.0,14.4213838577,0.0,14.4213838577
100301,2,1,0.01,14.0314044952,14.0314044952,0.0,14.0314044952,0.0,14.0314044952
103001,3,1,0.01,16.7362689972,16.7362689972,0.0,16.7362689972,0.0,16.7362689972
103902,4,1,0.01,16.6381072998,16.6381072998,0.0,16.6381072998,0.0,16.6381072998
101104,5,1,0.01,14.3443489075,14.3443489075,0.0,14.3443489075,0.0,14.3443489075
101602,6,1,0.01,20.6187286377,20.6187286377,0.0,20.6187286377,0.0,20.6187286377
100308,7,1,0.01,14.1597681046,14.1597681046,0.0,14.1597681046,0.0,14.1597681046
103602,8,1,0.01,16.8590965271,16.8590965271,0.0,16.8590965271,0.0,16.8590965271
100304,9,1,0.01,13.7787837982,13.7787837982,0.0,13.7787837982,0.0,13.7787837982
104401,10,1,0.01,14.7962770462,14.7962770462,0.0,14.7962770462,0.0,14.7962770462
104003,11,1,0.01,22.3193321228,22.3193321228,0.0,22.3193321228,0.0,22.3193321228
105001,12,1,0.01,22.2475452423,22.2475452423,0.0,22.2475452423,0.0,22.2475452423
104301,13,1,0.01,14.6436691284,14.6436691284,0.0,14.6436691284,0.0,14.6436691284
104901,14,1,0.01,20.3610210419,20.3610210419,0.0,20.3610210419,0.0,20.3610210419
