SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,120.345123291,120.345123291,0.0,120.345123291,0.0,120.345123291
100301,2,1,0.01,118.431541443,118.431541443,0.0,118.431541443,0.0,118.431541443
103001,3,1,0.01,104.187965393,104.187965393,0.0,104.187965393,0.0,104.187965393
103902,4,1,0.01,107.087478638,107.087478638,0.0,107.087478638,0.0,107.087478638
101104,5,1,0.01,124.966171265,124.966171265,0.0,124.966171265,0.0,124.966171265
101602,6,1,0.01,125.663459778,125.663459778,0.0,125.663459778,0.0,125.663459778
100308,7,1,0.01,109.12411499,109.12411499,0.0,109.12411499,0.0,109.12411499
103602,8,1,0.01,112.020927429,112.020927429,0.0,112.020927429,0.0,112.020927429
100304,9,1,0.01,112.103507996,112.103507996,0.0,112.103507996,0.0,112.103507996
104401,10,1,0.01,108.299827576,108.299827576,0.0,108.299827576,0.0,108.299827576
104003,11,1,0.01,93.3912277222,93.3912277222,0.0,93.3912277222,0.0,93.3912277222
105001,12,1,0.01,94.0886611938,94.0886611938,0.0,94.0886611938,0.0,94.0886611938
104301,13,1,0.01,107.641136169,107.641136169,0.0,107.641136169,0.0,107.641136169
104901,14,1,0.01,93.2852783203,93.2852783203,0.0,93.2852783203,0.0,93.2852783203
