POINT_BANG,X,Y,P_RAIN12_2
0,100.650034127,13.865927928,27.4884681702
1,100.745101685,13.8529962881,23.9908218384
2,100.547002765,13.7545254811,29.0402126312
3,100.497556366,13.7595788722,29.4087409973
4,100.475634063,13.7521615498,29.4087409973
5,100.492151394,13.7512280636,29.4087409973
6,100.529770716,13.7630430098,29.0402126312
7,100.499228357,13.7679029825,29.4087409973
8,100.503045965,13.761822636,29.0402126312
9,100.538408182,13.7573163195,29.0402126312
10,100.494662802,13.761895874,29.4087409973
11,100.481251675,13.7588328289,29.4087409973
12,100.585996523,13.7515581026,29.0402126312
13,100.510667602,13.7588747831,29.0402126312
14,100.708169637,13.8911411594,23.9908218384
15,100.629576885,13.8976550732,27.4884681702
16,100.672300751,13.8963130805,27.4884681702
17,100.563893467,13.8827841602,28.9697666168
18,100.872021917,13.8720997756,26.3557701111
19,100.605776678,13.8678984281,27.4884681702
20,100.811679778,13.8732427011,26.3557701111
21,100.5800601,13.8714663258,28.9697666168
22,100.505483589,13.764769074,29.0402126312
23,100.501439816,13.757277497,29.0402126312
24,100.441472717,13.7522748199,29.4087409973
25,100.418633297,13.7506263367,29.4087409973
26,100.706384042,13.8442969932,23.9908218384
27,100.527961506,13.7522245241,29.0402126312
28,100.828575304,13.8388436557,26.3557701111
29,100.583669608,13.8421016037,28.9697666168
30,100.668300128,13.8243118787,27.4884681702
31,100.774460621,13.8122749002,23.9908218384
32,100.60812621,13.8392281244,27.4884681702
33,100.526686536,13.829422278,28.9697666168
34,100.822299625,13.9135716162,22.675535202
35,100.579764321,13.9169673853,29.388753891
36,100.486477187,13.7427943514,29.4087409973
37,100.511837693,13.7437205042,29.0402126312
38,100.423065678,13.7380094564,29.4087409973
39,100.510977362,13.7382068339,29.0402126312
40,100.600737579,13.7934808191,27.7728462219
41,100.372648064,13.7856977068,31.1670570374
42,100.563266751,13.775071483,29.0402126312
43,100.620595798,13.7881933823,27.7728462219
44,100.428539617,13.7861848561,29.4087409973
45,100.836667625,13.7977538507,23.569442749
46,100.565745619,13.8085226659,28.9697666168
47,100.638646785,13.8112652613,27.4884681702
48,100.53021961,13.8106105983,28.9697666168
49,100.498881145,13.7327783523,29.4087409973
50,100.679827921,13.7174530162,27.7728462219
51,100.520240658,13.7336035808,29.0402126312
52,100.517383748,13.7574561632,29.0402126312
53,100.609121981,13.9200704078,24.8117198944
54,100.652272341,13.9214167064,24.8117198944
55,100.520598024,13.767802731,29.0402126312
56,100.643832442,13.7551040065,27.7728462219
57,100.82440238,13.7237646609,23.569442749
58,100.463129537,13.7598434125,29.4087409973
59,100.853805065,13.7274620425,23.569442749
60,100.523239584,13.7294329607,29.0402126312
61,100.749717361,13.722808283,25.8987579346
62,100.514435465,13.7246085607,29.0402126312
63,100.397434355,13.7199086637,31.1670570374
64,100.645313807,13.8287250195,27.4884681702
65,100.600568279,13.8138021185,27.4884681702
66,100.723055462,13.8022867906,23.9908218384
67,100.581233511,13.8193746013,28.9697666168
68,100.552654141,13.8152995128,28.9697666168
69,100.635093523,13.7884470736,27.7728462219
70,100.660654297,13.7936094857,27.7728462219
71,100.508703275,13.8001458031,28.9697666168
72,100.585425012,13.7846089658,29.0402126312
73,100.351082261,13.7141059285,31.1670570374
74,100.505093404,13.731164719,29.0402126312
75,100.489966851,13.7305525625,29.4087409973
76,100.451837222,13.7285695496,29.4087409973
77,100.570753548,13.7228534241,29.0402126312
78,100.526549121,13.7417642048,29.0402126312
79,100.534862613,13.7403758155,29.0402126312
80,100.545509766,13.7362756101,29.0402126312
81,100.56093748,13.7429474334,29.0402126312
82,100.499016059,13.7439699805,29.4087409973
83,100.463278732,13.7217532981,29.4087409973
84,100.52542642,13.7266989228,29.0402126312
85,100.598853998,13.7797838931,29.0402126312
86,100.435247983,13.7235128788,29.4087409973
87,100.529100155,13.7239195509,29.0402126312
88,100.522621746,13.7890724785,29.0402126312
89,100.451589916,13.7908873626,29.4087409973
90,100.492534843,13.790006204,29.4087409973
91,100.544958214,13.7818865454,29.0402126312
92,100.508032368,13.7053301913,29.0402126312
93,100.689161824,13.6808165465,28.7244625092
94,100.576834796,13.7686950314,29.0402126312
95,100.481059963,13.7833887915,29.4087409973
96,100.437753208,13.5734451418,29.1470394135
97,100.484048614,13.7004388412,29.4087409973
98,100.416504326,13.6964336911,30.2344398499
99,100.393565878,13.6919475895,36.0687980652
100,100.449475682,13.6974544868,30.2344398499
101,100.611847331,13.695262471,28.7244625092
102,100.515160712,13.6939969888,31.9010047913
103,100.459862079,13.733080791,29.4087409973
104,100.445116934,13.7365795311,29.4087409973
105,100.503377964,13.7511174599,29.0402126312
106,100.560189609,13.7219170128,29.0402126312
107,100.477539303,13.7721640218,29.4087409973
108,100.504814581,13.7781125777,29.0402126312
109,100.492479855,13.7743228027,29.4087409973
110,100.754458628,13.7523418891,25.8987579346
111,100.512323168,13.772860755,29.0402126312
112,100.455598012,13.7596681038,29.4087409973
113,100.428371726,13.7671510721,29.4087409973
114,100.724758346,13.7517055582,25.8987579346
115,100.466588454,13.7726659787,29.4087409973
116,100.348442514,13.7581884755,31.1670570374
117,100.519718068,13.7445387648,29.0402126312
118,100.512103222,13.7485519185,29.0402126312
119,100.499158189,13.7499474665,29.4087409973
120,100.628077493,13.7261563316,27.7728462219
121,100.493059194,13.7369182668,29.4087409973
122,100.513536164,13.7343560975,29.0402126312
123,100.412962354,13.6213077751,30.2344398499
124,100.514451544,13.7144691647,29.0402126312
125,100.491742507,13.7090301874,29.4087409973
126,100.500844526,13.7143803429,29.0402126312
127,100.504445335,13.7406006938,29.0402126312
128,100.526141963,13.7085286401,29.0402126312
129,100.513553471,13.7533301066,29.0402126312
130,100.497081401,13.7539650076,29.4087409973
131,100.506767949,13.751658507,29.0402126312
132,100.500224236,13.7534157783,29.0402126312
133,100.596319806,13.7191208366,29.0402126312
134,100.595281362,13.7070053136,29.0402126312
135,100.442999315,13.7140386452,29.4087409973
136,100.473382695,13.7150621001,29.4087409973
137,100.497435806,13.6959963973,30.2344398499
138,100.65581988,13.6868617778,28.7244625092
139,100.467796476,13.6929143136,30.2344398499
140,100.358747568,13.679635857,36.0687980652
141,100.533442629,13.6791546693,31.9010047913
142,100.492041031,13.6749132553,30.2344398499
143,100.468010078,13.6710579613,30.2344398499
144,100.510128893,13.6715444821,31.9010047913
145,100.618442305,13.6677005684,28.7244625092
146,100.484612424,13.7135228111,29.4087409973
147,100.544139651,13.6970352359,31.9010047913
148,100.50462847,13.7235647686,29.0402126312
149,100.486129323,13.7226820305,29.4087409973
150,100.541358231,13.7175890517,29.0402126312
151,100.462095424,13.7092817056,29.4087409973
152,100.497607731,13.6175571855,30.2344398499
153,100.760118563,13.8988193704,23.9908218384
154,100.613777112,13.7685481626,27.7728462219
