SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,30.4624881744,30.4624881744,0.0,30.4624881744,0.0,30.4624881744
100301,2,1,0.01,26.3161373138,26.3161373138,0.0,26.3161373138,0.0,26.3161373138
103001,3,1,0.01,23.5651550293,23.5651550293,0.0,23.5651550293,0.0,23.5651550293
103902,4,1,0.01,27.9449424744,27.9449424744,0.0,27.9449424744,0.0,27.9449424744
101104,5,1,0.01,40.8330383301,40.8330383301,0.0,40.8330383301,0.0,40.8330383301
101602,6,1,0.01,23.1131477356,23.1131477356,0.0,23.1131477356,0.0,23.1131477356
100308,7,1,0.01,36.2211532593,36.2211532593,0.0,36.2211532593,0.0,36.2211532593
103602,8,1,0.01,20.7605876923,20.7605876923,0.0,20.7605876923,0.0,20.7605876923
100304,9,1,0.01,23.5391921997,23.5391921997,0.0,23.5391921997,0.0,23.5391921997
104401,10,1,0.01,35.882976532,35.882976532,0.0,35.882976532,0.0,35.882976532
104003,11,1,0.01,22.9775485992,22.9775485992,0.0,22.9775485992,0.0,22.9775485992
105001,12,1,0.01,24.1620140076,24.1620140076,0.0,24.1620140076,0.0,24.1620140076
104301,13,1,0.01,31.1551494598,31.1551494598,0.0,31.1551494598,0.0,31.1551494598
104901,14,1,0.01,31.5023803711,31.5023803711,0.0,31.5023803711,0.0,31.5023803711
