SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,36.3648948669,36.3648948669,0.0,36.3648948669,0.0,36.3648948669
100301,2,1,0.01,28.5262050629,28.5262050629,0.0,28.5262050629,0.0,28.5262050629
103001,3,1,0.01,46.1721839905,46.1721839905,0.0,46.1721839905,0.0,46.1721839905
103902,4,1,0.01,44.0661430359,44.0661430359,0.0,44.0661430359,0.0,44.0661430359
101104,5,1,0.01,31.9314537048,31.9314537048,0.0,31.9314537048,0.0,31.9314537048
101602,6,1,0.01,33.6097869873,33.6097869873,0.0,33.6097869873,0.0,33.6097869873
100308,7,1,0.01,26.8631801605,26.8631801605,0.0,26.8631801605,0.0,26.8631801605
103602,8,1,0.01,40.2956008911,40.2956008911,0.0,40.2956008911,0.0,40.2956008911
100304,9,1,0.01,31.0939044952,31.0939044952,0.0,31.0939044952,0.0,31.0939044952
104401,10,1,0.01,40.7121276855,40.7121276855,0.0,40.7121276855,0.0,40.7121276855
104003,11,1,0.01,29.4485225677,29.4485225677,0.0,29.4485225677,0.0,29.4485225677
105001,12,1,0.01,30.183839798,30.183839798,0.0,30.183839798,0.0,30.183839798
104301,13,1,0.01,37.4586982727,37.4586982727,0.0,37.4586982727,0.0,37.4586982727
104901,14,1,0.01,36.2939300537,36.2939300537,0.0,36.2939300537,0.0,36.2939300537
