,addrcode,rainfall
0,801403,8.16
1,801404,7.87
2,800802,7.01
3,801503,15.13
4,801409,14.01
5,801401,14.01
6,801304,8.06
7,800603,5.68
8,800909,7.78
9,801903,6.42
10,802003,6.85
11,801215,5.78
12,801206,5.54
13,801207,6.37
14,801217,5.78
15,802001,6.85
16,801003,12.0
17,801208,4.6
18,801213,6.37
19,802301,5.89
20,801301,8.06
21,800906,8.31
22,801216,5.78
23,801001,8.73
24,801303,7.52
25,801203,6.37
26,801104,18.91
27,801211,6.37
28,800102,6.42
29,801214,4.6
30,800103,6.42
31,800401,14.8
32,800304,9.17
33,800108,6.42
34,800405,18.82
35,800115,6.42
36,800303,8.04
37,801103,19.6
38,800114,6.85
39,802002,6.85
40,800122,5.08
41,801210,4.6
42,801002,15.81
43,801102,20.25
44,800101,6.42
45,800119,5.08
46,800416,14.8
47,800113,6.85
48,801202,4.6
49,810602,51.96
50,800807,7.39
51,800204,8.66
52,800501,10.61
53,800415,13.63
54,800810,7.39
55,810301,14.44
56,800201,7.39
57,800403,11.81
58,801209,5.37
59,800116,8.04
60,801803,19.85
61,800107,6.01
62,800121,6.94
63,801802,18.82
64,800203,7.39
65,800404,13.75
66,800806,8.48
67,802103,8.02
68,800502,14.63
69,800811,8.48
70,800813,6.7
71,800809,8.02
72,800709,6.95
73,801901,6.55
74,801604,6.04
75,800703,7.32
76,801605,6.43
77,801602,6.52
78,801704,9.02
79,801902,6.55
80,800701,6.55
81,801610,6.43
82,800710,7.96
83,800702,6.55
84,800707,8.29
85,810304,17.86
86,810802,21.08
87,810302,11.07
88,810106,35.63
89,810801,31.16
90,810101,31.16
91,810805,18.59
92,810701,15.39
93,810806,24.54
94,810116,28.86
95,810804,31.16
96,810203,20.65
97,810508,42.16
98,810509,38.6
99,810507,40.56
100,810604,41.76
101,800610,5.53
102,800904,8.28
103,800901,8.28
104,800607,5.68
105,800604,5.68
106,801611,5.53
107,800913,11.49
108,800601,5.68
109,801306,6.42
110,800902,8.28
111,800605,5.68
112,800612,6.76
113,801607,5.53
114,801906,6.95
115,800613,6.14
116,801606,4.86
117,800907,9.86
118,801601,4.86
