TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,28.7683906555,28.7683906555,0.0,28.7683906555,0.0,28.7683906555
800905,2,2,0.02,33.7632064819,34.6996040344,0.93639755249,34.2314052582,0.468198776245,68.4628105164
801701,3,1,0.01,24.2231178284,24.2231178284,0.0,24.2231178284,0.0,24.2231178284
800611,4,1,0.01,35.3070678711,35.3070678711,0.0,35.3070678711,0.0,35.3070678711
801204,5,1,0.01,41.7637405396,41.7637405396,0.0,41.7637405396,0.0,41.7637405396
801101,6,1,0.01,94.7176589966,94.7176589966,0.0,94.7176589966,0.0,94.7176589966
801302,7,1,0.01,27.7669124603,27.7669124603,0.0,27.7669124603,0.0,27.7669124603
800305,8,1,0.01,24.3299160004,24.3299160004,0.0,24.3299160004,0.0,24.3299160004
801105,9,1,0.01,77.3832015991,77.3832015991,0.0,77.3832015991,0.0,77.3832015991
801212,10,1,0.01,14.7645435333,14.7645435333,0.0,14.7645435333,0.0,14.7645435333
800302,11,1,0.01,36.9863967896,36.9863967896,0.0,36.9863967896,0.0,36.9863967896
801205,12,1,0.01,22.2506465912,22.2506465912,0.0,22.2506465912,0.0,22.2506465912
800911,13,2,0.02,30.5758514404,31.884595871,1.30874443054,31.2302236557,0.654372215271,62.4604473114
801107,14,2,0.02,29.1878185272,41.5240745544,12.3362560272,35.3559465408,6.16812801361,70.7118930817
802302,15,1,0.01,46.4722290039,46.4722290039,0.0,46.4722290039,0.0,46.4722290039
800912,16,1,0.01,33.7559127808,33.7559127808,0.0,33.7559127808,0.0,33.7559127808
801218,17,1,0.01,28.4499816895,28.4499816895,0.0,28.4499816895,0.0,28.4499816895
802304,18,1,0.01,25.0350074768,25.0350074768,0.0,25.0350074768,0.0,25.0350074768
800407,19,1,0.01,86.6159667969,86.6159667969,0.0,86.6159667969,0.0,86.6159667969
802203,20,1,0.01,49.2349433899,49.2349433899,0.0,49.2349433899,0.0,49.2349433899
800118,21,1,0.01,37.9133033752,37.9133033752,0.0,37.9133033752,0.0,37.9133033752
800112,22,1,0.01,38.0469741821,38.0469741821,0.0,38.0469741821,0.0,38.0469741821
800106,23,1,0.01,124.371940613,124.371940613,0.0,124.371940613,0.0,124.371940613
801801,24,1,0.01,90.9440765381,90.9440765381,0.0,90.9440765381,0.0,90.9440765381
801106,25,1,0.01,33.4074554443,33.4074554443,0.0,33.4074554443,0.0,33.4074554443
802202,26,1,0.01,61.5414352417,61.5414352417,0.0,61.5414352417,0.0,61.5414352417
802004,27,1,0.01,26.4344367981,26.4344367981,0.0,26.4344367981,0.0,26.4344367981
802201,28,1,0.01,40.1523971558,40.1523971558,0.0,40.1523971558,0.0,40.1523971558
800301,29,1,0.01,51.6394882202,51.6394882202,0.0,51.6394882202,0.0,51.6394882202
810601,30,2,0.02,24.6560573578,30.6215686798,5.96551132202,27.6388130188,2.98275566101,55.2776260376
800120,31,1,0.01,24.3265228271,24.3265228271,0.0,24.3265228271,0.0,24.3265228271
810603,32,1,0.01,23.9021396637,23.9021396637,0.0,23.9021396637,0.0,23.9021396637
800205,33,1,0.01,26.1939468384,26.1939468384,0.0,26.1939468384,0.0,26.1939468384
800410,34,1,0.01,62.9091415405,62.9091415405,0.0,62.9091415405,0.0,62.9091415405
800406,35,1,0.01,37.2210464478,37.2210464478,0.0,37.2210464478,0.0,37.2210464478
800505,36,1,0.01,26.8583316803,26.8583316803,0.0,26.8583316803,0.0,26.8583316803
800504,37,1,0.01,27.0444698334,27.0444698334,0.0,27.0444698334,0.0,27.0444698334
800202,38,1,0.01,24.9965858459,24.9965858459,0.0,24.9965858459,0.0,24.9965858459
802101,39,1,0.01,33.8641624451,33.8641624451,0.0,33.8641624451,0.0,33.8641624451
800803,40,1,0.01,34.0682563782,34.0682563782,0.0,34.0682563782,0.0,34.0682563782
800503,41,3,0.03,34.1662330627,35.6723022461,1.50606918335,34.8625488281,0.620060304609,104.587646484
