SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,19.7919387817,19.7919387817,0.0,19.7919387817,0.0,19.7919387817
100301,2,1,0.01,25.435541153,25.435541153,0.0,25.435541153,0.0,25.435541153
103001,3,1,0.01,14.8301105499,14.8301105499,0.0,14.8301105499,0.0,14.8301105499
103902,4,1,0.01,15.2364196777,15.2364196777,0.0,15.2364196777,0.0,15.2364196777
101104,5,1,0.01,18.0791149139,18.0791149139,0.0,18.0791149139,0.0,18.0791149139
101602,6,1,0.01,24.9564552307,24.9564552307,0.0,24.9564552307,0.0,24.9564552307
100308,7,1,0.01,26.105255127,26.105255127,0.0,26.105255127,0.0,26.105255127
103602,8,1,0.01,13.8863830566,13.8863830566,0.0,13.8863830566,0.0,13.8863830566
100304,9,1,0.01,21.0963287354,21.0963287354,0.0,21.0963287354,0.0,21.0963287354
104401,10,1,0.01,16.458770752,16.458770752,0.0,16.458770752,0.0,16.458770752
104003,11,1,0.01,16.0238571167,16.0238571167,0.0,16.0238571167,0.0,16.0238571167
105001,12,1,0.01,11.7861194611,11.7861194611,0.0,11.7861194611,0.0,11.7861194611
104301,13,1,0.01,17.3137683868,17.3137683868,0.0,17.3137683868,0.0,17.3137683868
104901,14,1,0.01,12.8337125778,12.8337125778,0.0,12.8337125778,0.0,12.8337125778
