TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,48.321811676,48.321811676,0.0,48.321811676,0.0,48.321811676
800905,2,2,0.02,50.5637130737,56.2046890259,5.64097595215,53.3842010498,2.82048797607,106.7684021
801701,3,1,0.01,70.8432388306,70.8432388306,0.0,70.8432388306,0.0,70.8432388306
800611,4,1,0.01,38.9901695251,38.9901695251,0.0,38.9901695251,0.0,38.9901695251
801204,5,1,0.01,44.9841651917,44.9841651917,0.0,44.9841651917,0.0,44.9841651917
801101,6,1,0.01,74.9653091431,74.9653091431,0.0,74.9653091431,0.0,74.9653091431
801302,7,1,0.01,49.4131469727,49.4131469727,0.0,49.4131469727,0.0,49.4131469727
800305,8,1,0.01,47.2702064514,47.2702064514,0.0,47.2702064514,0.0,47.2702064514
801105,9,1,0.01,69.3103485107,69.3103485107,0.0,69.3103485107,0.0,69.3103485107
801212,10,1,0.01,40.6790962219,40.6790962219,0.0,40.6790962219,0.0,40.6790962219
800302,11,1,0.01,45.9801139832,45.9801139832,0.0,45.9801139832,0.0,45.9801139832
801205,12,1,0.01,41.9076652527,41.9076652527,0.0,41.9076652527,0.0,41.9076652527
800911,13,2,0.02,49.1986160278,50.8180732727,1.61945724487,50.0083446503,0.809728622437,100.016689301
801107,14,2,0.02,71.2411422729,78.0462265015,6.80508422852,74.6436843872,3.40254211426,149.287368774
802302,15,1,0.01,46.9343528748,46.9343528748,0.0,46.9343528748,0.0,46.9343528748
800912,16,1,0.01,56.0104942322,56.0104942322,0.0,56.0104942322,0.0,56.0104942322
801218,17,1,0.01,37.2271461487,37.2271461487,0.0,37.2271461487,0.0,37.2271461487
802304,18,1,0.01,48.170501709,48.170501709,0.0,48.170501709,0.0,48.170501709
800407,19,1,0.01,66.2244186401,66.2244186401,0.0,66.2244186401,0.0,66.2244186401
802203,20,1,0.01,44.2634429932,44.2634429932,0.0,44.2634429932,0.0,44.2634429932
800118,21,1,0.01,49.2865104675,49.2865104675,0.0,49.2865104675,0.0,49.2865104675
800112,22,1,0.01,49.4629058838,49.4629058838,0.0,49.4629058838,0.0,49.4629058838
800106,23,1,0.01,41.9090156555,41.9090156555,0.0,41.9090156555,0.0,41.9090156555
801801,24,1,0.01,78.4302215576,78.4302215576,0.0,78.4302215576,0.0,78.4302215576
801106,25,1,0.01,78.0623397827,78.0623397827,0.0,78.0623397827,0.0,78.0623397827
802202,26,1,0.01,52.2579193115,52.2579193115,0.0,52.2579193115,0.0,52.2579193115
802004,27,1,0.01,45.1340827942,45.1340827942,0.0,45.1340827942,0.0,45.1340827942
802201,28,1,0.01,47.0369300842,47.0369300842,0.0,47.0369300842,0.0,47.0369300842
800301,29,1,0.01,47.4431228638,47.4431228638,0.0,47.4431228638,0.0,47.4431228638
810601,30,2,0.02,93.6831893921,98.4629135132,4.77972412109,96.0730514526,2.38986206055,192.146102905
800120,31,1,0.01,44.2250366211,44.2250366211,0.0,44.2250366211,0.0,44.2250366211
810603,32,1,0.01,98.9096832275,98.9096832275,0.0,98.9096832275,0.0,98.9096832275
800205,33,1,0.01,46.5104522705,46.5104522705,0.0,46.5104522705,0.0,46.5104522705
800410,34,1,0.01,49.5391960144,49.5391960144,0.0,49.5391960144,0.0,49.5391960144
800406,35,1,0.01,59.4929580688,59.4929580688,0.0,59.4929580688,0.0,59.4929580688
800505,36,1,0.01,46.1746520996,46.1746520996,0.0,46.1746520996,0.0,46.1746520996
800504,37,1,0.01,42.9585151672,42.9585151672,0.0,42.9585151672,0.0,42.9585151672
800202,38,1,0.01,42.8485450745,42.8485450745,0.0,42.8485450745,0.0,42.8485450745
802101,39,1,0.01,41.0808563232,41.0808563232,0.0,41.0808563232,0.0,41.0808563232
800803,40,1,0.01,40.9397392273,40.9397392273,0.0,40.9397392273,0.0,40.9397392273
800503,41,3,0.03,39.7352523804,47.2752418518,7.53998947144,44.310807546,3.28223939062,132.932422638
800801,42,1,0.01,41.3498077393,41.3498077393,0.0,41.3498077393,0.0,41.3498077393
802104,43,1,0.01,41.3406867981,41.3406867981,0.0,41.3406867981,0.0,41.3406867981
801408,44,2,0.02,39.5724563599,40.1514472961,0.578990936279,39.861951828,0.28949546814,79.723903656
802102,45,3,0.03,40.2302589417,45.5440673828,5.31380844116,42.1325721741,2.41762455254,126.397716522
801407,46,1,0.01,40.9966392517,40.9966392517,0.0,40.9966392517,0.0,40.9966392517
801405,47,1,0.01,40.7758026123,40.7758026123,0.0,40.7758026123,0.0,40.7758026123
800804,48,1,0.01,41.0409393311,41.0409393311,0.0,41.0409393311,0.0,41.0409393311
800409,49,1,0.01,57.5551147461,57.5551147461,0.0,57.5551147461,0.0,57.5551147461
800704,50,2,0.02,39.7891807556,44.1471099854,4.35792922974,41.9681453705,2.17896461487,83.936290741
801702,51,2,0.02,68.4135818481,71.9317016602,3.51811981201,70.1726417542,1.75905990601,140.345283508
801703,52,1,0.01,58.3545722961,58.3545722961,0.0,58.3545722961,0.0,58.3545722961
801603,53,1,0.01,36.469909668,36.469909668,0.0,36.469909668,0.0,36.469909668
800910,54,2,0.02,52.3024711609,58.0788726807,5.77640151978,55.1906719208,2.88820075989,110.381343842
801905,55,1,0.01,53.2584533691,53.2584533691,0.0,53.2584533691,0.0,53.2584533691
800908,56,1,0.01,51.9792823792,51.9792823792,0.0,51.9792823792,0.0,51.9792823792
801501,57,2,0.02,37.3620491028,40.8738594055,3.51181030273,39.1179542542,1.75590515137,78.2359085083
801502,58,2,0.02,38.3280334473,39.8027610779,1.47472763062,39.0653972626,0.737363815308,78.1307945251
801406,59,2,0.02,44.0660896301,44.1550788879,0.0889892578125,44.110584259,0.0444946289063,88.2211685181
801402,60,1,0.01,42.1634254456,42.1634254456,0.0,42.1634254456,0.0,42.1634254456
800705,61,1,0.01,59.3912162781,59.3912162781,0.0,59.3912162781,0.0,59.3912162781
801609,62,2,0.02,45.8796348572,46.0090332031,0.129398345947,45.9443340302,0.0646991729736,91.8886680603
800708,63,1,0.01,58.2483253479,58.2483253479,0.0,58.2483253479,0.0,58.2483253479
800711,64,1,0.01,50.0656166077,50.0656166077,0.0,50.0656166077,0.0,50.0656166077
810405,65,1,0.01,69.1833648682,69.1833648682,0.0,69.1833648682,0.0,69.1833648682
810803,66,1,0.01,81.4517974854,81.4517974854,0.0,81.4517974854,0.0,81.4517974854
810403,67,2,0.02,67.8356018066,68.4193954468,0.583793640137,68.1274986267,0.291896820068,136.254997253
810305,68,1,0.01,64.3889160156,64.3889160156,0.0,64.3889160156,0.0,64.3889160156
810303,69,1,0.01,75.7134628296,75.7134628296,0.0,75.7134628296,0.0,75.7134628296
810404,70,1,0.01,69.8445663452,69.8445663452,0.0,69.8445663452,0.0,69.8445663452
810115,71,1,0.01,102.586334229,102.586334229,0.0,102.586334229,0.0,102.586334229
810406,72,1,0.01,78.6585540771,78.6585540771,0.0,78.6585540771,0.0,78.6585540771
810702,73,1,0.01,76.2337799072,76.2337799072,0.0,76.2337799072,0.0,76.2337799072
810703,74,1,0.01,82.6160736084,82.6160736084,0.0,82.6160736084,0.0,82.6160736084
810117,75,1,0.01,104.777069092,104.777069092,0.0,104.777069092,0.0,104.777069092
810704,76,1,0.01,78.2352905273,78.2352905273,0.0,78.2352905273,0.0,78.2352905273
810402,77,1,0.01,73.6306533813,73.6306533813,0.0,73.6306533813,0.0,73.6306533813
810401,78,1,0.01,75.3767089844,75.3767089844,0.0,75.3767089844,0.0,75.3767089844
810118,79,1,0.01,93.2302398682,93.2302398682,0.0,93.2302398682,0.0,93.2302398682
810807,80,1,0.01,79.4013366699,79.4013366699,0.0,79.4013366699,0.0,79.4013366699
810204,81,2,0.02,78.9290771484,80.007194519,1.07811737061,79.4681358337,0.539058685303,158.936271667
810201,82,1,0.01,86.9287719727,86.9287719727,0.0,86.9287719727,0.0,86.9287719727
810111,83,1,0.01,105.897209167,105.897209167,0.0,105.897209167,0.0,105.897209167
810506,84,1,0.01,102.980316162,102.980316162,0.0,102.980316162,0.0,102.980316162
810501,85,2,0.02,103.22215271,104.404464722,1.18231201172,103.813308716,0.591156005859,207.626617432
810202,86,1,0.01,86.4674377441,86.4674377441,0.0,86.4674377441,0.0,86.4674377441
810502,87,2,0.02,102.439857483,103.368225098,0.928367614746,102.90404129,0.464183807373,205.808082581
810505,88,1,0.01,102.737266541,102.737266541,0.0,102.737266541,0.0,102.737266541
810504,89,1,0.01,102.74949646,102.74949646,0.0,102.74949646,0.0,102.74949646
810105,90,1,0.01,104.798965454,104.798965454,0.0,104.798965454,0.0,104.798965454
810407,91,2,0.02,76.2365570068,79.5388946533,3.30233764648,77.8877258301,1.65116882324,155.77545166
810103,92,2,0.02,97.3183288574,99.1294555664,1.81112670898,98.2238922119,0.905563354492,196.447784424
810206,93,1,0.01,79.2945022583,79.2945022583,0.0,79.2945022583,0.0,79.2945022583
810808,94,1,0.01,84.9757461548,84.9757461548,0.0,84.9757461548,0.0,84.9757461548
810503,95,1,0.01,98.1745376587,98.1745376587,0.0,98.1745376587,0.0,98.1745376587
810205,96,2,0.02,95.5995101929,98.2923812866,2.69287109375,96.9459457397,1.34643554688,193.891891479
802303,97,1,0.01,44.9649200439,44.9649200439,0.0,44.9649200439,0.0,44.9649200439
801608,98,1,0.01,37.36485672,37.36485672,0.0,37.36485672,0.0,37.36485672
800606,99,1,0.01,41.8753852844,41.8753852844,0.0,41.8753852844,0.0,41.8753852844
800903,100,1,0.01,49.4725570679,49.4725570679,0.0,49.4725570679,0.0,49.4725570679
