,addrcode,rainfall
0,801403,33.5
1,801404,36.92
2,800802,37.81
3,801503,22.8
4,801409,25.47
5,801401,25.47
6,801304,42.89
7,800603,33.58
8,800909,46.75
9,801903,34.53
10,802003,42.42
11,801215,36.83
12,801206,46.22
13,801207,35.47
14,801217,36.83
15,802001,42.42
16,801003,52.84
17,801208,56.66
18,801213,35.47
19,802301,39.56
20,801301,42.89
21,800906,46.78
22,801216,36.83
23,801001,50.52
24,801303,38.54
25,801203,35.47
26,801104,53.46
27,801211,35.47
28,800102,47.73
29,801214,56.66
30,800103,47.73
31,800401,61.52
32,800304,56.51
33,800108,47.73
34,800405,54.2
35,800115,47.73
36,800303,51.44
37,801103,59.61
38,800114,42.42
39,802002,42.42
40,800122,53.18
41,801210,56.66
42,801002,53.39
43,801102,64.53
44,800101,47.73
45,800119,53.18
46,800416,61.52
47,800113,42.42
48,801202,56.66
49,810602,57.25
50,800807,41.88
51,800204,43.08
52,800501,42.7
53,800415,43.27
54,800810,41.88
55,810301,62.82
56,800201,41.88
57,800403,62.88
58,801209,45.51
59,800116,51.44
60,801803,56.15
61,800107,65.01
62,800121,47.36
63,801802,54.2
64,800203,41.88
65,800404,76.32
66,800806,40.5
67,802103,39.77
68,800502,39.59
69,800811,40.5
70,800813,40.12
71,800809,39.77
72,800709,39.18
73,801901,35.0
74,801604,62.04
75,800703,53.41
76,801605,44.85
77,801602,41.05
78,801704,82.41
79,801902,35.0
80,800701,63.62
81,801610,44.85
82,800710,46.27
83,800702,63.62
84,800707,39.78
85,810304,60.05
86,810802,56.74
87,810302,51.33
88,810106,68.72
89,810801,57.81
90,810101,57.81
91,810805,62.6
92,810701,47.67
93,810806,60.3
94,810116,60.51
95,810804,57.81
96,810203,59.19
97,810508,66.49
98,810509,64.28
99,810507,68.87
100,810604,64.01
101,800610,33.76
102,800904,49.82
103,800901,49.82
104,800607,33.58
105,800604,33.58
106,801611,33.76
107,800913,52.39
108,800601,33.58
109,801306,34.53
110,800902,49.82
111,800605,33.58
112,800612,41.74
113,801607,33.76
114,801906,39.18
115,800613,47.36
116,801606,49.68
117,800907,43.0
118,801601,49.68
