,addrcode,rainfall
0,104605,0.28
1,100301,0.3
2,103001,0.73
3,103902,1.17
4,101104,1.2
5,101602,0.63
6,100308,0.31
7,103602,0.48
8,100304,0.22
9,104401,1.04
10,104003,0.33
11,105001,0.47
12,104301,0.59
13,104901,0.62
