,addrcode,rainfall
0,801904,28.0
1,800905,19.93
2,801701,21.24
3,800611,25.68
4,801204,26.28
5,801101,18.86
6,801302,28.86
7,800305,21.71
8,801105,23.55
9,801212,15.0
10,800302,21.35
11,801205,23.73
12,800911,22.09
13,801107,19.65
14,802302,39.12
15,800912,16.29
16,801218,19.12
17,802304,26.3
18,800407,24.89
19,802203,22.09
20,800118,18.81
21,800112,22.92
22,800106,19.45
23,801801,23.13
24,801106,25.69
25,802202,16.95
26,802004,21.61
27,802201,21.07
28,800301,24.08
29,810601,39.47
30,800120,29.09
31,810603,41.58
32,800205,30.96
33,800410,23.4
34,800406,27.44
35,800505,27.75
36,800504,23.68
37,800202,22.53
38,802101,31.15
39,800803,24.4
40,800503,27.52
41,800801,25.5
42,802104,21.62
43,801408,22.07
44,802102,30.5
45,801407,38.34
46,801405,16.49
47,800804,28.08
48,800409,28.67
49,800704,25.67
50,801702,22.35
51,801703,20.22
52,801603,23.32
53,800910,22.18
54,801905,29.31
55,800908,20.23
56,801501,21.86
57,801502,22.36
58,801406,33.66
59,801402,15.98
60,800705,24.33
61,801609,20.12
62,800708,18.71
63,800711,21.68
64,810405,25.13
65,810803,25.99
66,810403,24.42
67,810305,31.54
68,810303,30.4
69,810404,26.08
70,810115,29.92
71,810406,21.55
72,810702,20.9
73,810703,23.54
74,810117,28.41
75,810704,22.9
76,810402,23.52
77,810401,23.4
78,810118,30.88
79,810807,24.61
80,810204,20.7
81,810201,22.16
82,810111,30.46
83,810506,32.69
84,810501,33.93
85,810202,22.47
86,810502,28.57
87,810505,29.76
88,810504,30.42
89,810105,29.09
90,810407,21.44
91,810103,27.57
92,810206,23.57
93,810808,23.09
94,810503,40.13
95,810205,28.92
96,802303,33.73
97,801608,22.91
98,800606,34.33
99,800903,20.55
100,801305,30.89
101,800706,25.37
