SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,10.0133047104,10.0133047104,0.0,10.0133047104,0.0,10.0133047104
100301,2,1,0.01,10.723282814,10.723282814,0.0,10.723282814,0.0,10.723282814
103001,3,1,0.01,8.95633792877,8.95633792877,0.0,8.95633792877,0.0,8.95633792877
103902,4,1,0.01,9.3782453537,9.3782453537,0.0,9.3782453537,0.0,9.3782453537
101104,5,1,0.01,10.2711830139,10.2711830139,0.0,10.2711830139,0.0,10.2711830139
101602,6,1,0.01,7.40136289597,7.40136289597,0.0,7.40136289597,0.0,7.40136289597
100308,7,1,0.01,10.3554048538,10.3554048538,0.0,10.3554048538,0.0,10.3554048538
103602,8,1,0.01,8.6171541214,8.6171541214,0.0,8.6171541214,0.0,8.6171541214
100304,9,1,0.01,11.3279399872,11.3279399872,0.0,11.3279399872,0.0,11.3279399872
104401,10,1,0.01,10.1614580154,10.1614580154,0.0,10.1614580154,0.0,10.1614580154
104003,11,1,0.01,5.04820013046,5.04820013046,0.0,5.04820013046,0.0,5.04820013046
105001,12,1,0.01,5.70093202591,5.70093202591,0.0,5.70093202591,0.0,5.70093202591
104301,13,1,0.01,9.83462429047,9.83462429047,0.0,9.83462429047,0.0,9.83462429047
104901,14,1,0.01,7.06607866287,7.06607866287,0.0,7.06607866287,0.0,7.06607866287
