POINT_BANG,X,Y,P_RAIN4_20
0,100.650034127,13.865927928,2.76298856735
1,100.745101685,13.8529962881,3.62845873833
2,100.547002765,13.7545254811,3.97002220154
3,100.497556366,13.7595788722,4.51885461807
4,100.475634063,13.7521615498,4.51885461807
5,100.492151394,13.7512280636,4.51885461807
6,100.529770716,13.7630430098,3.97002220154
7,100.499228357,13.7679029825,4.51885461807
8,100.503045965,13.761822636,3.97002220154
9,100.538408182,13.7573163195,3.97002220154
10,100.494662802,13.761895874,4.51885461807
11,100.481251675,13.7588328289,4.51885461807
12,100.585996523,13.7515581026,3.97002220154
13,100.510667602,13.7588747831,3.97002220154
14,100.708169637,13.8911411594,3.62845873833
15,100.629576885,13.8976550732,2.76298856735
16,100.672300751,13.8963130805,2.76298856735
17,100.563893467,13.8827841602,3.67215824127
18,100.872021917,13.8720997756,3.52286338806
19,100.605776678,13.8678984281,2.76298856735
20,100.811679778,13.8732427011,3.52286338806
21,100.5800601,13.8714663258,3.67215824127
22,100.505483589,13.764769074,3.97002220154
23,100.501439816,13.757277497,3.97002220154
24,100.441472717,13.7522748199,4.51885461807
25,100.418633297,13.7506263367,4.51885461807
26,100.706384042,13.8442969932,3.62845873833
27,100.527961506,13.7522245241,3.97002220154
28,100.828575304,13.8388436557,3.52286338806
29,100.583669608,13.8421016037,3.67215824127
30,100.668300128,13.8243118787,2.76298856735
31,100.774460621,13.8122749002,3.62845873833
32,100.60812621,13.8392281244,2.76298856735
33,100.526686536,13.829422278,3.67215824127
34,100.822299625,13.9135716162,3.4214451313
35,100.579764321,13.9169673853,3.05864572525
36,100.486477187,13.7427943514,4.51885461807
37,100.511837693,13.7437205042,3.97002220154
38,100.423065678,13.7380094564,4.51885461807
39,100.510977362,13.7382068339,3.97002220154
40,100.600737579,13.7934808191,4.22269058228
41,100.372648064,13.7856977068,2.40358924866
42,100.563266751,13.775071483,3.97002220154
43,100.620595798,13.7881933823,4.22269058228
44,100.428539617,13.7861848561,4.51885461807
45,100.836667625,13.7977538507,4.05653762817
46,100.565745619,13.8085226659,3.67215824127
47,100.638646785,13.8112652613,2.76298856735
48,100.53021961,13.8106105983,3.67215824127
49,100.498881145,13.7327783523,4.51885461807
50,100.679827921,13.7174530162,4.22269058228
51,100.520240658,13.7336035808,3.97002220154
52,100.517383748,13.7574561632,3.97002220154
53,100.609121981,13.9200704078,2.84085392952
54,100.652272341,13.9214167064,2.84085392952
55,100.520598024,13.767802731,3.97002220154
56,100.643832442,13.7551040065,4.22269058228
57,100.82440238,13.7237646609,4.05653762817
58,100.463129537,13.7598434125,4.51885461807
59,100.853805065,13.7274620425,4.05653762817
60,100.523239584,13.7294329607,3.97002220154
61,100.749717361,13.722808283,3.61806559563
62,100.514435465,13.7246085607,3.97002220154
63,100.397434355,13.7199086637,2.40358924866
64,100.645313807,13.8287250195,2.76298856735
65,100.600568279,13.8138021185,2.76298856735
66,100.723055462,13.8022867906,3.62845873833
67,100.581233511,13.8193746013,3.67215824127
68,100.552654141,13.8152995128,3.67215824127
69,100.635093523,13.7884470736,4.22269058228
70,100.660654297,13.7936094857,4.22269058228
71,100.508703275,13.8001458031,3.67215824127
72,100.585425012,13.7846089658,3.97002220154
73,100.351082261,13.7141059285,2.40358924866
74,100.505093404,13.731164719,3.97002220154
75,100.489966851,13.7305525625,4.51885461807
76,100.451837222,13.7285695496,4.51885461807
77,100.570753548,13.7228534241,3.97002220154
78,100.526549121,13.7417642048,3.97002220154
79,100.534862613,13.7403758155,3.97002220154
80,100.545509766,13.7362756101,3.97002220154
81,100.56093748,13.7429474334,3.97002220154
82,100.499016059,13.7439699805,4.51885461807
83,100.463278732,13.7217532981,4.51885461807
84,100.52542642,13.7266989228,3.97002220154
85,100.598853998,13.7797838931,3.97002220154
86,100.435247983,13.7235128788,4.51885461807
87,100.529100155,13.7239195509,3.97002220154
88,100.522621746,13.7890724785,3.97002220154
89,100.451589916,13.7908873626,4.51885461807
90,100.492534843,13.790006204,4.51885461807
91,100.544958214,13.7818865454,3.97002220154
92,100.508032368,13.7053301913,3.97002220154
93,100.689161824,13.6808165465,3.95458745956
94,100.576834796,13.7686950314,3.97002220154
95,100.481059963,13.7833887915,4.51885461807
96,100.437753208,13.5734451418,3.70830154419
97,100.484048614,13.7004388412,4.51885461807
98,100.416504326,13.6964336911,4.29819107056
99,100.393565878,13.6919475895,2.61754655838
100,100.449475682,13.6974544868,4.29819107056
101,100.611847331,13.695262471,3.95458745956
102,100.515160712,13.6939969888,3.69071006775
103,100.459862079,13.733080791,4.51885461807
104,100.445116934,13.7365795311,4.51885461807
105,100.503377964,13.7511174599,3.97002220154
106,100.560189609,13.7219170128,3.97002220154
107,100.477539303,13.7721640218,4.51885461807
108,100.504814581,13.7781125777,3.97002220154
109,100.492479855,13.7743228027,4.51885461807
110,100.754458628,13.7523418891,3.61806559563
