POINT_BANG,X,Y,P_RAIN42_2
0,100.650034127,13.865927928,51.7162818909
1,100.745101685,13.8529962881,49.2063865662
2,100.547002765,13.7545254811,80.4621429443
3,100.497556366,13.7595788722,62.2573814392
4,100.475634063,13.7521615498,62.2573814392
5,100.492151394,13.7512280636,62.2573814392
6,100.529770716,13.7630430098,80.4621429443
7,100.499228357,13.7679029825,62.2573814392
8,100.503045965,13.761822636,80.4621429443
9,100.538408182,13.7573163195,80.4621429443
10,100.494662802,13.761895874,62.2573814392
11,100.481251675,13.7588328289,62.2573814392
12,100.585996523,13.7515581026,80.4621429443
13,100.510667602,13.7588747831,80.4621429443
14,100.708169637,13.8911411594,49.2063865662
15,100.629576885,13.8976550732,51.7162818909
16,100.672300751,13.8963130805,51.7162818909
17,100.563893467,13.8827841602,50.4875679016
18,100.872021917,13.8720997756,49.5079994202
19,100.605776678,13.8678984281,51.7162818909
20,100.811679778,13.8732427011,49.5079994202
21,100.5800601,13.8714663258,50.4875679016
22,100.505483589,13.764769074,80.4621429443
23,100.501439816,13.757277497,80.4621429443
24,100.441472717,13.7522748199,62.2573814392
25,100.418633297,13.7506263367,62.2573814392
26,100.706384042,13.8442969932,49.2063865662
27,100.527961506,13.7522245241,80.4621429443
28,100.828575304,13.8388436557,49.5079994202
29,100.583669608,13.8421016037,50.4875679016
30,100.668300128,13.8243118787,51.7162818909
31,100.774460621,13.8122749002,49.2063865662
32,100.60812621,13.8392281244,51.7162818909
33,100.526686536,13.829422278,50.4875679016
34,100.822299625,13.9135716162,48.9484138489
35,100.579764321,13.9169673853,74.70337677
36,100.486477187,13.7427943514,62.2573814392
37,100.511837693,13.7437205042,80.4621429443
38,100.423065678,13.7380094564,62.2573814392
39,100.510977362,13.7382068339,80.4621429443
40,100.600737579,13.7934808191,48.4429130554
41,100.372648064,13.7856977068,103.411354065
42,100.563266751,13.775071483,80.4621429443
43,100.620595798,13.7881933823,48.4429130554
44,100.428539617,13.7861848561,62.2573814392
45,100.836667625,13.7977538507,49.6525115967
46,100.565745619,13.8085226659,50.4875679016
47,100.638646785,13.8112652613,51.7162818909
48,100.53021961,13.8106105983,50.4875679016
49,100.498881145,13.7327783523,62.2573814392
50,100.679827921,13.7174530162,48.4429130554
51,100.520240658,13.7336035808,80.4621429443
52,100.517383748,13.7574561632,80.4621429443
53,100.609121981,13.9200704078,52.714466095
54,100.652272341,13.9214167064,52.714466095
55,100.520598024,13.767802731,80.4621429443
56,100.643832442,13.7551040065,48.4429130554
57,100.82440238,13.7237646609,49.6525115967
58,100.463129537,13.7598434125,62.2573814392
59,100.853805065,13.7274620425,49.6525115967
