SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,8.51503372192,8.51503372192,0.0,8.51503372192,0.0,8.51503372192
100301,2,1,0.01,8.80194473267,8.80194473267,0.0,8.80194473267,0.0,8.80194473267
103001,3,1,0.01,8.95564556122,8.95564556122,0.0,8.95564556122,0.0,8.95564556122
103902,4,1,0.01,9.24396705627,9.24396705627,0.0,9.24396705627,0.0,9.24396705627
101104,5,1,0.01,14.841594696,14.841594696,0.0,14.841594696,0.0,14.841594696
101602,6,1,0.01,11.3560628891,11.3560628891,0.0,11.3560628891,0.0,11.3560628891
100308,7,1,0.01,8.8794260025,8.8794260025,0.0,8.8794260025,0.0,8.8794260025
103602,8,1,0.01,26.5734138489,26.5734138489,0.0,26.5734138489,0.0,26.5734138489
100304,9,1,0.01,9.67987251282,9.67987251282,0.0,9.67987251282,0.0,9.67987251282
104401,10,1,0.01,8.89757156372,8.89757156372,0.0,8.89757156372,0.0,8.89757156372
104003,11,1,0.01,12.2364397049,12.2364397049,0.0,12.2364397049,0.0,12.2364397049
105001,12,1,0.01,10.3001594543,10.3001594543,0.0,10.3001594543,0.0,10.3001594543
104301,13,1,0.01,9.88783359528,9.88783359528,0.0,9.88783359528,0.0,9.88783359528
104901,14,1,0.01,13.3708486557,13.3708486557,0.0,13.3708486557,0.0,13.3708486557
