SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,44.5542411804,44.5542411804,0.0,44.5542411804,0.0,44.5542411804
100301,2,1,0.01,44.9555397034,44.9555397034,0.0,44.9555397034,0.0,44.9555397034
103001,3,1,0.01,41.6604614258,41.6604614258,0.0,41.6604614258,0.0,41.6604614258
103902,4,1,0.01,41.9835281372,41.9835281372,0.0,41.9835281372,0.0,41.9835281372
101104,5,1,0.01,42.9669876099,42.9669876099,0.0,42.9669876099,0.0,42.9669876099
101602,6,1,0.01,38.665512085,38.665512085,0.0,38.665512085,0.0,38.665512085
100308,7,1,0.01,44.9318161011,44.9318161011,0.0,44.9318161011,0.0,44.9318161011
103602,8,1,0.01,39.7563476563,39.7563476563,0.0,39.7563476563,0.0,39.7563476563
100304,9,1,0.01,40.8872184753,40.8872184753,0.0,40.8872184753,0.0,40.8872184753
104401,10,1,0.01,43.2946090698,43.2946090698,0.0,43.2946090698,0.0,43.2946090698
104003,11,1,0.01,38.1667098999,38.1667098999,0.0,38.1667098999,0.0,38.1667098999
105001,12,1,0.01,40.793422699,40.793422699,0.0,40.793422699,0.0,40.793422699
104301,13,1,0.01,42.41639328,42.41639328,0.0,42.41639328,0.0,42.41639328
104901,14,1,0.01,40.7349243164,40.7349243164,0.0,40.7349243164,0.0,40.7349243164
