POINT_NAKH,X,Y,P_RAIN18_2
63,99.7843495738,8.8989502351,16.5161380768
64,99.8909272668,8.89301842195,14.8390846252
65,99.9019268233,8.81222649824,26.10978508
78,99.8143726422,9.2798847122,8.1794834137
79,99.8606315579,9.07186117749,6.37792110443
80,99.877872103,9.0103030219,6.37792110443
0,99.8996068804,8.14044207504,24.4396457672
1,100.164679943,8.14045025554,20.7717590332
2,99.669483254,8.09858317981,24.2570285797
3,99.9349454428,8.1033900504,24.5405826569
4,99.9085303272,8.30200519156,22.2254123688
5,100.227060223,8.29377852123,15.7380390167
6,100.089070524,8.2806622455,21.6452350616
7,100.149546132,8.27814400986,18.8257579803
8,100.212688964,8.24609469583,15.7380390167
9,99.9109471056,8.3352212058,22.2254123688
10,99.5279660229,8.28190587835,107.723373413
11,100.183975352,8.31398186234,14.1229753494
12,100.15291921,8.23165166418,18.8257579803
13,100.081289313,8.17690248172,22.1440238953
14,99.8247355255,8.1747320445,24.4396457672
15,99.7012766744,8.24311992405,22.8923835754
16,100.256136117,8.26258513634,15.7380390167
17,99.6118643628,8.25096723769,35.9500465393
18,99.9236238606,8.25220182276,18.0417861938
19,100.120488081,8.2442530761,18.8257579803
20,99.3366319744,8.19378919478,34.4978866577
21,100.184946737,8.24597145074,18.8257579803
22,99.9613538546,8.44909131242,34.2405433655
23,100.199619741,8.39705975156,14.1229753494
24,99.9663605763,8.43429046869,34.2405433655
25,99.504279774,8.39090578517,52.6617927551
26,99.7537186387,8.45446834779,17.2572002411
27,99.9139319362,8.47207797774,34.2405433655
28,99.4767986823,8.45834931128,31.4046783447
29,99.9193831928,8.45227063334,34.2405433655
30,99.8192094507,8.41408752564,29.8253688812
31,99.4286045433,8.36558987907,53.7854270935
32,99.9526069244,8.39847622667,22.2254123688
33,99.9179446213,8.37122022425,22.2254123688
34,100.012341183,8.32542449041,20.0116081238
35,100.165284197,8.35981667475,14.1229753494
36,99.4867736403,8.25516819972,98.0447845459
37,99.3418470359,8.37159772906,35.7322845459
38,99.9718522757,8.40750469109,34.2405433655
39,100.060596466,8.37636567618,20.0116081238
40,99.5538554519,8.39048935092,52.6617927551
41,99.9124551563,8.39946723757,22.2254123688
42,100.108299318,8.35824060298,14.1229753494
43,98.8033636451,8.56315513198,38.9737663269
44,99.8847252548,8.58896321248,20.1546173096
45,99.7760535351,8.58009546134,16.8006877899
46,99.651809934,8.55782449393,20.2373085022
47,99.5004771487,8.5326942602,14.1920051575
48,99.8839685712,8.56156767713,20.1546173096
49,99.0757645856,7.52460805864,26.6518993378
50,99.8009469059,8.5042021206,20.1546173096
51,99.6336246089,8.46582419442,21.0231227875
52,100.181310671,8.47360584005,18.541595459
53,99.8611364533,8.46637636276,29.8253688812
54,99.347331262,8.46566447827,21.6254749298
55,100.012307606,8.44320042718,46.6479263306
56,100.032335522,8.51013125978,19.3276824951
57,99.4185800948,8.49096825319,31.4046783447
58,99.8997571016,8.53924920914,20.1546173096
59,99.5206528024,8.48570708807,46.3942070007
60,99.8707747056,8.74996642616,23.4084663391
61,99.8273253692,8.6658061913,24.8502864838
62,99.525144591,8.63294436894,21.3063755035
66,99.8213932423,8.78321411643,23.4084663391
67,99.9217687009,8.61672251233,15.7930240631
68,99.8792246733,8.664989458,24.8502864838
69,99.8849907525,8.00915259593,22.39727211
70,99.909545107,8.0351190874,34.765712738
71,100.191794957,7.96951729775,20.5101642609
72,99.960160418,7.97349415485,22.8988056183
73,100.269118333,7.97575087416,13.2888116837
74,100.322345555,7.96735643975,14.7381544113
75,99.5065049615,7.93253162187,36.0744171143
76,99.9329972975,8.05849977339,34.765712738
77,100.019807461,7.99577336717,25.8051795959
81,100.291003946,7.93304909085,13.2888116837
82,99.8799145896,7.98022837458,21.7752418518
83,100.000747472,7.94576096896,25.8051795959
84,100.039714184,7.87278518799,24.4863147736
85,99.0885545737,7.80693614332,28.968208313
86,98.962972508,7.83620064015,33.9760284424
87,99.086515273,7.64591919012,29.7475624084
88,98.7424482523,8.14079930827,58.550868988
89,98.9914739031,8.08126192991,74.1423110962
90,98.9064480901,8.0894902489,74.1423110962
91,99.0867384798,8.08954257043,41.6434707642
92,99.3023073467,8.09252650575,37.4727935791
93,98.9712323424,7.96699749899,42.9602775574
94,98.8320582422,8.05226076674,60.692325592
95,98.9761965864,8.03557493048,74.1423110962
96,99.2494736688,8.27514123302,79.6583480835
97,98.8913764556,8.38768797665,42.8611564636
98,98.7951249215,8.35878430825,29.174993515
99,98.7192835818,8.45918267644,27.4601802826
100,98.8308684698,8.45050342365,28.7338638306
101,100.222057406,8.15728437627,21.2407493591
102,99.6322271047,8.149180586,20.4748439789
103,99.6885189229,8.16828189335,20.4748439789
104,100.116993764,8.14678872809,20.7717590332
105,100.197168301,8.15574993602,20.7717590332
106,100.291367362,8.11167234402,21.2407493591
107,99.500257118,8.17297578656,22.7087898254
108,100.116932532,8.19868236912,20.7717590332
109,99.9192016424,8.18264107046,24.5405826569
110,99.6726335781,8.14759861008,20.4748439789
111,100.193124146,8.18449327508,20.7717590332
112,100.190528385,8.08368048865,21.4687232971
113,100.246572214,8.10654372602,21.2407493591
114,99.8427351932,8.06783688099,22.39727211
115,100.094136161,8.07477686129,28.1699752808
116,100.243786276,8.0824587503,14.2432689667
117,99.5936293786,8.04748477069,19.7256565094
118,100.286330758,8.0367649157,14.2432689667
