SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,126.096572876,126.096572876,0.0,126.096572876,0.0,126.096572876
100301,2,1,0.01,123.665382385,123.665382385,0.0,123.665382385,0.0,123.665382385
103001,3,1,0.01,137.797790527,137.797790527,0.0,137.797790527,0.0,137.797790527
103902,4,1,0.01,131.384109497,131.384109497,0.0,131.384109497,0.0,131.384109497
101104,5,1,0.01,125.13848114,125.13848114,0.0,125.13848114,0.0,125.13848114
101602,6,1,0.01,135.229888916,135.229888916,0.0,135.229888916,0.0,135.229888916
100308,7,1,0.01,128.482208252,128.482208252,0.0,128.482208252,0.0,128.482208252
103602,8,1,0.01,137.228347778,137.228347778,0.0,137.228347778,0.0,137.228347778
100304,9,1,0.01,119.825416565,119.825416565,0.0,119.825416565,0.0,119.825416565
104401,10,1,0.01,125.325340271,125.325340271,0.0,125.325340271,0.0,125.325340271
104003,11,1,0.01,133.207275391,133.207275391,0.0,133.207275391,0.0,133.207275391
105001,12,1,0.01,136.479812622,136.479812622,0.0,136.479812622,0.0,136.479812622
104301,13,1,0.01,128.811080933,128.811080933,0.0,128.811080933,0.0,128.811080933
104901,14,1,0.01,131.891387939,131.891387939,0.0,131.891387939,0.0,131.891387939
