SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,106.214752197,106.214752197,0.0,106.214752197,0.0,106.214752197
100301,2,1,0.01,106.571060181,106.571060181,0.0,106.571060181,0.0,106.571060181
103001,3,1,0.01,118.815841675,118.815841675,0.0,118.815841675,0.0,118.815841675
103902,4,1,0.01,112.98500824,112.98500824,0.0,112.98500824,0.0,112.98500824
101104,5,1,0.01,108.321754456,108.321754456,0.0,108.321754456,0.0,108.321754456
101602,6,1,0.01,107.352905273,107.352905273,0.0,107.352905273,0.0,107.352905273
100308,7,1,0.01,110.890281677,110.890281677,0.0,110.890281677,0.0,110.890281677
103602,8,1,0.01,115.90663147,115.90663147,0.0,115.90663147,0.0,115.90663147
100304,9,1,0.01,107.396400452,107.396400452,0.0,107.396400452,0.0,107.396400452
104401,10,1,0.01,111.111335754,111.111335754,0.0,111.111335754,0.0,111.111335754
104003,11,1,0.01,108.089118958,108.089118958,0.0,108.089118958,0.0,108.089118958
105001,12,1,0.01,109.41884613,109.41884613,0.0,109.41884613,0.0,109.41884613
104301,13,1,0.01,111.43711853,111.43711853,0.0,111.43711853,0.0,111.43711853
104901,14,1,0.01,107.581100464,107.581100464,0.0,107.581100464,0.0,107.581100464
