SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,18.8998966217,18.8998966217,0.0,18.8998966217,0.0,18.8998966217
100301,2,1,0.01,14.6864490509,14.6864490509,0.0,14.6864490509,0.0,14.6864490509
103001,3,1,0.01,23.0969429016,23.0969429016,0.0,23.0969429016,0.0,23.0969429016
103902,4,1,0.01,23.6931037903,23.6931037903,0.0,23.6931037903,0.0,23.6931037903
101104,5,1,0.01,26.1952972412,26.1952972412,0.0,26.1952972412,0.0,26.1952972412
101602,6,1,0.01,33.6766357422,33.6766357422,0.0,33.6766357422,0.0,33.6766357422
100308,7,1,0.01,19.2161960602,19.2161960602,0.0,19.2161960602,0.0,19.2161960602
103602,8,1,0.01,20.1224460602,20.1224460602,0.0,20.1224460602,0.0,20.1224460602
100304,9,1,0.01,14.0607585907,14.0607585907,0.0,14.0607585907,0.0,14.0607585907
104401,10,1,0.01,30.3188476563,30.3188476563,0.0,30.3188476563,0.0,30.3188476563
104003,11,1,0.01,10.774187088,10.774187088,0.0,10.774187088,0.0,10.774187088
105001,12,1,0.01,35.9048995972,35.9048995972,0.0,35.9048995972,0.0,35.9048995972
104301,13,1,0.01,23.0663585663,23.0663585663,0.0,23.0663585663,0.0,23.0663585663
104901,14,1,0.01,34.7916297913,34.7916297913,0.0,34.7916297913,0.0,34.7916297913
