SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,6.04276275635,6.04276275635,0.0,6.04276275635,0.0,6.04276275635
100301,2,1,0.01,4.60961532593,4.60961532593,0.0,4.60961532593,0.0,4.60961532593
103001,3,1,0.01,4.54739093781,4.54739093781,0.0,4.54739093781,0.0,4.54739093781
103902,4,1,0.01,1.58981204033,1.58981204033,0.0,1.58981204033,0.0,1.58981204033
101104,5,1,0.01,7.36524009705,7.36524009705,0.0,7.36524009705,0.0,7.36524009705
101602,6,1,0.01,4.60402297974,4.60402297974,0.0,4.60402297974,0.0,4.60402297974
100308,7,1,0.01,5.74782657623,5.74782657623,0.0,5.74782657623,0.0,5.74782657623
103602,8,1,0.01,6.64488506317,6.64488506317,0.0,6.64488506317,0.0,6.64488506317
100304,9,1,0.01,2.85144090652,2.85144090652,0.0,2.85144090652,0.0,2.85144090652
104401,10,1,0.01,9.00123786926,9.00123786926,0.0,9.00123786926,0.0,9.00123786926
104003,11,1,0.01,5.41550731659,5.41550731659,0.0,5.41550731659,0.0,5.41550731659
105001,12,1,0.01,6.05785369873,6.05785369873,0.0,6.05785369873,0.0,6.05785369873
104301,13,1,0.01,6.54095506668,6.54095506668,0.0,6.54095506668,0.0,6.54095506668
104901,14,1,0.01,5.10129356384,5.10129356384,0.0,5.10129356384,0.0,5.10129356384
