SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,37.0796775818,37.0796775818,0.0,37.0796775818,0.0,37.0796775818
100301,2,1,0.01,39.609161377,39.609161377,0.0,39.609161377,0.0,39.609161377
103001,3,1,0.01,49.2932662964,49.2932662964,0.0,49.2932662964,0.0,49.2932662964
103902,4,1,0.01,36.4464607239,36.4464607239,0.0,36.4464607239,0.0,36.4464607239
101104,5,1,0.01,37.4469680786,37.4469680786,0.0,37.4469680786,0.0,37.4469680786
101602,6,1,0.01,40.9439277649,40.9439277649,0.0,40.9439277649,0.0,40.9439277649
100308,7,1,0.01,39.3476295471,39.3476295471,0.0,39.3476295471,0.0,39.3476295471
103602,8,1,0.01,47.9103736877,47.9103736877,0.0,47.9103736877,0.0,47.9103736877
100304,9,1,0.01,37.5894203186,37.5894203186,0.0,37.5894203186,0.0,37.5894203186
104401,10,1,0.01,34.3901519775,34.3901519775,0.0,34.3901519775,0.0,34.3901519775
104003,11,1,0.01,47.2652015686,47.2652015686,0.0,47.2652015686,0.0,47.2652015686
105001,12,1,0.01,40.3686485291,40.3686485291,0.0,40.3686485291,0.0,40.3686485291
104301,13,1,0.01,36.1194381714,36.1194381714,0.0,36.1194381714,0.0,36.1194381714
104901,14,1,0.01,33.313293457,33.313293457,0.0,33.313293457,0.0,33.313293457
