,addrcode,rainfall
0,801403,36.81
1,801404,38.79
2,800802,36.91
3,801503,35.4
4,801409,38.82
5,801401,38.82
6,801304,36.92
7,800603,25.82
8,800909,39.72
9,801903,33.24
10,802003,32.57
11,801215,28.77
12,801206,27.94
13,801207,27.18
14,801217,28.77
15,802001,32.57
16,801003,48.4
17,801208,27.53
18,801213,27.18
19,802301,27.76
20,801301,36.92
21,800906,39.32
22,801216,28.77
23,801001,40.98
24,801303,32.69
25,801203,27.18
26,801104,69.55
27,801211,27.18
28,800102,34.79
29,801214,27.53
30,800103,34.79
31,800401,48.9
32,800304,39.18
33,800108,34.79
34,800405,63.61
35,800115,34.79
36,800303,37.15
37,801103,64.44
38,800114,32.57
39,802002,32.57
40,800122,28.96
41,801210,27.53
42,801002,64.21
43,801102,72.47
44,800101,34.79
45,800119,28.96
46,800416,48.9
47,800113,32.57
48,801202,27.53
49,810602,94.84
50,800807,36.4
51,800204,38.05
52,800501,40.52
53,800415,46.98
54,800810,36.4
55,810301,68.44
56,800201,36.4
57,800403,42.01
58,801209,29.93
59,800116,37.15
60,801803,69.91
61,800107,32.78
62,800121,34.92
63,801802,63.61
64,800203,36.4
65,800404,50.07
66,800806,37.18
67,802103,36.18
68,800502,44.31
69,800811,37.18
70,800813,33.01
71,800809,36.18
72,800709,35.6
73,801901,35.67
74,801604,21.42
75,800703,32.81
76,801605,21.9
77,801602,22.75
78,801704,46.66
79,801902,35.67
80,800701,25.26
81,801610,21.9
82,800710,38.02
83,800702,25.26
84,800707,22.91
85,810304,77.51
86,810802,86.6
87,810302,78.39
88,810106,99.82
89,810801,94.66
90,810101,94.66
91,810805,80.81
92,810701,70.75
93,810806,89.53
94,810116,96.9
95,810804,94.66
96,810203,72.75
97,810508,98.19
98,810509,98.22
99,810507,97.79
100,810604,97.45
101,800610,23.32
102,800904,40.15
103,800901,40.15
104,800607,25.82
105,800604,25.82
106,801611,23.32
107,800913,50.42
108,800601,25.82
109,801306,33.24
110,800902,40.15
111,800605,25.82
112,800612,22.51
113,801607,23.32
114,801906,35.6
115,800613,27.51
116,801606,22.9
117,800907,48.59
118,801601,22.9
