SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,59.0548210144,59.0548210144,0.0,59.0548210144,0.0,59.0548210144
100301,2,1,0.01,51.8204154968,51.8204154968,0.0,51.8204154968,0.0,51.8204154968
103001,3,1,0.01,42.8241500854,42.8241500854,0.0,42.8241500854,0.0,42.8241500854
103902,4,1,0.01,42.0310058594,42.0310058594,0.0,42.0310058594,0.0,42.0310058594
101104,5,1,0.01,50.9074859619,50.9074859619,0.0,50.9074859619,0.0,50.9074859619
101602,6,1,0.01,40.9495887756,40.9495887756,0.0,40.9495887756,0.0,40.9495887756
100308,7,1,0.01,43.6664466858,43.6664466858,0.0,43.6664466858,0.0,43.6664466858
103602,8,1,0.01,50.5320663452,50.5320663452,0.0,50.5320663452,0.0,50.5320663452
100304,9,1,0.01,48.0100288391,48.0100288391,0.0,48.0100288391,0.0,48.0100288391
104401,10,1,0.01,56.2425346375,56.2425346375,0.0,56.2425346375,0.0,56.2425346375
104003,11,1,0.01,41.4880981445,41.4880981445,0.0,41.4880981445,0.0,41.4880981445
105001,12,1,0.01,46.5782775879,46.5782775879,0.0,46.5782775879,0.0,46.5782775879
104301,13,1,0.01,55.6459693909,55.6459693909,0.0,55.6459693909,0.0,55.6459693909
104901,14,1,0.01,52.013217926,52.013217926,0.0,52.013217926,0.0,52.013217926
