,addrcode,rainfall
0,100508,13.84
1,104604,17.54
2,103704,9.56
3,100108,14.85
4,102005,14.85
5,100101,14.85
6,103701,9.56
7,100112,14.85
8,100110,9.56
9,103702,9.56
10,100109,14.85
11,102004,14.85
12,101702,9.56
13,100805,9.56
14,104601,17.54
15,104203,13.84
16,104202,13.84
17,104101,10.84
18,100302,14.36
19,100502,13.84
20,100306,14.36
21,104102,10.84
22,100111,9.56
23,100107,9.56
24,101904,14.85
25,101907,14.85
26,104603,17.54
27,103703,9.56
28,100305,14.36
29,103002,10.84
30,104302,13.84
31,101002,17.54
32,103802,13.84
33,102902,10.84
34,100303,15.08
35,103604,14.99
36,101601,14.85
37,100801,9.56
38,102208,14.85
39,101302,9.56
40,104502,10.41
41,104802,9.82
42,102601,9.56
43,104503,10.41
44,101903,14.85
45,100307,12.73
46,103004,10.84
47,102704,13.84
48,102901,10.84
49,101801,14.85
50,103201,10.41
51,100401,9.56
52,100204,9.56
53,103605,15.68
54,104201,15.68
55,100203,9.56
56,100608,10.41
57,101105,12.73
58,102007,14.85
59,101106,12.73
60,100405,9.56
61,101101,11.98
62,100404,9.56
63,104002,9.82
64,102705,13.84
65,103801,13.84
66,101001,17.54
67,103003,10.84
68,103005,10.84
69,100601,10.41
70,102701,10.41
71,102502,10.84
72,101704,9.56
73,102303,9.82
74,101802,9.56
75,101502,14.85
76,102206,14.85
77,103302,9.56
78,100702,9.56
79,100703,9.56
80,100704,9.56
81,103901,9.56
82,100102,14.85
83,102209,14.85
84,100403,9.56
85,104501,9.56
86,102202,14.85
87,100402,9.56
88,100206,9.56
89,101902,14.85
90,102501,14.85
91,101401,9.56
92,103102,9.56
93,103203,8.67
94,101701,9.56
95,102503,14.85
96,102105,7.81
97,101506,14.85
98,104001,10.09
99,104004,9.88
100,103501,10.09
101,100905,8.67
102,103103,8.33
103,102210,14.85
104,102207,14.85
105,100104,9.56
106,103301,9.56
107,102009,14.85
108,100202,9.56
109,102504,14.85
110,101103,11.98
111,100201,9.56
112,101901,14.85
113,101905,14.85
114,101102,11.98
115,102006,14.85
116,104801,9.82
117,100701,9.56
118,100802,9.56
119,100103,14.85
120,103401,10.41
121,101501,14.85
122,101303,9.56
123,102107,10.09
124,102802,9.56
125,101507,14.85
126,101803,9.56
127,101301,9.56
128,102801,9.56
129,100803,9.56
130,100105,14.85
131,100804,9.56
132,100106,9.56
133,103903,9.56
134,103303,9.56
135,102201,14.85
136,101505,14.85
137,103101,10.09
138,103202,8.67
139,103504,10.09
140,102302,9.88
141,101204,8.33
142,102402,10.09
143,103503,10.09
144,102401,8.33
145,104701,8.67
146,101504,14.85
147,101203,8.33
148,101804,9.56
149,101503,14.85
150,102803,9.56
151,103502,14.85
152,104902,10.09
153,104602,17.54
154,104504,10.41
