,addrcode,rainfall
0,100508,16.37
1,104604,16.31
2,103704,13.88
3,100108,14.29
4,102005,14.29
5,100101,14.29
6,103701,13.88
7,100112,14.29
8,100110,13.88
9,103702,13.88
10,100109,14.29
11,102004,14.29
12,101702,13.88
13,100805,13.88
14,104601,16.31
15,104203,16.37
16,104202,16.37
17,104101,15.28
18,100302,16.7
19,100502,16.37
20,100306,16.7
21,104102,15.28
22,100111,13.88
23,100107,13.88
24,101904,14.29
25,101907,14.29
26,104603,16.31
27,103703,13.88
28,100305,16.7
29,103002,15.28
30,104302,16.37
31,101002,16.31
32,103802,16.37
33,102902,15.28
34,100303,19.8
35,103604,18.97
36,101601,14.29
37,100801,13.88
38,102208,14.29
39,101302,13.88
40,104502,17.16
41,104802,11.19
42,102601,13.88
43,104503,17.16
44,101903,14.29
45,100307,16.12
46,103004,15.28
47,102704,16.37
48,102901,15.28
49,101801,14.29
50,103201,17.16
51,100401,13.88
52,100204,13.88
53,103605,19.32
54,104201,19.32
55,100203,13.88
56,100608,17.16
57,101105,16.12
58,102007,14.29
59,101106,16.12
60,100405,13.88
61,101101,14.9
62,100404,13.88
63,104002,11.19
64,102705,16.37
65,103801,16.37
66,101001,16.31
67,103003,15.28
68,103005,15.28
69,100601,17.16
70,102701,17.16
71,102502,15.28
72,101704,13.88
73,102303,11.19
74,101802,13.88
75,101502,14.29
76,102206,14.29
77,103302,13.88
78,100702,13.88
79,100703,13.88
80,100704,13.88
81,103901,13.88
82,100102,14.29
83,102209,14.29
84,100403,13.88
85,104501,13.88
86,102202,14.29
87,100402,13.88
88,100206,13.88
89,101902,14.29
90,102501,14.29
91,101401,13.88
92,103102,13.88
93,103203,17.21
94,101701,13.88
95,102503,14.29
96,102105,16.18
97,101506,14.29
98,104001,13.8
99,104004,19.82
100,103501,13.8
101,100905,17.21
102,103103,17.01
103,102210,14.29
104,102207,14.29
105,100104,13.88
106,103301,13.88
107,102009,14.29
108,100202,13.88
109,102504,14.29
110,101103,14.9
111,100201,13.88
112,101901,14.29
113,101905,14.29
114,101102,14.9
115,102006,14.29
116,104801,11.19
117,100701,13.88
118,100802,13.88
119,100103,14.29
120,103401,17.16
121,101501,14.29
122,101303,13.88
123,102107,13.8
124,102802,13.88
125,101507,14.29
126,101803,13.88
127,101301,13.88
128,102801,13.88
129,100803,13.88
130,100105,14.29
131,100804,13.88
132,100106,13.88
133,103903,13.88
134,103303,13.88
135,102201,14.29
136,101505,14.29
137,103101,13.8
138,103202,17.21
139,103504,13.8
140,102302,19.82
141,101204,17.01
142,102402,13.8
143,103503,13.8
144,102401,17.01
145,104701,17.21
146,101504,14.29
147,101203,17.01
148,101804,13.88
149,101503,14.29
150,102803,13.88
151,103502,14.29
152,104902,13.8
153,104602,16.31
154,104504,17.16
