,addrcode,rainfall
0,100508,3.14
1,104604,1.07
2,103704,2.79
3,100108,1.26
4,102005,1.26
5,100101,1.26
6,103701,2.79
7,100112,1.26
8,100110,2.79
9,103702,2.79
10,100109,1.26
11,102004,1.26
12,101702,2.79
13,100805,2.79
14,104601,1.07
15,104203,3.14
16,104202,3.14
17,104101,4.19
18,100302,1.95
19,100502,3.14
20,100306,1.95
21,104102,4.19
22,100111,2.79
23,100107,2.79
24,101904,1.26
25,101907,1.26
26,104603,1.07
27,103703,2.79
28,100305,1.95
29,103002,4.19
30,104302,3.14
31,101002,1.07
32,103802,3.14
33,102902,4.19
34,100303,1.96
35,103604,4.77
36,101601,1.26
37,100801,2.79
38,102208,1.26
39,101302,2.79
40,104502,1.47
41,104802,0.7
42,102601,2.79
43,104503,1.47
44,101903,1.26
45,100307,0.87
46,103004,4.19
47,102704,3.14
48,102901,4.19
49,101801,1.26
50,103201,1.47
51,100401,2.79
52,100204,2.79
53,103605,3.2
54,104201,3.2
55,100203,2.79
56,100608,1.47
57,101105,0.87
58,102007,1.26
59,101106,0.87
60,100405,2.79
61,101101,1.45
62,100404,2.79
63,104002,0.7
64,102705,3.14
65,103801,3.14
66,101001,1.07
67,103003,4.19
68,103005,4.19
69,100601,1.47
70,102701,1.47
71,102502,4.19
72,101704,2.79
73,102303,0.7
74,101802,2.79
75,101502,1.26
76,102206,1.26
77,103302,2.79
78,100702,2.79
79,100703,2.79
80,100704,2.79
81,103901,2.79
82,100102,1.26
83,102209,1.26
84,100403,2.79
85,104501,2.79
86,102202,1.26
87,100402,2.79
88,100206,2.79
89,101902,1.26
90,102501,1.26
91,101401,2.79
92,103102,2.79
93,103203,1.75
94,101701,2.79
95,102503,1.26
96,102105,1.62
97,101506,1.26
98,104001,1.42
99,104004,0.87
100,103501,1.42
101,100905,1.75
102,103103,2.35
103,102210,1.26
104,102207,1.26
105,100104,2.79
106,103301,2.79
107,102009,1.26
108,100202,2.79
109,102504,1.26
110,101103,1.45
111,100201,2.79
112,101901,1.26
113,101905,1.26
114,101102,1.45
115,102006,1.26
116,104801,0.7
117,100701,2.79
118,100802,2.79
119,100103,1.26
120,103401,1.47
121,101501,1.26
122,101303,2.79
123,102107,1.42
124,102802,2.79
125,101507,1.26
126,101803,2.79
127,101301,2.79
128,102801,2.79
129,100803,2.79
130,100105,1.26
131,100804,2.79
132,100106,2.79
133,103903,2.79
134,103303,2.79
135,102201,1.26
136,101505,1.26
137,103101,1.42
138,103202,1.75
139,103504,1.42
140,102302,0.87
141,101204,2.35
142,102402,1.42
143,103503,1.42
144,102401,2.35
145,104701,1.75
146,101504,1.26
147,101203,2.35
148,101804,2.79
149,101503,1.26
150,102803,2.79
151,103502,1.26
152,104902,1.42
153,104602,1.07
154,104504,1.47
