,addrcode,rainfall
0,801403,9.67
1,801404,9.96
2,800802,9.96
3,801503,14.68
4,801409,13.76
5,801401,13.76
6,801304,7.32
7,800603,8.63
8,800909,8.29
9,801903,5.71
10,802003,6.68
11,801215,5.11
12,801206,4.53
13,801207,5.23
14,801217,5.11
15,802001,6.68
16,801003,10.09
17,801208,4.5
18,801213,5.23
19,802301,15.63
20,801301,7.32
21,800906,8.33
22,801216,5.11
23,801001,8.7
24,801303,6.98
25,801203,5.23
26,801104,13.54
27,801211,5.23
28,800102,8.79
29,801214,4.5
30,800103,8.79
31,800401,9.75
32,800304,9.11
33,800108,8.79
34,800405,9.91
35,800115,8.79
36,800303,8.51
37,801103,10.77
38,800114,6.68
39,802002,6.68
40,800122,5.15
41,801210,4.5
42,801002,11.61
43,801102,12.25
44,800101,8.79
45,800119,5.15
46,800416,9.75
47,800113,6.68
48,801202,4.5
49,810602,10.23
50,800807,8.43
51,800204,8.55
52,800501,9.45
53,800415,9.0
54,800810,8.43
55,810301,12.83
56,800201,8.43
57,800403,9.22
58,801209,6.97
59,800116,8.51
60,801803,13.23
61,800107,6.67
62,800121,17.96
63,801802,9.91
64,800203,8.43
65,800404,9.26
66,800806,9.48
67,802103,8.66
68,800502,9.45
69,800811,9.48
70,800813,8.65
71,800809,8.66
72,800709,7.45
73,801901,5.39
74,801604,3.39
75,800703,5.13
76,801605,3.21
77,801602,12.51
78,801704,9.65
79,801902,5.39
80,800701,4.68
81,801610,3.21
82,800710,7.42
83,800702,4.68
84,800707,4.31
85,810304,14.69
86,810802,15.19
87,810302,14.61
88,810106,11.73
89,810801,13.91
90,810101,13.91
91,810805,12.83
92,810701,13.21
93,810806,14.77
94,810116,12.99
95,810804,13.91
96,810203,12.48
97,810508,10.73
98,810509,11.06
99,810507,10.52
100,810604,11.23
101,800610,5.05
102,800904,7.99
103,800901,7.99
104,800607,8.63
105,800604,8.63
106,801611,5.05
107,800913,10.09
108,800601,8.63
109,801306,5.71
110,800902,7.99
111,800605,8.63
112,800612,6.01
113,801607,5.05
114,801906,7.45
115,800613,4.15
116,801606,7.19
117,800907,9.24
118,801601,7.19
