,addrcode,rainfall
0,100508,34.81
1,104604,35.47
2,103704,29.87
3,100108,23.86
4,102005,23.86
5,100101,23.86
6,103701,29.87
7,100112,23.86
8,100110,29.87
9,103702,29.87
10,100109,23.86
11,102004,23.86
12,101702,29.87
13,100805,29.87
14,104601,35.47
15,104203,34.81
16,104202,34.81
17,104101,30.88
18,100302,38.07
19,100502,34.81
20,100306,38.07
21,104102,30.88
22,100111,29.87
23,100107,29.87
24,101904,23.86
25,101907,23.86
26,104603,35.47
27,103703,29.87
28,100305,38.07
29,103002,30.88
30,104302,34.81
31,101002,35.47
32,103802,34.81
33,102902,30.88
34,100303,44.76
35,103604,37.88
36,101601,23.86
37,100801,29.87
38,102208,23.86
39,101302,29.87
40,104502,32.98
41,104802,20.59
42,102601,29.87
43,104503,32.98
44,101903,23.86
45,100307,34.4
46,103004,30.88
47,102704,34.81
48,102901,30.88
49,101801,23.86
50,103201,32.98
51,100401,29.87
52,100204,29.87
53,103605,42.0
54,104201,42.0
55,100203,29.87
56,100608,32.98
57,101105,34.4
58,102007,23.86
59,101106,34.4
60,100405,29.87
61,101101,33.35
62,100404,29.87
63,104002,20.59
64,102705,34.81
65,103801,34.81
66,101001,35.47
67,103003,30.88
68,103005,30.88
69,100601,32.98
70,102701,32.98
71,102502,30.88
72,101704,29.87
73,102303,20.59
74,101802,29.87
75,101502,23.86
76,102206,23.86
77,103302,29.87
78,100702,29.87
79,100703,29.87
80,100704,29.87
81,103901,29.87
82,100102,23.86
83,102209,23.86
84,100403,29.87
85,104501,29.87
86,102202,23.86
87,100402,29.87
88,100206,29.87
89,101902,23.86
90,102501,23.86
91,101401,29.87
92,103102,29.87
93,103203,31.24
94,101701,29.87
95,102503,23.86
96,102105,18.69
97,101506,23.86
98,104001,22.54
99,104004,19.59
100,103501,22.54
101,100905,31.24
102,103103,28.01
103,102210,23.86
104,102207,23.86
105,100104,29.87
106,103301,29.87
107,102009,23.86
108,100202,29.87
109,102504,23.86
110,101103,33.35
111,100201,29.87
112,101901,23.86
113,101905,23.86
114,101102,33.35
115,102006,23.86
116,104801,20.59
117,100701,29.87
118,100802,29.87
119,100103,23.86
120,103401,32.98
121,101501,23.86
122,101303,29.87
123,102107,22.54
124,102802,29.87
125,101507,23.86
126,101803,29.87
127,101301,29.87
128,102801,29.87
129,100803,29.87
130,100105,23.86
131,100804,29.87
132,100106,29.87
133,103903,29.87
134,103303,29.87
135,102201,23.86
136,101505,23.86
137,103101,22.54
138,103202,31.24
139,103504,22.54
140,102302,19.59
141,101204,28.01
142,102402,22.54
143,103503,22.54
144,102401,28.01
145,104701,31.24
146,101504,23.86
147,101203,28.01
148,101804,29.87
149,101503,23.86
150,102803,29.87
151,103502,23.86
152,104902,22.54
153,104602,35.47
154,104504,32.98
