SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,14.4725589752,14.4725589752,0.0,14.4725589752,0.0,14.4725589752
100301,2,1,0.01,18.5329017639,18.5329017639,0.0,18.5329017639,0.0,18.5329017639
103001,3,1,0.01,18.0289115906,18.0289115906,0.0,18.0289115906,0.0,18.0289115906
103902,4,1,0.01,15.4904527664,15.4904527664,0.0,15.4904527664,0.0,15.4904527664
101104,5,1,0.01,12.9394521713,12.9394521713,0.0,12.9394521713,0.0,12.9394521713
101602,6,1,0.01,27.5770359039,27.5770359039,0.0,27.5770359039,0.0,27.5770359039
100308,7,1,0.01,16.2345333099,16.2345333099,0.0,16.2345333099,0.0,16.2345333099
103602,8,1,0.01,18.8138618469,18.8138618469,0.0,18.8138618469,0.0,18.8138618469
100304,9,1,0.01,58.5308418274,58.5308418274,0.0,58.5308418274,0.0,58.5308418274
104401,10,1,0.01,13.2624597549,13.2624597549,0.0,13.2624597549,0.0,13.2624597549
104003,11,1,0.01,21.1696624756,21.1696624756,0.0,21.1696624756,0.0,21.1696624756
105001,12,1,0.01,24.3905582428,24.3905582428,0.0,24.3905582428,0.0,24.3905582428
104301,13,1,0.01,13.21525383,13.21525383,0.0,13.21525383,0.0,13.21525383
104901,14,1,0.01,27.5168991089,27.5168991089,0.0,27.5168991089,0.0,27.5168991089
