POINT_BANG,X,Y,P_RAIN39_2
0,100.650034127,13.865927928,28.5075340271
1,100.745101685,13.8529962881,28.1896743774
2,100.547002765,13.7545254811,36.6614379883
3,100.497556366,13.7595788722,58.1786231995
4,100.475634063,13.7521615498,58.1786231995
5,100.492151394,13.7512280636,58.1786231995
6,100.529770716,13.7630430098,36.6614379883
7,100.499228357,13.7679029825,58.1786231995
8,100.503045965,13.761822636,36.6614379883
9,100.538408182,13.7573163195,36.6614379883
10,100.494662802,13.761895874,58.1786231995
11,100.481251675,13.7588328289,58.1786231995
12,100.585996523,13.7515581026,36.6614379883
13,100.510667602,13.7588747831,36.6614379883
14,100.708169637,13.8911411594,28.1896743774
15,100.629576885,13.8976550732,28.5075340271
16,100.672300751,13.8963130805,28.5075340271
17,100.563893467,13.8827841602,31.9942188263
18,100.872021917,13.8720997756,30.765291214
19,100.605776678,13.8678984281,28.5075340271
20,100.811679778,13.8732427011,30.765291214
21,100.5800601,13.8714663258,31.9942188263
22,100.505483589,13.764769074,36.6614379883
23,100.501439816,13.757277497,36.6614379883
24,100.441472717,13.7522748199,58.1786231995
25,100.418633297,13.7506263367,58.1786231995
26,100.706384042,13.8442969932,28.1896743774
27,100.527961506,13.7522245241,36.6614379883
28,100.828575304,13.8388436557,30.765291214
29,100.583669608,13.8421016037,31.9942188263
30,100.668300128,13.8243118787,28.5075340271
31,100.774460621,13.8122749002,28.1896743774
32,100.60812621,13.8392281244,28.5075340271
33,100.526686536,13.829422278,31.9942188263
34,100.822299625,13.9135716162,27.5105476379
35,100.579764321,13.9169673853,64.1390304565
36,100.486477187,13.7427943514,58.1786231995
37,100.511837693,13.7437205042,36.6614379883
38,100.423065678,13.7380094564,58.1786231995
39,100.510977362,13.7382068339,36.6614379883
40,100.600737579,13.7934808191,30.8215045929
41,100.372648064,13.7856977068,45.5325965881
42,100.563266751,13.775071483,36.6614379883
43,100.620595798,13.7881933823,30.8215045929
44,100.428539617,13.7861848561,58.1786231995
45,100.836667625,13.7977538507,25.2753124237
46,100.565745619,13.8085226659,31.9942188263
47,100.638646785,13.8112652613,28.5075340271
48,100.53021961,13.8106105983,31.9942188263
49,100.498881145,13.7327783523,58.1786231995
50,100.679827921,13.7174530162,30.8215045929
51,100.520240658,13.7336035808,36.6614379883
52,100.517383748,13.7574561632,36.6614379883
53,100.609121981,13.9200704078,43.5740509033
54,100.652272341,13.9214167064,43.5740509033
55,100.520598024,13.767802731,36.6614379883
56,100.643832442,13.7551040065,30.8215045929
57,100.82440238,13.7237646609,25.2753124237
58,100.463129537,13.7598434125,58.1786231995
59,100.853805065,13.7274620425,25.2753124237
60,100.523239584,13.7294329607,36.6614379883
61,100.749717361,13.722808283,31.6181125641
62,100.514435465,13.7246085607,36.6614379883
63,100.397434355,13.7199086637,45.5325965881
64,100.645313807,13.8287250195,28.5075340271
65,100.600568279,13.8138021185,28.5075340271
66,100.723055462,13.8022867906,28.1896743774
67,100.581233511,13.8193746013,31.9942188263
68,100.552654141,13.8152995128,31.9942188263
69,100.635093523,13.7884470736,30.8215045929
70,100.660654297,13.7936094857,30.8215045929
71,100.508703275,13.8001458031,31.9942188263
72,100.585425012,13.7846089658,36.6614379883
73,100.351082261,13.7141059285,45.5325965881
74,100.505093404,13.731164719,36.6614379883
75,100.489966851,13.7305525625,58.1786231995
76,100.451837222,13.7285695496,58.1786231995
77,100.570753548,13.7228534241,36.6614379883
78,100.526549121,13.7417642048,36.6614379883
79,100.534862613,13.7403758155,36.6614379883
80,100.545509766,13.7362756101,36.6614379883
81,100.56093748,13.7429474334,36.6614379883
82,100.499016059,13.7439699805,58.1786231995
83,100.463278732,13.7217532981,58.1786231995
84,100.52542642,13.7266989228,36.6614379883
85,100.598853998,13.7797838931,36.6614379883
86,100.435247983,13.7235128788,58.1786231995
87,100.529100155,13.7239195509,36.6614379883
88,100.522621746,13.7890724785,36.6614379883
89,100.451589916,13.7908873626,58.1786231995
90,100.492534843,13.790006204,58.1786231995
91,100.544958214,13.7818865454,36.6614379883
92,100.508032368,13.7053301913,36.6614379883
93,100.689161824,13.6808165465,54.5644340515
94,100.576834796,13.7686950314,36.6614379883
95,100.481059963,13.7833887915,58.1786231995
96,100.437753208,13.5734451418,44.2247848511
97,100.484048614,13.7004388412,58.1786231995
98,100.416504326,13.6964336911,46.8069610596
99,100.393565878,13.6919475895,28.4706783295
100,100.449475682,13.6974544868,46.8069610596
101,100.611847331,13.695262471,54.5644340515
102,100.515160712,13.6939969888,71.5518951416
103,100.459862079,13.733080791,58.1786231995
104,100.445116934,13.7365795311,58.1786231995
105,100.503377964,13.7511174599,36.6614379883
106,100.560189609,13.7219170128,36.6614379883
107,100.477539303,13.7721640218,58.1786231995
108,100.504814581,13.7781125777,36.6614379883
109,100.492479855,13.7743228027,58.1786231995
110,100.754458628,13.7523418891,31.6181125641
111,100.512323168,13.772860755,36.6614379883
112,100.455598012,13.7596681038,58.1786231995
113,100.428371726,13.7671510721,58.1786231995
114,100.724758346,13.7517055582,31.6181125641
115,100.466588454,13.7726659787,58.1786231995
116,100.348442514,13.7581884755,45.5325965881
117,100.519718068,13.7445387648,36.6614379883
118,100.512103222,13.7485519185,36.6614379883
119,100.499158189,13.7499474665,58.1786231995
120,100.628077493,13.7261563316,30.8215045929
121,100.493059194,13.7369182668,58.1786231995
122,100.513536164,13.7343560975,36.6614379883
123,100.412962354,13.6213077751,46.8069610596
124,100.514451544,13.7144691647,36.6614379883
125,100.491742507,13.7090301874,58.1786231995
126,100.500844526,13.7143803429,36.6614379883
127,100.504445335,13.7406006938,36.6614379883
128,100.526141963,13.7085286401,36.6614379883
129,100.513553471,13.7533301066,36.6614379883
130,100.497081401,13.7539650076,58.1786231995
131,100.506767949,13.751658507,36.6614379883
132,100.500224236,13.7534157783,36.6614379883
133,100.596319806,13.7191208366,36.6614379883
134,100.595281362,13.7070053136,36.6614379883
135,100.442999315,13.7140386452,58.1786231995
136,100.473382695,13.7150621001,58.1786231995
137,100.497435806,13.6959963973,46.8069610596
138,100.65581988,13.6868617778,54.5644340515
139,100.467796476,13.6929143136,46.8069610596
140,100.358747568,13.679635857,28.4706783295
141,100.533442629,13.6791546693,71.5518951416
142,100.492041031,13.6749132553,46.8069610596
143,100.468010078,13.6710579613,46.8069610596
144,100.510128893,13.6715444821,71.5518951416
145,100.618442305,13.6677005684,54.5644340515
146,100.484612424,13.7135228111,58.1786231995
147,100.544139651,13.6970352359,71.5518951416
148,100.50462847,13.7235647686,36.6614379883
149,100.486129323,13.7226820305,58.1786231995
150,100.541358231,13.7175890517,36.6614379883
151,100.462095424,13.7092817056,58.1786231995
152,100.497607731,13.6175571855,46.8069610596
153,100.760118563,13.8988193704,28.1896743774
154,100.613777112,13.7685481626,30.8215045929
