SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,66.560798645,66.560798645,0.0,66.560798645,0.0,66.560798645
100301,2,1,0.01,60.2759399414,60.2759399414,0.0,60.2759399414,0.0,60.2759399414
103001,3,1,0.01,58.141078949,58.141078949,0.0,58.141078949,0.0,58.141078949
103902,4,1,0.01,61.0295181274,61.0295181274,0.0,61.0295181274,0.0,61.0295181274
101104,5,1,0.01,64.3834609985,64.3834609985,0.0,64.3834609985,0.0,64.3834609985
101602,6,1,0.01,47.162563324,47.162563324,0.0,47.162563324,0.0,47.162563324
100308,7,1,0.01,65.5226287842,65.5226287842,0.0,65.5226287842,0.0,65.5226287842
103602,8,1,0.01,67.5212860107,67.5212860107,0.0,67.5212860107,0.0,67.5212860107
100304,9,1,0.01,72.7143859863,72.7143859863,0.0,72.7143859863,0.0,72.7143859863
104401,10,1,0.01,64.0679779053,64.0679779053,0.0,64.0679779053,0.0,64.0679779053
104003,11,1,0.01,41.6640090942,41.6640090942,0.0,41.6640090942,0.0,41.6640090942
105001,12,1,0.01,47.7684822083,47.7684822083,0.0,47.7684822083,0.0,47.7684822083
104301,13,1,0.01,62.4326782227,62.4326782227,0.0,62.4326782227,0.0,62.4326782227
104901,14,1,0.01,48.9548568726,48.9548568726,0.0,48.9548568726,0.0,48.9548568726
