SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,86.2033843994,86.2033843994,0.0,86.2033843994,0.0,86.2033843994
100301,2,1,0.01,87.5348052979,87.5348052979,0.0,87.5348052979,0.0,87.5348052979
103001,3,1,0.01,84.7096099854,84.7096099854,0.0,84.7096099854,0.0,84.7096099854
103902,4,1,0.01,82.357925415,82.357925415,0.0,82.357925415,0.0,82.357925415
101104,5,1,0.01,84.9124298096,84.9124298096,0.0,84.9124298096,0.0,84.9124298096
101602,6,1,0.01,78.907875061,78.907875061,0.0,78.907875061,0.0,78.907875061
100308,7,1,0.01,83.7311935425,83.7311935425,0.0,83.7311935425,0.0,83.7311935425
103602,8,1,0.01,81.0680236816,81.0680236816,0.0,81.0680236816,0.0,81.0680236816
100304,9,1,0.01,85.0822372437,85.0822372437,0.0,85.0822372437,0.0,85.0822372437
104401,10,1,0.01,85.6099700928,85.6099700928,0.0,85.6099700928,0.0,85.6099700928
104003,11,1,0.01,75.3670043945,75.3670043945,0.0,75.3670043945,0.0,75.3670043945
105001,12,1,0.01,74.5201416016,74.5201416016,0.0,74.5201416016,0.0,74.5201416016
104301,13,1,0.01,88.8599777222,88.8599777222,0.0,88.8599777222,0.0,88.8599777222
104901,14,1,0.01,76.9930877686,76.9930877686,0.0,76.9930877686,0.0,76.9930877686
