,addrcode,rainfall
0,801904,84.94
1,800905,79.55
2,801701,96.43
3,800611,98.98
4,801204,95.63
5,801101,78.38
6,801302,82.16
7,800305,79.69
8,801105,93.48
9,801212,105.16
10,800302,79.79
11,801205,103.09
12,800911,82.65
13,801107,86.31
14,802302,93.34
15,800912,81.32
16,801218,103.63
17,802304,85.62
18,800407,74.7
19,802203,79.8
20,800118,89.59
21,800112,79.44
22,800106,96.84
23,801801,70.35
24,801106,76.86
25,802202,78.46
26,802004,86.49
27,802201,80.42
28,800301,75.26
29,810601,90.33
30,800120,82.14
31,810603,92.21
32,800205,76.68
33,800410,79.64
34,800406,67.02
35,800505,72.96
36,800504,77.03
37,800202,71.52
38,802101,69.77
39,800803,71.17
40,800503,67.93
41,800801,79.38
42,802104,71.52
43,801408,76.07
44,802102,70.71
45,801407,68.29
46,801405,70.29
47,800804,71.53
48,800409,67.2
49,800704,98.25
50,801702,106.94
51,801703,81.05
52,801603,107.15
53,800910,80.92
54,801905,83.17
55,800908,80.12
56,801501,72.68
57,801502,68.75
58,801406,72.52
59,801402,77.0
60,800705,81.52
61,801609,111.52
62,800708,94.97
63,800711,102.67
64,810405,89.97
65,810803,88.51
66,810403,96.4
67,810305,98.81
68,810303,93.52
69,810404,91.27
70,810115,96.66
71,810406,86.45
72,810702,94.39
73,810703,83.11
74,810117,93.78
75,810704,92.78
76,810402,96.08
77,810401,88.97
78,810118,87.27
79,810807,87.61
80,810204,79.64
81,810201,89.08
82,810111,88.11
83,810506,86.98
84,810501,89.63
85,810202,79.56
86,810502,89.96
87,810505,90.98
88,810504,92.65
89,810105,89.5
90,810407,85.08
91,810103,92.7
92,810206,81.31
93,810808,86.97
94,810503,89.84
95,810205,90.48
96,802303,91.71
97,801608,102.84
98,800606,100.63
99,800903,81.85
100,801305,85.4
101,800706,87.61
