,addrcode,rainfall
0,801904,67.34
1,800905,74.08
2,801701,64.35
3,800611,70.1
4,801204,108.6
5,801101,74.05
6,801302,87.55
7,800305,94.01
8,801105,82.19
9,801212,78.5
10,800302,97.51
11,801205,81.28
12,800911,78.5
13,801107,67.94
14,802302,89.51
15,800912,71.6
16,801218,76.01
17,802304,88.25
18,800407,96.56
19,802203,87.88
20,800118,102.52
21,800112,95.99
22,800106,101.09
23,801801,83.4
24,801106,69.96
25,802202,86.95
26,802004,79.61
27,802201,86.33
28,800301,106.63
29,810601,51.43
30,800120,67.47
31,810603,45.18
32,800205,65.26
33,800410,97.44
34,800406,61.39
35,800505,67.13
36,800504,66.95
37,800202,65.41
38,802101,58.82
39,800803,60.37
40,800503,57.71
41,800801,64.67
42,802104,65.21
43,801408,50.6
44,802102,56.85
45,801407,59.4
46,801405,52.16
47,800804,59.89
48,800409,56.45
49,800704,65.76
50,801702,65.7
51,801703,67.89
52,801603,69.04
53,800910,59.07
54,801905,58.46
55,800908,71.88
56,801501,29.99
57,801502,33.08
58,801406,40.96
59,801402,46.53
60,800705,66.45
61,801609,76.87
62,800708,90.24
63,800711,96.51
64,810405,43.85
65,810803,43.28
66,810403,49.2
67,810305,44.61
68,810303,45.05
69,810404,47.82
70,810115,51.4
71,810406,63.73
72,810702,62.04
73,810703,60.97
74,810117,54.39
75,810704,70.1
76,810402,49.33
77,810401,58.48
78,810118,84.09
79,810807,60.59
80,810204,65.67
81,810201,70.21
82,810111,48.7
83,810506,43.23
84,810501,50.73
85,810202,57.63
86,810502,49.99
87,810505,49.8
88,810504,54.82
89,810105,52.42
90,810407,58.05
91,810103,64.7
92,810206,57.84
93,810808,68.7
94,810503,42.57
95,810205,65.81
96,802303,69.72
97,801608,69.67
98,800606,79.65
99,800903,73.46
100,801305,71.32
101,800706,66.94
