,addrcode,rainfall
0,100508,6.54
1,104604,6.04
2,103704,1.59
3,100108,4.6
4,102005,4.6
5,100101,4.6
6,103701,1.59
7,100112,4.6
8,100110,1.59
9,103702,1.59
10,100109,4.6
11,102004,4.6
12,101702,1.59
13,100805,1.59
14,104601,6.04
15,104203,6.54
16,104202,6.54
17,104101,4.55
18,100302,4.61
19,100502,6.54
20,100306,4.61
21,104102,4.55
22,100111,1.59
23,100107,1.59
24,101904,4.6
25,101907,4.6
26,104603,6.04
27,103703,1.59
28,100305,4.61
29,103002,4.55
30,104302,6.54
31,101002,6.04
32,103802,6.54
33,102902,4.55
34,100303,2.85
35,103604,6.64
36,101601,4.6
37,100801,1.59
38,102208,4.6
39,101302,1.59
40,104502,9.0
41,104802,5.42
42,102601,1.59
43,104503,9.0
44,101903,4.6
45,100307,5.75
46,103004,4.55
47,102704,6.54
48,102901,4.55
49,101801,4.6
50,103201,9.0
51,100401,1.59
52,100204,1.59
53,103605,4.19
54,104201,4.19
55,100203,1.59
56,100608,9.0
57,101105,5.75
58,102007,4.6
59,101106,5.75
60,100405,1.59
61,101101,7.37
62,100404,1.59
63,104002,5.42
64,102705,6.54
65,103801,6.54
66,101001,6.04
67,103003,4.55
68,103005,4.55
69,100601,9.0
70,102701,9.0
71,102502,4.55
72,101704,1.59
73,102303,5.42
74,101802,1.59
75,101502,4.6
76,102206,4.6
77,103302,1.59
78,100702,1.59
79,100703,1.59
80,100704,1.59
81,103901,1.59
82,100102,4.6
83,102209,4.6
84,100403,1.59
85,104501,1.59
86,102202,4.6
87,100402,1.59
88,100206,1.59
89,101902,4.6
90,102501,4.6
91,101401,1.59
92,103102,1.59
93,103203,3.05
94,101701,1.59
95,102503,4.6
96,102105,5.51
97,101506,4.6
98,104001,5.1
99,104004,6.06
100,103501,5.1
101,100905,3.05
102,103103,4.1
103,102210,4.6
104,102207,4.6
105,100104,1.59
106,103301,1.59
107,102009,4.6
108,100202,1.59
109,102504,4.6
110,101103,7.37
111,100201,1.59
112,101901,4.6
113,101905,4.6
114,101102,7.37
115,102006,4.6
116,104801,5.42
117,100701,1.59
118,100802,1.59
119,100103,4.6
120,103401,9.0
121,101501,4.6
122,101303,1.59
123,102107,5.1
124,102802,1.59
125,101507,4.6
126,101803,1.59
127,101301,1.59
128,102801,1.59
129,100803,1.59
130,100105,4.6
131,100804,1.59
132,100106,1.59
133,103903,1.59
134,103303,1.59
135,102201,4.6
136,101505,4.6
137,103101,5.1
138,103202,3.05
139,103504,5.1
140,102302,6.06
141,101204,4.1
142,102402,5.1
143,103503,5.1
144,102401,4.1
145,104701,3.05
146,101504,4.6
147,101203,4.1
148,101804,1.59
149,101503,4.6
150,102803,1.59
151,103502,4.6
152,104902,5.1
153,104602,6.04
154,104504,9.0
