,addrcode,rainfall
0,801403,19.87
1,801404,18.64
2,800802,16.77
3,801503,29.01
4,801409,27.75
5,801401,27.75
6,801304,20.36
7,800603,5.64
8,800909,9.53
9,801903,12.46
10,802003,7.78
11,801215,3.8
12,801206,5.7
13,801207,4.58
14,801217,3.8
15,802001,7.78
16,801003,9.59
17,801208,4.0
18,801213,4.58
19,802301,7.26
20,801301,20.36
21,800906,9.34
22,801216,3.8
23,801001,8.57
24,801303,9.5
25,801203,4.58
26,801104,13.68
27,801211,4.58
28,800102,10.4
29,801214,4.0
30,800103,10.4
31,800401,9.32
32,800304,11.09
33,800108,10.4
34,800405,19.24
35,800115,10.4
36,800303,11.1
37,801103,13.14
38,800114,7.78
39,802002,7.78
40,800122,5.28
41,801210,4.0
42,801002,12.44
43,801102,12.28
44,800101,10.4
45,800119,5.28
46,800416,9.32
47,800113,7.78
48,801202,4.0
49,810602,23.84
50,800807,17.82
51,800204,18.14
52,800501,18.65
53,800415,21.52
54,800810,17.82
55,810301,8.82
56,800201,17.82
57,800403,11.69
58,801209,5.8
59,800116,11.1
60,801803,16.22
61,800107,8.29
62,800121,11.86
63,801802,19.24
64,800203,17.82
65,800404,13.25
66,800806,19.2
67,802103,18.8
68,800502,26.41
69,800811,19.2
70,800813,18.58
71,800809,18.8
72,800709,18.49
73,801901,16.08
74,801604,7.68
75,800703,12.0
76,801605,7.08
77,801602,6.6
78,801704,9.25
79,801902,16.08
80,800701,8.37
81,801610,7.08
82,800710,15.22
83,800702,8.37
84,800707,9.17
85,810304,15.63
86,810802,16.53
87,810302,9.25
88,810106,9.34
89,810801,10.1
90,810101,10.1
91,810805,11.72
92,810701,14.63
93,810806,12.21
94,810116,9.45
95,810804,10.1
96,810203,13.57
97,810508,10.58
98,810509,12.18
99,810507,18.22
100,810604,16.24
101,800610,4.49
102,800904,8.52
103,800901,8.52
104,800607,5.64
105,800604,5.64
106,801611,4.49
107,800913,9.23
108,800601,5.64
109,801306,12.46
110,800902,8.52
111,800605,5.64
112,800612,6.71
113,801607,4.49
114,801906,18.49
115,800613,9.38
116,801606,5.96
117,800907,9.39
118,801601,5.96
