TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,11.8011798859,11.8011798859,0.0,11.8011798859,0.0,11.8011798859
800905,2,2,0.02,19.4858036041,28.4877300262,9.00192642212,23.9867668152,4.50096321106,47.9735336304
801701,3,1,0.01,18.3098449707,18.3098449707,0.0,18.3098449707,0.0,18.3098449707
800611,4,1,0.01,9.58936691284,9.58936691284,0.0,9.58936691284,0.0,9.58936691284
801204,5,1,0.01,22.5487766266,22.5487766266,0.0,22.5487766266,0.0,22.5487766266
801101,6,1,0.01,23.4183044434,23.4183044434,0.0,23.4183044434,0.0,23.4183044434
801302,7,1,0.01,15.5826797485,15.5826797485,0.0,15.5826797485,0.0,15.5826797485
800305,8,1,0.01,15.0918655396,15.0918655396,0.0,15.0918655396,0.0,15.0918655396
801105,9,1,0.01,23.0984230042,23.0984230042,0.0,23.0984230042,0.0,23.0984230042
801212,10,1,0.01,5.90877008438,5.90877008438,0.0,5.90877008438,0.0,5.90877008438
800302,11,1,0.01,17.3884143829,17.3884143829,0.0,17.3884143829,0.0,17.3884143829
801205,12,1,0.01,7.10638809204,7.10638809204,0.0,7.10638809204,0.0,7.10638809204
800911,13,2,0.02,16.4498462677,17.4436206818,0.993774414063,16.9467334747,0.496887207031,33.8934669495
801107,14,2,0.02,21.5605812073,22.1768512726,0.616270065308,21.8687162399,0.308135032654,43.7374324799
802302,15,1,0.01,29.0746040344,29.0746040344,0.0,29.0746040344,0.0,29.0746040344
800912,16,1,0.01,26.2395553589,26.2395553589,0.0,26.2395553589,0.0,26.2395553589
801218,17,1,0.01,3.91563749313,3.91563749313,0.0,3.91563749313,0.0,3.91563749313
802304,18,1,0.01,15.8771715164,15.8771715164,0.0,15.8771715164,0.0,15.8771715164
800407,19,1,0.01,29.4302883148,29.4302883148,0.0,29.4302883148,0.0,29.4302883148
802203,20,1,0.01,21.6949272156,21.6949272156,0.0,21.6949272156,0.0,21.6949272156
800118,21,1,0.01,7.85563802719,7.85563802719,0.0,7.85563802719,0.0,7.85563802719
800112,22,1,0.01,16.271604538,16.271604538,0.0,16.271604538,0.0,16.271604538
800106,23,1,0.01,42.78540802,42.78540802,0.0,42.78540802,0.0,42.78540802
801801,24,1,0.01,27.1127586365,27.1127586365,0.0,27.1127586365,0.0,27.1127586365
801106,25,1,0.01,22.9274539948,22.9274539948,0.0,22.9274539948,0.0,22.9274539948
802202,26,1,0.01,34.3949127197,34.3949127197,0.0,34.3949127197,0.0,34.3949127197
802004,27,1,0.01,9.97078227997,9.97078227997,0.0,9.97078227997,0.0,9.97078227997
802201,28,1,0.01,24.84724617,24.84724617,0.0,24.84724617,0.0,24.84724617
800301,29,1,0.01,19.5393428802,19.5393428802,0.0,19.5393428802,0.0,19.5393428802
810601,30,2,0.02,43.3470420837,45.8318634033,2.48482131958,44.5894527435,1.24241065979,89.1789054871
800120,31,1,0.01,5.46837282181,5.46837282181,0.0,5.46837282181,0.0,5.46837282181
810603,32,1,0.01,43.6979560852,43.6979560852,0.0,43.6979560852,0.0,43.6979560852
800205,33,1,0.01,16.4288959503,16.4288959503,0.0,16.4288959503,0.0,16.4288959503
800410,34,1,0.01,25.1337738037,25.1337738037,0.0,25.1337738037,0.0,25.1337738037
800406,35,1,0.01,18.7247047424,18.7247047424,0.0,18.7247047424,0.0,18.7247047424
800505,36,1,0.01,29.3530063629,29.3530063629,0.0,29.3530063629,0.0,29.3530063629
800504,37,1,0.01,23.0751667023,23.0751667023,0.0,23.0751667023,0.0,23.0751667023
800202,38,1,0.01,15.7224550247,15.7224550247,0.0,15.7224550247,0.0,15.7224550247
802101,39,1,0.01,4.58631849289,4.58631849289,0.0,4.58631849289,0.0,4.58631849289
800803,40,1,0.01,4.405397892,4.405397892,0.0,4.405397892,0.0,4.405397892
800503,41,3,0.03,15.8487062454,25.2410907745,9.39238452911,20.9656413396,3.88031745881,62.8969240189
800801,42,1,0.01,2.93249034882,2.93249034882,0.0,2.93249034882,0.0,2.93249034882
802104,43,1,0.01,8.31610202789,8.31610202789,0.0,8.31610202789,0.0,8.31610202789
801408,44,2,0.02,4.54129695892,5.46941328049,0.928116321564,5.00535511971,0.464058160782,10.0107102394
802102,45,3,0.03,6.45948696136,9.68044567108,3.22095870972,8.25011730194,1.33940456557,24.7503519058
801407,46,1,0.01,2.83062410355,2.83062410355,0.0,2.83062410355,0.0,2.83062410355
801405,47,1,0.01,1.61721360683,1.61721360683,0.0,1.61721360683,0.0,1.61721360683
800804,48,1,0.01,3.73572349548,3.73572349548,0.0,3.73572349548,0.0,3.73572349548
800409,49,1,0.01,17.864900589,17.864900589,0.0,17.864900589,0.0,17.864900589
800704,50,2,0.02,10.5917549133,37.9302215576,27.3384666443,24.2609882355,13.6692333221,48.5219764709
801702,51,2,0.02,18.7481479645,35.1371803284,16.3890323639,26.9426641464,8.19451618195,53.8853282928
801703,52,1,0.01,28.1038246155,28.1038246155,0.0,28.1038246155,0.0,28.1038246155
801603,53,1,0.01,3.81913852692,3.81913852692,0.0,3.81913852692,0.0,3.81913852692
800910,54,2,0.02,16.3912792206,21.0113277435,4.62004852295,18.7013034821,2.31002426147,37.4026069641
801905,55,1,0.01,10.842256546,10.842256546,0.0,10.842256546,0.0,10.842256546
800908,56,1,0.01,25.186422348,25.186422348,0.0,25.186422348,0.0,25.186422348
801501,57,2,0.02,1.55487680435,2.32910585403,0.774229049683,1.94199132919,0.387114524841,3.88398265839
801502,58,2,0.02,1.72600030899,5.15282583237,3.42682552338,3.43941307068,1.71341276169,6.87882614136
801406,59,2,0.02,6.38283920288,9.53015327454,3.14731407166,7.95649623871,1.57365703583,15.9129924774
801402,60,1,0.01,3.97649645805,3.97649645805,0.0,3.97649645805,0.0,3.97649645805
800705,61,1,0.01,20.6837329865,20.6837329865,0.0,20.6837329865,0.0,20.6837329865
801609,62,2,0.02,3.86539196968,33.954158783,30.0887668133,18.9097753763,15.0443834066,37.8195507526
