,addrcode,rainfall
0,801904,3.59
1,800905,14.49
2,801701,7.99
3,800611,6.45
4,801204,6.16
5,801101,6.38
6,801302,2.39
7,800305,2.24
8,801105,5.25
9,801212,2.76
10,800302,10.03
11,801205,2.87
12,800911,9.38
13,801107,7.31
14,802302,29.98
15,800912,17.1
16,801218,0.62
17,802304,0.64
18,800407,4.76
19,802203,12.95
20,800118,1.45
21,800112,5.44
22,800106,2.98
23,801801,4.32
24,801106,4.37
25,802202,15.27
26,802004,0.65
27,802201,15.3
28,800301,7.1
29,810601,1.33
30,800120,7.9
31,810603,1.64
32,800205,5.59
33,800410,13.33
34,800406,2.22
35,800505,9.96
36,800504,9.66
37,800202,3.92
38,802101,2.0
39,800803,1.83
40,800503,1.28
41,800801,3.27
42,802104,2.32
43,801408,4.18
44,802102,14.93
45,801407,1.11
46,801405,1.08
47,800804,2.6
48,800409,1.45
49,800704,5.91
50,801702,12.92
51,801703,21.33
52,801603,33.82
53,800910,11.73
54,801905,6.21
55,800908,12.46
56,801501,3.13
57,801502,3.61
58,801406,4.51
59,801402,1.08
60,800705,12.82
61,801609,11.75
62,800708,8.03
63,800711,4.8
64,810405,17.15
65,810803,30.82
66,810403,20.52
67,810305,13.87
68,810303,14.03
69,810404,25.17
70,810115,6.76
71,810406,10.11
72,810702,8.43
73,810703,12.02
74,810117,7.13
75,810704,10.67
76,810402,12.97
77,810401,18.34
78,810118,15.41
79,810807,20.3
80,810204,19.04
81,810201,52.84
82,810111,12.99
83,810506,10.27
84,810501,11.67
85,810202,24.23
86,810502,10.02
87,810505,19.51
88,810504,15.27
89,810105,9.41
90,810407,11.67
91,810103,10.56
92,810206,13.49
93,810808,19.7
94,810503,8.32
95,810205,8.4
96,802303,0.59
97,801608,0.9
98,800606,6.39
99,800903,16.28
100,801305,3.24
101,800706,4.64
