TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,67.3430252075,67.3430252075,0.0,67.3430252075,0.0,67.3430252075
800905,2,2,0.02,71.0972824097,77.0693969727,5.97211456299,74.0833396912,2.98605728149,148.166679382
801701,3,1,0.01,64.3539657593,64.3539657593,0.0,64.3539657593,0.0,64.3539657593
800611,4,1,0.01,70.1033401489,70.1033401489,0.0,70.1033401489,0.0,70.1033401489
801204,5,1,0.01,108.601531982,108.601531982,0.0,108.601531982,0.0,108.601531982
801101,6,1,0.01,74.0541305542,74.0541305542,0.0,74.0541305542,0.0,74.0541305542
801302,7,1,0.01,87.5538711548,87.5538711548,0.0,87.5538711548,0.0,87.5538711548
800305,8,1,0.01,94.0073318481,94.0073318481,0.0,94.0073318481,0.0,94.0073318481
801105,9,1,0.01,82.1926574707,82.1926574707,0.0,82.1926574707,0.0,82.1926574707
801212,10,1,0.01,78.5018692017,78.5018692017,0.0,78.5018692017,0.0,78.5018692017
800302,11,1,0.01,97.5106124878,97.5106124878,0.0,97.5106124878,0.0,97.5106124878
801205,12,1,0.01,81.2824554443,81.2824554443,0.0,81.2824554443,0.0,81.2824554443
800911,13,2,0.02,70.4099807739,86.5982589722,16.1882781982,78.504119873,8.09413909912,157.008239746
801107,14,2,0.02,64.1924209595,71.6784667969,7.4860458374,67.9354438782,3.7430229187,135.870887756
802302,15,1,0.01,89.5148544312,89.5148544312,0.0,89.5148544312,0.0,89.5148544312
800912,16,1,0.01,71.5971755981,71.5971755981,0.0,71.5971755981,0.0,71.5971755981
801218,17,1,0.01,76.0147094727,76.0147094727,0.0,76.0147094727,0.0,76.0147094727
802304,18,1,0.01,88.2542190552,88.2542190552,0.0,88.2542190552,0.0,88.2542190552
800407,19,1,0.01,96.5607452393,96.5607452393,0.0,96.5607452393,0.0,96.5607452393
802203,20,1,0.01,87.8791275024,87.8791275024,0.0,87.8791275024,0.0,87.8791275024
800118,21,1,0.01,102.519859314,102.519859314,0.0,102.519859314,0.0,102.519859314
800112,22,1,0.01,95.9927597046,95.9927597046,0.0,95.9927597046,0.0,95.9927597046
800106,23,1,0.01,101.08518219,101.08518219,0.0,101.08518219,0.0,101.08518219
801801,24,1,0.01,83.4039535522,83.4039535522,0.0,83.4039535522,0.0,83.4039535522
801106,25,1,0.01,69.9574279785,69.9574279785,0.0,69.9574279785,0.0,69.9574279785
802202,26,1,0.01,86.9504013062,86.9504013062,0.0,86.9504013062,0.0,86.9504013062
802004,27,1,0.01,79.6147155762,79.6147155762,0.0,79.6147155762,0.0,79.6147155762
802201,28,1,0.01,86.3321151733,86.3321151733,0.0,86.3321151733,0.0,86.3321151733
800301,29,1,0.01,106.634941101,106.634941101,0.0,106.634941101,0.0,106.634941101
810601,30,2,0.02,50.4129219055,52.4376182556,2.0246963501,51.4252700806,1.01234817505,102.850540161
800120,31,1,0.01,67.4669265747,67.4669265747,0.0,67.4669265747,0.0,67.4669265747
810603,32,1,0.01,45.1778068542,45.1778068542,0.0,45.1778068542,0.0,45.1778068542
800205,33,1,0.01,65.258392334,65.258392334,0.0,65.258392334,0.0,65.258392334
800410,34,1,0.01,97.4394226074,97.4394226074,0.0,97.4394226074,0.0,97.4394226074
800406,35,1,0.01,61.3887901306,61.3887901306,0.0,61.3887901306,0.0,61.3887901306
800505,36,1,0.01,67.1289978027,67.1289978027,0.0,67.1289978027,0.0,67.1289978027
800504,37,1,0.01,66.9460067749,66.9460067749,0.0,66.9460067749,0.0,66.9460067749
800202,38,1,0.01,65.4110488892,65.4110488892,0.0,65.4110488892,0.0,65.4110488892
802101,39,1,0.01,58.8179092407,58.8179092407,0.0,58.8179092407,0.0,58.8179092407
800803,40,1,0.01,60.3685150146,60.3685150146,0.0,60.3685150146,0.0,60.3685150146
800503,41,3,0.03,53.7538948059,61.4837646484,7.72986984253,57.7094408671,3.15830683348,173.128322601
800801,42,1,0.01,64.6737823486,64.6737823486,0.0,64.6737823486,0.0,64.6737823486
802104,43,1,0.01,65.2096099854,65.2096099854,0.0,65.2096099854,0.0,65.2096099854
801408,44,2,0.02,49.1296310425,52.0722618103,2.94263076782,50.6009464264,1.47131538391,101.201892853
802102,45,3,0.03,55.0079917908,58.5863227844,3.57833099365,56.8522109985,1.46292080175,170.556632996
801407,46,1,0.01,59.3954467773,59.3954467773,0.0,59.3954467773,0.0,59.3954467773
801405,47,1,0.01,52.1639518738,52.1639518738,0.0,52.1639518738,0.0,52.1639518738
800804,48,1,0.01,59.8903770447,59.8903770447,0.0,59.8903770447,0.0,59.8903770447
800409,49,1,0.01,56.4492530823,56.4492530823,0.0,56.4492530823,0.0,56.4492530823
800704,50,2,0.02,64.9949035645,66.5285797119,1.53367614746,65.7617416382,0.76683807373,131.523483276
801702,51,2,0.02,63.0920829773,68.3111724854,5.21908950806,65.7016277313,2.60954475403,131.403255463
801703,52,1,0.01,67.8871536255,67.8871536255,0.0,67.8871536255,0.0,67.8871536255
801603,53,1,0.01,69.0416259766,69.0416259766,0.0,69.0416259766,0.0,69.0416259766
800910,54,2,0.02,57.0657691956,61.077041626,4.01127243042,59.0714054108,2.00563621521,118.142810822
801905,55,1,0.01,58.4556922913,58.4556922913,0.0,58.4556922913,0.0,58.4556922913
800908,56,1,0.01,71.8783569336,71.8783569336,0.0,71.8783569336,0.0,71.8783569336
801501,57,2,0.02,27.2638130188,32.7255477905,5.46173477173,29.9946804047,2.73086738586,59.9893608093
801502,58,2,0.02,32.7617988586,33.3968276978,0.635028839111,33.0793132782,0.317514419556,66.1586265564
801406,59,2,0.02,40.6479148865,41.2714920044,0.62357711792,40.9597034454,0.31178855896,81.9194068909
801402,60,1,0.01,46.5281410217,46.5281410217,0.0,46.5281410217,0.0,46.5281410217
800705,61,1,0.01,66.4517440796,66.4517440796,0.0,66.4517440796,0.0,66.4517440796
801609,62,2,0.02,74.6805267334,79.0528182983,4.37229156494,76.8666725159,2.18614578247,153.733345032
800708,63,1,0.01,90.2354202271,90.2354202271,0.0,90.2354202271,0.0,90.2354202271
800711,64,1,0.01,96.5073928833,96.5073928833,0.0,96.5073928833,0.0,96.5073928833
810405,65,1,0.01,43.8477783203,43.8477783203,0.0,43.8477783203,0.0,43.8477783203
810803,66,1,0.01,43.2791023254,43.2791023254,0.0,43.2791023254,0.0,43.2791023254
810403,67,2,0.02,46.6704444885,51.7320556641,5.06161117554,49.2012500763,2.53080558777,98.4025001526
810305,68,1,0.01,44.6073532104,44.6073532104,0.0,44.6073532104,0.0,44.6073532104
810303,69,1,0.01,45.0455627441,45.0455627441,0.0,45.0455627441,0.0,45.0455627441
810404,70,1,0.01,47.823261261,47.823261261,0.0,47.823261261,0.0,47.823261261
810115,71,1,0.01,51.3958740234,51.3958740234,0.0,51.3958740234,0.0,51.3958740234
810406,72,1,0.01,63.7320022583,63.7320022583,0.0,63.7320022583,0.0,63.7320022583
810702,73,1,0.01,62.0384979248,62.0384979248,0.0,62.0384979248,0.0,62.0384979248
810703,74,1,0.01,60.9708366394,60.9708366394,0.0,60.9708366394,0.0,60.9708366394
810117,75,1,0.01,54.3927993774,54.3927993774,0.0,54.3927993774,0.0,54.3927993774
810704,76,1,0.01,70.1012420654,70.1012420654,0.0,70.1012420654,0.0,70.1012420654
810402,77,1,0.01,49.3329963684,49.3329963684,0.0,49.3329963684,0.0,49.3329963684
810401,78,1,0.01,58.4776039124,58.4776039124,0.0,58.4776039124,0.0,58.4776039124
810118,79,1,0.01,84.0933303833,84.0933303833,0.0,84.0933303833,0.0,84.0933303833
810807,80,1,0.01,60.5935325623,60.5935325623,0.0,60.5935325623,0.0,60.5935325623
810204,81,2,0.02,59.8720245361,71.4674453735,11.5954208374,65.6697349548,5.7977104187,131.33946991
810201,82,1,0.01,70.2084884644,70.2084884644,0.0,70.2084884644,0.0,70.2084884644
810111,83,1,0.01,48.7048149109,48.7048149109,0.0,48.7048149109,0.0,48.7048149109
810506,84,1,0.01,43.2325172424,43.2325172424,0.0,43.2325172424,0.0,43.2325172424
810501,85,2,0.02,50.6722068787,50.788646698,0.116439819336,50.7304267883,0.058219909668,101.460853577
810202,86,1,0.01,57.6250534058,57.6250534058,0.0,57.6250534058,0.0,57.6250534058
810502,87,2,0.02,45.1720466614,54.8076095581,9.63556289673,49.9898281097,4.81778144836,99.9796562195
810505,88,1,0.01,49.7966270447,49.7966270447,0.0,49.7966270447,0.0,49.7966270447
810504,89,1,0.01,54.8169174194,54.8169174194,0.0,54.8169174194,0.0,54.8169174194
810105,90,1,0.01,52.4196929932,52.4196929932,0.0,52.4196929932,0.0,52.4196929932
810407,91,2,0.02,56.5747146606,59.5176506042,2.9429359436,58.0461826324,1.4714679718,116.092365265
810103,92,2,0.02,62.8887176514,66.5052185059,3.61650085449,64.6969680786,1.80825042725,129.393936157
810206,93,1,0.01,57.8438148499,57.8438148499,0.0,57.8438148499,0.0,57.8438148499
810808,94,1,0.01,68.6984100342,68.6984100342,0.0,68.6984100342,0.0,68.6984100342
810503,95,1,0.01,42.567653656,42.567653656,0.0,42.567653656,0.0,42.567653656
810205,96,2,0.02,57.6985244751,73.9164733887,16.2179489136,65.8074989319,8.10897445679,131.614997864
802303,97,1,0.01,69.7177047729,69.7177047729,0.0,69.7177047729,0.0,69.7177047729
801608,98,1,0.01,69.6731338501,69.6731338501,0.0,69.6731338501,0.0,69.6731338501
800606,99,1,0.01,79.6457366943,79.6457366943,0.0,79.6457366943,0.0,79.6457366943
800903,100,1,0.01,73.4610290527,73.4610290527,0.0,73.4610290527,0.0,73.4610290527
801305,101,1,0.01,71.3160476685,71.3160476685,0.0,71.3160476685,0.0,71.3160476685
800706,102,1,0.01,66.9380722046,66.9380722046,0.0,66.9380722046,0.0,66.9380722046
