POINT_BANG,X,Y,P_RAIN29_2
0,100.650034127,13.865927928,42.41639328
1,100.745101685,13.8529962881,44.5542411804
2,100.547002765,13.7545254811,41.9835281372
3,100.497556366,13.7595788722,38.665512085
4,100.475634063,13.7521615498,38.665512085
5,100.492151394,13.7512280636,38.665512085
6,100.529770716,13.7630430098,41.9835281372
7,100.499228357,13.7679029825,38.665512085
8,100.503045965,13.761822636,41.9835281372
9,100.538408182,13.7573163195,41.9835281372
10,100.494662802,13.761895874,38.665512085
11,100.481251675,13.7588328289,38.665512085
12,100.585996523,13.7515581026,41.9835281372
13,100.510667602,13.7588747831,41.9835281372
14,100.708169637,13.8911411594,44.5542411804
15,100.629576885,13.8976550732,42.41639328
16,100.672300751,13.8963130805,42.41639328
17,100.563893467,13.8827841602,41.6604614258
18,100.872021917,13.8720997756,44.9555397034
19,100.605776678,13.8678984281,42.41639328
20,100.811679778,13.8732427011,44.9555397034
21,100.5800601,13.8714663258,41.6604614258
22,100.505483589,13.764769074,41.9835281372
23,100.501439816,13.757277497,41.9835281372
24,100.441472717,13.7522748199,38.665512085
25,100.418633297,13.7506263367,38.665512085
26,100.706384042,13.8442969932,44.5542411804
27,100.527961506,13.7522245241,41.9835281372
28,100.828575304,13.8388436557,44.9555397034
29,100.583669608,13.8421016037,41.6604614258
30,100.668300128,13.8243118787,42.41639328
31,100.774460621,13.8122749002,44.5542411804
32,100.60812621,13.8392281244,42.41639328
33,100.526686536,13.829422278,41.6604614258
34,100.822299625,13.9135716162,40.8872184753
35,100.579764321,13.9169673853,39.7563476563
36,100.486477187,13.7427943514,38.665512085
37,100.511837693,13.7437205042,41.9835281372
38,100.423065678,13.7380094564,38.665512085
39,100.510977362,13.7382068339,41.9835281372
40,100.600737579,13.7934808191,43.2946090698
41,100.372648064,13.7856977068,38.1667098999
42,100.563266751,13.775071483,41.9835281372
43,100.620595798,13.7881933823,43.2946090698
44,100.428539617,13.7861848561,38.665512085
45,100.836667625,13.7977538507,44.9318161011
46,100.565745619,13.8085226659,41.6604614258
47,100.638646785,13.8112652613,42.41639328
48,100.53021961,13.8106105983,41.6604614258
49,100.498881145,13.7327783523,38.665512085
50,100.679827921,13.7174530162,43.2946090698
51,100.520240658,13.7336035808,41.9835281372
52,100.517383748,13.7574561632,41.9835281372
53,100.609121981,13.9200704078,39.3840522766
54,100.652272341,13.9214167064,39.3840522766
55,100.520598024,13.767802731,41.9835281372
56,100.643832442,13.7551040065,43.2946090698
57,100.82440238,13.7237646609,44.9318161011
58,100.463129537,13.7598434125,38.665512085
59,100.853805065,13.7274620425,44.9318161011
60,100.523239584,13.7294329607,41.9835281372
61,100.749717361,13.722808283,42.9669876099
62,100.514435465,13.7246085607,41.9835281372
63,100.397434355,13.7199086637,38.1667098999
64,100.645313807,13.8287250195,42.41639328
65,100.600568279,13.8138021185,42.41639328
66,100.723055462,13.8022867906,44.5542411804
67,100.581233511,13.8193746013,41.6604614258
68,100.552654141,13.8152995128,41.6604614258
69,100.635093523,13.7884470736,43.2946090698
70,100.660654297,13.7936094857,43.2946090698
71,100.508703275,13.8001458031,41.6604614258
72,100.585425012,13.7846089658,41.9835281372
73,100.351082261,13.7141059285,38.1667098999
74,100.505093404,13.731164719,41.9835281372
75,100.489966851,13.7305525625,38.665512085
76,100.451837222,13.7285695496,38.665512085
77,100.570753548,13.7228534241,41.9835281372
78,100.526549121,13.7417642048,41.9835281372
79,100.534862613,13.7403758155,41.9835281372
80,100.545509766,13.7362756101,41.9835281372
81,100.56093748,13.7429474334,41.9835281372
82,100.499016059,13.7439699805,38.665512085
83,100.463278732,13.7217532981,38.665512085
84,100.52542642,13.7266989228,41.9835281372
85,100.598853998,13.7797838931,41.9835281372
86,100.435247983,13.7235128788,38.665512085
87,100.529100155,13.7239195509,41.9835281372
88,100.522621746,13.7890724785,41.9835281372
89,100.451589916,13.7908873626,38.665512085
90,100.492534843,13.790006204,38.665512085
91,100.544958214,13.7818865454,41.9835281372
92,100.508032368,13.7053301913,41.9835281372
93,100.689161824,13.6808165465,43.0590171814
94,100.576834796,13.7686950314,41.9835281372
95,100.481059963,13.7833887915,38.665512085
96,100.437753208,13.5734451418,43.9489212036
