,addrcode,rainfall
0,801403,14.52
1,801404,13.73
2,800802,13.45
3,801503,11.36
4,801409,11.98
5,801401,11.98
6,801304,21.81
7,800603,17.69
8,800909,28.51
9,801903,38.52
10,802003,17.37
11,801215,16.8
12,801206,18.7
13,801207,15.96
14,801217,16.8
15,802001,17.37
16,801003,21.46
17,801208,18.36
18,801213,15.96
19,802301,19.36
20,801301,21.81
21,800906,18.07
22,801216,16.8
23,801001,19.21
24,801303,19.04
25,801203,15.96
26,801104,19.85
27,801211,15.96
28,800102,14.42
29,801214,18.36
30,800103,14.42
31,800401,20.7
32,800304,18.15
33,800108,14.42
34,800405,18.94
35,800115,14.42
36,800303,17.36
37,801103,21.52
38,800114,17.37
39,802002,17.37
40,800122,25.94
41,801210,18.36
42,801002,21.29
43,801102,19.91
44,800101,14.42
45,800119,25.94
46,800416,20.7
47,800113,17.37
48,801202,18.36
49,810602,24.64
50,800807,13.17
51,800204,13.94
52,800501,14.95
53,800415,19.32
54,800810,13.17
55,810301,30.5
56,800201,13.17
57,800403,21.09
58,801209,18.06
59,800116,17.36
60,801803,22.42
61,800107,18.62
62,800121,14.84
63,801802,18.94
64,800203,13.17
65,800404,20.72
66,800806,12.33
67,802103,13.25
68,800502,15.87
69,800811,12.33
70,800813,13.18
71,800809,13.25
72,800709,27.18
73,801901,27.0
74,801604,20.34
75,800703,25.21
76,801605,17.76
77,801602,14.85
78,801704,33.89
79,801902,27.0
80,800701,28.26
81,801610,17.76
82,800710,27.72
83,800702,28.26
84,800707,25.91
85,810304,29.93
86,810802,28.12
87,810302,24.88
88,810106,25.49
89,810801,32.99
90,810101,32.99
91,810805,23.61
92,810701,22.08
93,810806,28.92
94,810116,27.88
95,810804,32.99
96,810203,19.49
97,810508,23.18
98,810509,23.97
99,810507,24.92
100,810604,23.82
101,800610,15.68
102,800904,20.29
103,800901,20.29
104,800607,17.69
105,800604,17.69
106,801611,15.68
107,800913,18.97
108,800601,17.69
109,801306,38.52
110,800902,20.29
111,800605,17.69
112,800612,19.87
113,801607,15.68
114,801906,27.18
115,800613,20.92
116,801606,20.7
117,800907,36.18
118,801601,20.7
