SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,29.43217659,29.43217659,0.0,29.43217659,0.0,29.43217659
100301,2,1,0.01,21.2848396301,21.2848396301,0.0,21.2848396301,0.0,21.2848396301
103001,3,1,0.01,35.2694587708,35.2694587708,0.0,35.2694587708,0.0,35.2694587708
103902,4,1,0.01,35.9604110718,35.9604110718,0.0,35.9604110718,0.0,35.9604110718
101104,5,1,0.01,31.0130672455,31.0130672455,0.0,31.0130672455,0.0,31.0130672455
101602,6,1,0.01,32.5524139404,32.5524139404,0.0,32.5524139404,0.0,32.5524139404
100308,7,1,0.01,27.1036739349,27.1036739349,0.0,27.1036739349,0.0,27.1036739349
103602,8,1,0.01,30.9487800598,30.9487800598,0.0,30.9487800598,0.0,30.9487800598
100304,9,1,0.01,24.3540878296,24.3540878296,0.0,24.3540878296,0.0,24.3540878296
104401,10,1,0.01,31.0366783142,31.0366783142,0.0,31.0366783142,0.0,31.0366783142
104003,11,1,0.01,33.4107208252,33.4107208252,0.0,33.4107208252,0.0,33.4107208252
105001,12,1,0.01,29.7840213776,29.7840213776,0.0,29.7840213776,0.0,29.7840213776
104301,13,1,0.01,31.307477951,31.307477951,0.0,31.307477951,0.0,31.307477951
104901,14,1,0.01,29.232378006,29.232378006,0.0,29.232378006,0.0,29.232378006
