SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
104605,1,1,0.01,34.0578842163,34.0578842163,0.0,34.0578842163,0.0,34.0578842163
100301,2,1,0.01,33.5060844421,33.5060844421,0.0,33.5060844421,0.0,33.5060844421
103001,3,1,0.01,34.2129096985,34.2129096985,0.0,34.2129096985,0.0,34.2129096985
103902,4,1,0.01,32.6756248474,32.6756248474,0.0,32.6756248474,0.0,32.6756248474
101104,5,1,0.01,32.2343063354,32.2343063354,0.0,32.2343063354,0.0,32.2343063354
101602,6,1,0.01,30.9617843628,30.9617843628,0.0,30.9617843628,0.0,30.9617843628
100308,7,1,0.01,33.2516555786,33.2516555786,0.0,33.2516555786,0.0,33.2516555786
103602,8,1,0.01,31.8389129639,31.8389129639,0.0,31.8389129639,0.0,31.8389129639
100304,9,1,0.01,29.9107341766,29.9107341766,0.0,29.9107341766,0.0,29.9107341766
104401,10,1,0.01,33.6845741272,33.6845741272,0.0,33.6845741272,0.0,33.6845741272
104003,11,1,0.01,28.5792293549,28.5792293549,0.0,28.5792293549,0.0,28.5792293549
105001,12,1,0.01,26.4547119141,26.4547119141,0.0,26.4547119141,0.0,26.4547119141
104301,13,1,0.01,34.5041847229,34.5041847229,0.0,34.5041847229,0.0,34.5041847229
104901,14,1,0.01,28.9595775604,28.9595775604,0.0,28.9595775604,0.0,28.9595775604
