TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
801904,1,1,0.01,38.3374443054,38.3374443054,0.0,38.3374443054,0.0,38.3374443054
800905,2,2,0.02,40.0529212952,42.6873893738,2.63446807861,41.3701553345,1.31723403931,82.7403106689
801701,3,1,0.01,38.8943443298,38.8943443298,0.0,38.8943443298,0.0,38.8943443298
800611,4,1,0.01,56.0090827942,56.0090827942,0.0,56.0090827942,0.0,56.0090827942
801204,5,1,0.01,61.9273452759,61.9273452759,0.0,61.9273452759,0.0,61.9273452759
801101,6,1,0.01,37.9672279358,37.9672279358,0.0,37.9672279358,0.0,37.9672279358
801302,7,1,0.01,42.5241508484,42.5241508484,0.0,42.5241508484,0.0,42.5241508484
800305,8,1,0.01,50.9155540466,50.9155540466,0.0,50.9155540466,0.0,50.9155540466
801105,9,1,0.01,43.2747879028,43.2747879028,0.0,43.2747879028,0.0,43.2747879028
801212,10,1,0.01,68.9612884521,68.9612884521,0.0,68.9612884521,0.0,68.9612884521
800302,11,1,0.01,54.6054382324,54.6054382324,0.0,54.6054382324,0.0,54.6054382324
801205,12,1,0.01,65.9271011353,65.9271011353,0.0,65.9271011353,0.0,65.9271011353
800911,13,2,0.02,40.0184555054,44.8648757935,4.84642028809,42.4416656494,2.42321014404,84.8833312988
801107,14,2,0.02,37.3919563293,46.3380393982,8.94608306885,41.8649978638,4.47304153442,83.7299957275
802302,15,1,0.01,59.0164031982,59.0164031982,0.0,59.0164031982,0.0,59.0164031982
800912,16,1,0.01,46.1965675354,46.1965675354,0.0,46.1965675354,0.0,46.1965675354
801218,17,1,0.01,61.6510925293,61.6510925293,0.0,61.6510925293,0.0,61.6510925293
802304,18,1,0.01,50.6627464294,50.6627464294,0.0,50.6627464294,0.0,50.6627464294
800407,19,1,0.01,43.6922340393,43.6922340393,0.0,43.6922340393,0.0,43.6922340393
802203,20,1,0.01,56.6062507629,56.6062507629,0.0,56.6062507629,0.0,56.6062507629
800118,21,1,0.01,93.35962677,93.35962677,0.0,93.35962677,0.0,93.35962677
800112,22,1,0.01,70.027923584,70.027923584,0.0,70.027923584,0.0,70.027923584
800106,23,1,0.01,100.938606262,100.938606262,0.0,100.938606262,0.0,100.938606262
801801,24,1,0.01,39.4220466614,39.4220466614,0.0,39.4220466614,0.0,39.4220466614
801106,25,1,0.01,40.3143196106,40.3143196106,0.0,40.3143196106,0.0,40.3143196106
802202,26,1,0.01,50.5482788086,50.5482788086,0.0,50.5482788086,0.0,50.5482788086
802004,27,1,0.01,56.1318626404,56.1318626404,0.0,56.1318626404,0.0,56.1318626404
802201,28,1,0.01,48.3071784973,48.3071784973,0.0,48.3071784973,0.0,48.3071784973
800301,29,1,0.01,57.4132804871,57.4132804871,0.0,57.4132804871,0.0,57.4132804871
810601,30,2,0.02,40.3764038086,48.8280982971,8.45169448853,44.6022510529,4.22584724426,89.2045021057
800120,31,1,0.01,61.3491287231,61.3491287231,0.0,61.3491287231,0.0,61.3491287231
810603,32,1,0.01,40.4886741638,40.4886741638,0.0,40.4886741638,0.0,40.4886741638
800205,33,1,0.01,54.6843528748,54.6843528748,0.0,54.6843528748,0.0,54.6843528748
