POINT_BANG,X,Y,P_RAIN13_2
0,100.650034127,13.865927928,87.6755828857
1,100.745101685,13.8529962881,77.0881881714
2,100.547002765,13.7545254811,71.8468780518
3,100.497556366,13.7595788722,99.1824951172
4,100.475634063,13.7521615498,99.1824951172
5,100.492151394,13.7512280636,99.1824951172
6,100.529770716,13.7630430098,71.8468780518
7,100.499228357,13.7679029825,99.1824951172
8,100.503045965,13.761822636,71.8468780518
9,100.538408182,13.7573163195,71.8468780518
10,100.494662802,13.761895874,99.1824951172
11,100.481251675,13.7588328289,99.1824951172
12,100.585996523,13.7515581026,71.8468780518
13,100.510667602,13.7588747831,71.8468780518
14,100.708169637,13.8911411594,77.0881881714
15,100.629576885,13.8976550732,87.6755828857
16,100.672300751,13.8963130805,87.6755828857
17,100.563893467,13.8827841602,75.5001602173
18,100.872021917,13.8720997756,74.7641296387
19,100.605776678,13.8678984281,87.6755828857
20,100.811679778,13.8732427011,74.7641296387
21,100.5800601,13.8714663258,75.5001602173
22,100.505483589,13.764769074,71.8468780518
23,100.501439816,13.757277497,71.8468780518
24,100.441472717,13.7522748199,99.1824951172
25,100.418633297,13.7506263367,99.1824951172
26,100.706384042,13.8442969932,77.0881881714
27,100.527961506,13.7522245241,71.8468780518
28,100.828575304,13.8388436557,74.7641296387
29,100.583669608,13.8421016037,75.5001602173
30,100.668300128,13.8243118787,87.6755828857
31,100.774460621,13.8122749002,77.0881881714
32,100.60812621,13.8392281244,87.6755828857
33,100.526686536,13.829422278,75.5001602173
34,100.822299625,13.9135716162,99.7415542603
35,100.579764321,13.9169673853,102.562484741
36,100.486477187,13.7427943514,99.1824951172
37,100.511837693,13.7437205042,71.8468780518
38,100.423065678,13.7380094564,99.1824951172
39,100.510977362,13.7382068339,71.8468780518
40,100.600737579,13.7934808191,72.4482803345
41,100.372648064,13.7856977068,75.7288970947
42,100.563266751,13.775071483,71.8468780518
43,100.620595798,13.7881933823,72.4482803345
44,100.428539617,13.7861848561,99.1824951172
45,100.836667625,13.7977538507,68.2467041016
46,100.565745619,13.8085226659,75.5001602173
47,100.638646785,13.8112652613,87.6755828857
48,100.53021961,13.8106105983,75.5001602173
49,100.498881145,13.7327783523,99.1824951172
50,100.679827921,13.7174530162,72.4482803345
51,100.520240658,13.7336035808,71.8468780518
52,100.517383748,13.7574561632,71.8468780518
53,100.609121981,13.9200704078,122.063095093
54,100.652272341,13.9214167064,122.063095093
55,100.520598024,13.767802731,71.8468780518
56,100.643832442,13.7551040065,72.4482803345
57,100.82440238,13.7237646609,68.2467041016
58,100.463129537,13.7598434125,99.1824951172
59,100.853805065,13.7274620425,68.2467041016
60,100.523239584,13.7294329607,71.8468780518
61,100.749717361,13.722808283,72.4649581909
62,100.514435465,13.7246085607,71.8468780518
63,100.397434355,13.7199086637,75.7288970947
64,100.645313807,13.8287250195,87.6755828857
65,100.600568279,13.8138021185,87.6755828857
66,100.723055462,13.8022867906,77.0881881714
67,100.581233511,13.8193746013,75.5001602173
68,100.552654141,13.8152995128,75.5001602173
69,100.635093523,13.7884470736,72.4482803345
70,100.660654297,13.7936094857,72.4482803345
71,100.508703275,13.8001458031,75.5001602173
72,100.585425012,13.7846089658,71.8468780518
73,100.351082261,13.7141059285,75.7288970947
74,100.505093404,13.731164719,71.8468780518
75,100.489966851,13.7305525625,99.1824951172
76,100.451837222,13.7285695496,99.1824951172
77,100.570753548,13.7228534241,71.8468780518
78,100.526549121,13.7417642048,71.8468780518
79,100.534862613,13.7403758155,71.8468780518
80,100.545509766,13.7362756101,71.8468780518
81,100.56093748,13.7429474334,71.8468780518
82,100.499016059,13.7439699805,99.1824951172
83,100.463278732,13.7217532981,99.1824951172
84,100.52542642,13.7266989228,71.8468780518
85,100.598853998,13.7797838931,71.8468780518
86,100.435247983,13.7235128788,99.1824951172
87,100.529100155,13.7239195509,71.8468780518
