,addrcode,rainfall
0,801403,174.38
1,801404,168.67
2,800802,168.4
3,801503,89.1
4,801409,114.12
5,801401,114.12
6,801304,203.14
7,800603,224.72
8,800909,176.44
9,801903,220.0
10,802003,212.32
11,801215,211.22
12,801206,216.92
13,801207,218.43
14,801217,211.22
15,802001,212.32
16,801003,176.56
17,801208,216.33
18,801213,218.43
19,802301,227.24
20,801301,203.14
21,800906,197.68
22,801216,211.22
23,801001,196.87
24,801303,207.57
25,801203,218.43
26,801104,114.96
27,801211,218.43
28,800102,201.27
29,801214,216.33
30,800103,201.27
31,800401,172.67
32,800304,192.65
33,800108,201.27
34,800405,127.55
35,800115,201.27
36,800303,192.82
37,801103,134.32
38,800114,212.32
39,802002,212.32
40,800122,214.98
41,801210,216.33
42,801002,135.53
43,801102,111.86
44,800101,201.27
45,800119,214.98
46,800416,172.67
47,800113,212.32
48,801202,216.33
49,810602,47.76
50,800807,178.08
51,800204,189.54
52,800501,182.17
53,800415,155.05
54,800810,178.08
55,810301,65.31
56,800201,178.08
57,800403,192.14
58,801209,204.25
59,800116,192.82
60,801803,109.63
61,800107,207.13
62,800121,204.35
63,801802,127.55
64,800203,178.08
65,800404,170.08
66,800806,175.57
67,802103,181.94
68,800502,149.61
69,800811,175.57
70,800813,180.53
71,800809,181.94
72,800709,188.06
73,801901,202.36
74,801604,175.99
75,800703,161.22
76,801605,171.39
77,801602,163.86
78,801704,135.12
79,801902,202.36
80,800701,172.32
81,801610,171.39
82,800710,142.58
83,800702,172.32
84,800707,149.6
85,810304,70.73
86,810802,60.04
87,810302,68.21
88,810106,52.07
89,810801,69.04
90,810101,69.04
91,810805,90.55
92,810701,110.47
93,810806,74.35
94,810116,55.86
95,810804,69.04
96,810203,108.63
97,810508,54.72
98,810509,51.7
99,810507,49.11
100,810604,52.78
101,800610,213.05
102,800904,195.67
103,800901,195.67
104,800607,224.72
105,800604,224.72
106,801611,213.05
107,800913,172.17
108,800601,224.72
109,801306,220.0
110,800902,195.67
111,800605,224.72
112,800612,217.9
113,801607,213.05
114,801906,188.06
115,800613,211.48
116,801606,200.43
117,800907,162.69
118,801601,200.43
