POINT_NAKH,X,Y,P_RAIN21_2
63,99.7843495738,8.8989502351,43.6837692261
64,99.8909272668,8.89301842195,42.3417396545
65,99.9019268233,8.81222649824,47.0330200195
78,99.8143726422,9.2798847122,56.2212371826
79,99.8606315579,9.07186117749,54.2012825012
80,99.877872103,9.0103030219,54.2012825012
0,99.8996068804,8.14044207504,48.3707733154
1,100.164679943,8.14045025554,42.8881912231
2,99.669483254,8.09858317981,58.2377891541
3,99.9349454428,8.1033900504,48.2501068115
4,99.9085303272,8.30200519156,39.8954048157
5,100.227060223,8.29377852123,44.9534683228
6,100.089070524,8.2806622455,47.8043403625
7,100.149546132,8.27814400986,42.2022247314
8,100.212688964,8.24609469583,44.9534683228
9,99.9109471056,8.3352212058,39.8954048157
10,99.5279660229,8.28190587835,59.7120895386
11,100.183975352,8.31398186234,42.4691085815
12,100.15291921,8.23165166418,42.2022247314
13,100.081289313,8.17690248172,47.7022247314
14,99.8247355255,8.1747320445,48.3707733154
15,99.7012766744,8.24311992405,49.9975624084
16,100.256136117,8.26258513634,44.9534683228
17,99.6118643628,8.25096723769,53.1957931519
18,99.9236238606,8.25220182276,44.2836532593
19,100.120488081,8.2442530761,42.2022247314
20,99.3366319744,8.19378919478,80.2323150635
21,100.184946737,8.24597145074,42.2022247314
22,99.9613538546,8.44909131242,46.0379257202
23,100.199619741,8.39705975156,42.4691085815
24,99.9663605763,8.43429046869,46.0379257202
25,99.504279774,8.39090578517,61.1864128113
26,99.7537186387,8.45446834779,46.2872390747
27,99.9139319362,8.47207797774,46.0379257202
28,99.4767986823,8.45834931128,71.754119873
29,99.9193831928,8.45227063334,46.0379257202
30,99.8192094507,8.41408752564,45.7427711487
31,99.4286045433,8.36558987907,69.6127166748
32,99.9526069244,8.39847622667,39.8954048157
33,99.9179446213,8.37122022425,39.8954048157
34,100.012341183,8.32542449041,44.071849823
35,100.165284197,8.35981667475,42.4691085815
36,99.4867736403,8.25516819972,67.1825408936
37,99.3418470359,8.37159772906,77.994140625
38,99.9718522757,8.40750469109,46.0379257202
39,100.060596466,8.37636567618,44.071849823
40,99.5538554519,8.39048935092,61.1864128113
41,99.9124551563,8.39946723757,39.8954048157
42,100.108299318,8.35824060298,42.4691085815
43,98.8033636451,8.56315513198,113.244766235
44,99.8847252548,8.58896321248,51.2917175293
45,99.7760535351,8.58009546134,55.8267745972
46,99.651809934,8.55782449393,50.7966079712
47,99.5004771487,8.5326942602,53.5154190063
48,99.8839685712,8.56156767713,51.2917175293
49,99.0757645856,7.52460805864,94.7182693481
50,99.8009469059,8.5042021206,51.2917175293
51,99.6336246089,8.46582419442,57.9797515869
52,100.181310671,8.47360584005,45.9576339722
53,99.8611364533,8.46637636276,45.7427711487
54,99.347331262,8.46566447827,76.6958236694
55,100.012307606,8.44320042718,45.9182510376
56,100.032335522,8.51013125978,55.4059104919
57,99.4185800948,8.49096825319,71.754119873
58,99.8997571016,8.53924920914,51.2917175293
59,99.5206528024,8.48570708807,57.1664733887
60,99.8707747056,8.74996642616,46.640789032
61,99.8273253692,8.6658061913,45.2837524414
62,99.525144591,8.63294436894,48.8502082825
66,99.8213932423,8.78321411643,46.640789032
67,99.9217687009,8.61672251233,58.324848175
68,99.8792246733,8.664989458,45.2837524414
69,99.8849907525,8.00915259593,53.3804016113
70,99.909545107,8.0351190874,47.9198112488
71,100.191794957,7.96951729775,46.9342384338
72,99.960160418,7.97349415485,56.0548858643
73,100.269118333,7.97575087416,44.4871559143
74,100.322345555,7.96735643975,46.4885444641
75,99.5065049615,7.93253162187,83.5326690674
76,99.9329972975,8.05849977339,47.9198112488
77,100.019807461,7.99577336717,53.3594551086
81,100.291003946,7.93304909085,44.4871559143
82,99.8799145896,7.98022837458,58.5008506775
83,100.000747472,7.94576096896,53.3594551086
84,100.039714184,7.87278518799,54.9975318909
85,99.0885545737,7.80693614332,93.5887832642
86,98.962972508,7.83620064015,97.5414657593
87,99.086515273,7.64591919012,97.0739898682
88,98.7424482523,8.14079930827,101.056587219
89,98.9914739031,8.08126192991,96.1218490601
90,98.9064480901,8.0894902489,96.1218490601
91,99.0867384798,8.08954257043,90.3705444336
92,99.3023073467,8.09252650575,86.4362106323
93,98.9712323424,7.96699749899,96.5395278931
94,98.8320582422,8.05226076674,96.9390182495
95,98.9761965864,8.03557493048,96.1218490601
96,99.2494736688,8.27514123302,76.3853759766
97,98.8913764556,8.38768797665,111.255317688
98,98.7951249215,8.35878430825,103.693191528
99,98.7192835818,8.45918267644,99.7947845459
100,98.8308684698,8.45050342365,107.809257507
101,100.222057406,8.15728437627,43.9236755371
102,99.6322271047,8.149180586,53.4754676819
103,99.6885189229,8.16828189335,53.4754676819
104,100.116993764,8.14678872809,42.8881912231
105,100.197168301,8.15574993602,42.8881912231
106,100.291367362,8.11167234402,43.9236755371
107,99.500257118,8.17297578656,62.2455368042
108,100.116932532,8.19868236912,42.8881912231
109,99.9192016424,8.18264107046,48.2501068115
110,99.6726335781,8.14759861008,53.4754676819
111,100.193124146,8.18449327508,42.8881912231
112,100.190528385,8.08368048865,46.1754455566
113,100.246572214,8.10654372602,43.9236755371
114,99.8427351932,8.06783688099,53.3804016113
115,100.094136161,8.07477686129,45.2865638733
116,100.243786276,8.0824587503,48.5621490479
117,99.5936293786,8.04748477069,72.5302124023
118,100.286330758,8.0367649157,48.5621490479
